duration,trust,placebo1,private,community,placebo2,coproduce,mc,sex,race,age,ideology,income,education,at,gw,gwh,rand,DV_DO,mcpass,atpass,mcatpass,trustprime,climatebelief,climatebelief_scale,white,black,hispanic,asian,other
130,90,57,89,88,86,77,2,1,white,51,4,6,3,80,1,0,Honest,dv|placebo2|community|private|placebo,1,1,1,2,0.5,-0.421115818,1,0,0,0,0
176,38,61,71,82,62,70,2,1,black,33,2,5,5,80,1,1,Honest,dv|private|placebo|placebo2|community,1,1,1,2,1,0.54212611,0,1,0,0,0
234,45,60,25,30,70,15,1,0,black,32,3,2,4,80,1,1,Corrupt,dv|private|community|placebo2|placebo,1,1,1,0,1,0.54212611,0,1,0,0,0
236,81,76,62,70,84,69,2,1,white,26,2,5,6,80,1,1,Honest,dv|community|private|placebo2|placebo,1,1,1,2,1,0.54212611,1,0,0,0,0
211,75,81,62,99,98,100,2,1,white,43,2,6,6,80,1,1,Honest,dv|placebo2|private|placebo|community,1,1,1,2,1,0.54212611,1,0,0,0,0
182,76,60,76,76,61,76,4,1,white,69,4,2,6,80,1,0,Control,dv|community|private|placebo2|placebo,1,1,1,1,0.5,-0.421115818,1,0,0,0,0
1089,55,80,80,100,71,59,4,0,hispanic,28,3,4,6,80,1,1,Control,dv|community|private|placebo2|placebo,1,1,1,1,1,0.54212611,0,0,1,0,0
164,25,51,100,100,100,0,1,1,white,42,4,1,1,80,-1,0,Corrupt,dv|private|placebo2|community|placebo,1,1,1,0,-0.5,-2.347599673,1,0,0,0,0
147,60,50,70,100,100,50,1,0,asian,37,2,5,5,80,1,1,Corrupt,dv|private|placebo|placebo2|community,1,1,1,0,1,0.54212611,0,0,0,1,0
156,59,63,69,73,65,70,4,1,asian,45,2,4,6,80,1,1,Control,dv|placebo2|placebo|private|community,1,1,1,1,1,0.54212611,0,0,0,1,0
