state,year,tot_acc_all,DUI_1620,tot_acc_nt,tot_acc_dt,tot_acc_we,tot_acc_wd,nonDUI_1620,ur1620_r,mw2,mwdef,bac,pc_perinc,lpc_perinc,beertax,realbeertax,cpi,cpi2006,pop,pop1620,lpop
54.0,2004.0,63,11.3,29,30,25,34,51.7,15.902477,5.15,5.503377,1,25498,10.146356,0.18,0.19235103,184.48334,197.142,1816438.0,120671.0,14.412388
54.0,2005.0,48,14.8,23,24,25,22,33.2,17.00779,5.15,5.3163047,1,26360,10.179603,0.18,0.18581259,190.975,197.142,1820492.0,120661.0,14.414618
54.0,2006.0,63,8.3,30,30,25,35,54.7,18.221703,5.5,5.5000095,1,28319,10.251288,0.18,0.1800003,197.14166,197.142,1827912.0,121579.0,14.418685
54.0,2007.0,56,9.300001,23,26,17,32,46.699997,14.970638,6.2,6.0279994,1,29316,10.285889,0.18,0.17500643,202.76717,197.142,1834052.0,122109.0,14.422038
54.0,2008.0,41,9.9,21,18,14,25,31.1,10.64434,6.9,6.4452176,1,31397,10.354467,0.18,0.1681361,211.05258,197.142,1840310.0,123088.0,14.425445
54.0,2009.0,50,15.25,27,23,18,32,34.75,23.97653,7.25,6.818116,1,31429,10.355486,0.18,0.16927737,209.62967,197.142,1847775.0,123748.0,14.429493
54.0,2010.0,39,5.6,17,22,17,22,33.4,27.349367,7.25,6.6799116,1,32104,10.376736,0.18,0.16584608,213.96683,197.142,1854146.0,122994.0,14.432935
54.0,2011.0,50,8.7,29,21,24,26,41.3,28.255447,7.25,6.450545,1,34211,10.440303,0.18,0.16015147,221.575,197.142,1855184.0,120196.0,14.433495
54.0,2012.0,30,3.6,12,18,11,19,26.4,18.172863,7.25,6.317844,1,35374,10.473732,0.18,0.1568568,226.229,197.142,1856680.0,116552.0,14.4343
54.0,2013.0,31,9.1,20,11,12,19,21.9,21.84198,7.25,6.232577,1,35163,10.46775,0.18,0.15473984,229.324,197.142,1854304.0,114454.0,14.43302
55.0,1991.0,136,40.75,78,58,71,65,95.25,14.345121,4.14,6.0794625,0,18861,9.8448515,0.065,0.095450506,134.25,197.142,4964343.0,350201.0,15.417791
55.0,1992.0,136,40.3,76,58,74,60,95.7,11.085148,4.25,6.0644436,0,20136,9.910265,0.065,0.09275032,138.15834,197.142,5025398.0,343529.0,15.430016
55.0,1993.0,138,39.8,91,47,65,73,98.2,14.427988,4.25,5.897954,0,20933,9.949082,0.065,0.090204,142.05833,197.142,5084889.0,347741.0,15.441784
55.0,1994.0,138,31.483334,71,66,63,74,106.51666,9.072754,4.25,5.752842,0,22015,9.999479,0.065,0.087984644,145.64166,197.142,5133678.0,356325.0,15.451333
55.0,1995.0,139,26.85,69,67,60,76,112.15,10.303952,4.25,5.5947037,0,22909,10.039285,0.065,0.08556606,149.75833,197.142,5184836.0,367409.0,15.461248
55.0,1996.0,134,26.55,62,71,61,72,107.45,10.539225,4.38,5.601873,0,24027,10.086933,0.065,0.08313281,154.14166,197.142,5229986.0,379594.0,15.469919
55.0,1997.0,134,38.3,64,67,64,67,95.7,9.178552,4.88,6.1060114,0,25309,10.138915,0.065,0.08133007,157.55833,197.142,5266213.0,390234.0,15.476822
55.0,1998.0,152,40.25,80,70,68,82,111.75,12.016623,5.15,6.359087,0,26896,10.199733,0.065,0.08026032,159.65834,197.142,5297672.0,398175.0,15.482778
55.0,1999.0,135,25.8,58,74,52,80,109.2,10.470113,5.15,6.2198157,0,27807,10.233043,0.065,0.07850253,163.23334,197.142,5332666.0,404268.0,15.489362
55.0,2000.0,164,42.95,88,74,75,87,121.05,5.8449244,5.15,6.0114355,0,29382,10.288137,0.065,0.07587248,168.89166,197.142,5373999.0,406707.0,15.497083
55.0,2001.0,127,33.18333,61,66,57,70,93.816666,11.357612,5.15,5.8512034,0,30473,10.324596,0.065,0.07385014,173.51666,197.142,5406835.0,413239.0,15.503175
55.0,2002.0,172,44.5,79,91,70,100,127.5,14.083555,5.15,5.7727437,0,31060,10.343677,0.065,0.07285987,175.875,197.142,5445162.0,419553.0,15.510238
55.0,2003.0,158,54.6,73,79,78,74,103.4,13.959056,5.15,5.6464643,1,31905,10.370518,0.07,0.07674806,179.80833,197.142,5479203.0,418702.0,15.51647
55.0,2004.0,136,34.5,68,64,50,82,101.5,10.713848,5.15,5.503377,1,33350,10.414813,0.07,0.07480318,184.48334,197.142,5514026.0,416288.0,15.522805
55.0,2005.0,132,34.333336,63,66,54,75,97.666664,9.214028,5.47,5.646638,1,34311,10.443221,0.07,0.07226045,190.975,197.142,5546166.0,416188.0,15.528618
55.0,2006.0,136,48.35,79,54,65,68,87.65,15.186587,6.17,6.1700106,1,36268,10.498692,0.06,0.060000103,197.14166,197.142,5577655.0,414772.0,15.534279
55.0,2007.0,132,50.4,68,62,56,74,81.6,14.474365,6.5,6.319677,1,37674,10.536725,0.06,0.05833548,202.76717,197.142,5610775.0,413074.0,15.540199
55.0,2008.0,101,24.866665,55,46,49,52,76.13333,10.424432,6.53,6.0996046,1,38980,10.570804,0.06,0.05604537,211.05258,197.142,5640996.0,410051.0,15.545571
55.0,2009.0,82,26.3,46,34,40,40,55.7,16.374887,6.9,6.488966,1,38320,10.553727,0.06,0.05642579,209.62967,197.142,5669264.0,406570.0,15.55057
55.0,2010.0,85,18.833332,42,41,36,47,66.16667,16.183039,7.25,6.6799116,1,38815,10.566562,0.06,0.055282027,213.96683,197.142,5689060.0,403763.0,15.554055
55.0,2011.0,73,12.6,35,37,31,41,60.4,19.183224,7.25,6.450545,1,40837,10.617344,0.06,0.05338382,221.575,197.142,5708785.0,403808.0,15.557517
55.0,2012.0,76,18.9,36,36,29,43,57.1,17.712069,7.25,6.317844,1,42463,10.656388,0.06,0.052285604,226.229,197.142,5724554.0,400636.0,15.560275
55.0,2013.0,53,11.6,23,30,25,28,41.4,13.539119,7.25,6.232577,1,42737,10.66282,0.06,0.051579945,229.324,197.142,5742713.0,393954.0,15.563442
56.0,1991.0,17,6.6,10,6,12,4,10.4,16.311771,4.14,6.0794625,0,18649,9.833548,0.019,0.027900916,134.25,197.142,459260.0,35111.0,13.037372
56.0,1992.0,20,8.2,13,7,8,12,11.8,15.994465,4.25,6.0644436,0,19457,9.875962,0.019,0.02711163,138.15834,197.142,466251.0,35843.0,13.05248
56.0,1993.0,25,4.7,11,13,10,14,20.3,17.521702,4.25,5.897954,0,20250,9.91591,0.019,0.026367323,142.05833,197.142,473081.0,36938.0,13.067022
56.0,1994.0,37,13.45,18,17,14,21,23.55,19.329224,4.25,5.752842,0,20868,9.945972,0.019,0.025718588,145.64166,197.142,480283.0,38144.0,13.08213
56.0,1995.0,31,12.6,16,15,16,15,18.4,16.424862,4.25,5.5947037,0,21626,9.981651,0.019,0.025011616,149.75833,197.142,485160.0,39260.0,13.092234
56.0,1996.0,28,7.1,12,16,14,14,20.9,15.672244,4.38,5.601873,0,22440,10.0186,0.019,0.024300361,154.14166,197.142,488167.0,40355.0,13.0984125
56.0,1997.0,25,5.2,11,14,11,14,19.8,16.819466,4.88,6.1060114,0,23967,10.084434,0.019,0.023773404,157.55833,197.142,489451.0,41062.0,13.10104
56.0,1998.0,14,6.5,6,8,8,6,7.5,13.173773,5.15,6.359087,0,25430,10.143684,0.019,0.02346071,159.65834,197.142,490787.0,41477.0,13.1037655
56.0,1999.0,24,5.4,10,14,11,13,18.6,11.944977,5.15,6.2198157,0,27085,10.206736,0.019,0.022946894,163.23334,197.142,491780.0,41426.0,13.105786
56.0,2000.0,21,6.1,12,8,10,10,14.9,7.7567368,5.15,6.0114355,0,28959,10.273636,0.02,0.02334538,168.89166,197.142,494300.0,41184.0,13.110898
56.0,2001.0,16,2.5,5,11,6,10,13.5,10.573359,5.15,5.8512034,0,30736,10.33319,0.02,0.02272312,173.51666,197.142,494657.0,41440.0,13.11162
56.0,2002.0,28,10.3,11,16,15,12,17.7,13.342646,5.15,5.7727437,1,31442,10.3559,0.02,0.022418423,175.875,197.142,500017.0,41334.0,13.122397
56.0,2003.0,18,3.2,9,8,8,9,14.8,15.096961,5.15,5.6464643,1,33400,10.416311,0.02,0.021928016,179.80833,197.142,503453.0,40904.0,13.129246
56.0,2004.0,24,4.6,14,9,9,14,19.4,9.709837,5.15,5.503377,1,35692,10.482682,0.02,0.021372337,184.48334,197.142,509106.0,40299.0,13.140411
56.0,2005.0,21,7.4,13,8,11,10,13.6,13.750139,5.15,5.3163047,1,39164,10.575513,0.02,0.020645842,190.975,197.142,514157.0,39615.0,13.150284
56.0,2006.0,23,7.2,10,13,10,13,15.8,12.83422,5.15,5.1500087,1,44186,10.696163,0.02,0.020000035,197.14166,197.142,522667.0,39281.0,13.166699
56.0,2007.0,18,5.0,13,5,11,7,13.0,7.30073,5.5,5.347419,1,45505,10.725577,0.02,0.01944516,202.76717,197.142,534876.0,39258.0,13.18979
56.0,2008.0,19,6.2,8,11,9,10,12.8,8.355649,6.2,5.7913547,1,48934,10.798227,0.019,0.0177477,211.05258,197.142,546043.0,39323.0,13.210453
56.0,2009.0,26,9.6,15,11,8,18,16.4,12.454526,6.9,6.488966,1,43153,10.672507,0.019,0.017868167,209.62967,197.142,559851.0,39931.0,13.235426
56.0,2010.0,14,3.2,10,4,8,6,10.8,16.426039,7.25,6.6799116,1,44846,10.71099,0.019,0.017505975,213.96683,197.142,564222.0,39147.0,13.243203
56.0,2011.0,17,2.4,8,9,6,11,14.6,16.938137,7.25,6.450545,1,49140,10.802428,0.02,0.017794607,221.575,197.142,567329.0,38265.0,13.248694
56.0,2012.0,12,3.1,8,4,4,8,8.9,13.560684,7.25,6.317844,1,52154,10.861957,0.02,0.017428534,226.229,197.142,576626.0,38218.0,13.264949
56.0,2013.0,13,2.0,5,8,7,6,11.0,8.08147,7.25,6.232577,1,51791,10.854972,0.02,0.017193316,229.324,197.142,582658.0,38368.0,13.275355
