"","ward_code","count","trnt","full","loc","year","treat","ward"
"2899","E05009389",2,0.2425,"Kensington and Chelsea bromptonandhanstown","Kensington and Chelsea",2014,0,NA
"2900","E05009389",2,0.35,"Kensington and Chelsea bromptonandhanstown","Kensington and Chelsea",2018,0,NA
"2901","E05009390",5,0.3026,"Kensington and Chelsea campden","Kensington and Chelsea",2014,0,NA
"2902","E05009390",5,0.44,"Kensington and Chelsea campden","Kensington and Chelsea",2018,0,NA
"2903","E05009390",5,0.481,"Kensington and Chelsea campden","Kensington and Chelsea",2010,0,"campden"
"2904","E05009390",5,0.314,"Kensington and Chelsea campden","Kensington and Chelsea",2006,0,"campden"
"2905","E05009390",5,0.295,"Kensington and Chelsea campden","Kensington and Chelsea",2002,0,"campden"
"2906","E05009391",2,0.2693,"Kensington and Chelsea chelseariverside","Kensington and Chelsea",2014,0,NA
"2907","E05009391",2,0.42,"Kensington and Chelsea chelseariverside","Kensington and Chelsea",2018,0,NA
"2908","E05009392",5,0.3199,"Kensington and Chelsea colville","Kensington and Chelsea",2014,0,NA
"2909","E05009392",5,0.38,"Kensington and Chelsea colville","Kensington and Chelsea",2018,0,NA
"2910","E05009392",5,0.547,"Kensington and Chelsea colville","Kensington and Chelsea",2010,0,"colville"
"2911","E05009392",5,0.319,"Kensington and Chelsea colville","Kensington and Chelsea",2006,0,"colville"
"2912","E05009392",5,0.243,"Kensington and Chelsea colville","Kensington and Chelsea",2002,0,"colville"
"2913","E05009393",5,0.2481,"Kensington and Chelsea courtfield","Kensington and Chelsea",2014,0,NA
"2914","E05009393",5,0.37,"Kensington and Chelsea courtfield","Kensington and Chelsea",2018,0,NA
"2915","E05009393",5,0.375,"Kensington and Chelsea courtfield","Kensington and Chelsea",2010,0,"courtfield"
"2916","E05009393",5,0.237,"Kensington and Chelsea courtfield","Kensington and Chelsea",2006,0,"courtfield"
"2917","E05009393",5,0.233,"Kensington and Chelsea courtfield","Kensington and Chelsea",2002,0,"courtfield"
"2918","E05009394",2,0.3415,"Kensington and Chelsea dalgarno","Kensington and Chelsea",2014,0,NA
"2919","E05009394",2,0.38,"Kensington and Chelsea dalgarno","Kensington and Chelsea",2018,0,NA
"2920","E05009395",5,0.3175,"Kensington and Chelsea earlscourt","Kensington and Chelsea",2014,0,NA
"2921","E05009395",5,0.4,"Kensington and Chelsea earlscourt","Kensington and Chelsea",2018,0,NA
"2922","E05009395",5,0.418,"Kensington and Chelsea earlscourt","Kensington and Chelsea",2010,0,"earlscourt"
"2923","E05009395",5,0.251,"Kensington and Chelsea earlscourt","Kensington and Chelsea",2006,0,"earlscourt"
"2924","E05009395",5,0.3,"Kensington and Chelsea earlscourt","Kensington and Chelsea",2002,0,"earlscourt"
"2925","E05009396",5,0.2881,"Kensington and Chelsea golborne","Kensington and Chelsea",2014,0,NA
"2926","E05009396",5,0.35,"Kensington and Chelsea golborne","Kensington and Chelsea",2018,0,NA
"2927","E05009396",5,0.506,"Kensington and Chelsea golborne","Kensington and Chelsea",2010,0,"golborne"
"2928","E05009396",5,0.297,"Kensington and Chelsea golborne","Kensington and Chelsea",2006,0,"golborne"
"2929","E05009396",5,0.266,"Kensington and Chelsea golborne","Kensington and Chelsea",2002,0,"golborne"
"2930","E05009397",5,0.2837,"Kensington and Chelsea holland","Kensington and Chelsea",2014,0,NA
"2931","E05009397",5,0.43,"Kensington and Chelsea holland","Kensington and Chelsea",2018,0,NA
"2932","E05009397",5,0.496,"Kensington and Chelsea holland","Kensington and Chelsea",2010,0,"holland"
"2933","E05009397",5,0.274,"Kensington and Chelsea holland","Kensington and Chelsea",2006,0,"holland"
"2934","E05009397",5,0.281,"Kensington and Chelsea holland","Kensington and Chelsea",2002,0,"holland"
"2935","E05009398",5,0.3591,"Kensington and Chelsea norland","Kensington and Chelsea",2014,0,NA
"2936","E05009398",5,0.51,"Kensington and Chelsea norland","Kensington and Chelsea",2018,0,NA
"2937","E05009398",5,0.55,"Kensington and Chelsea norland","Kensington and Chelsea",2010,0,"norland"
"2938","E05009398",5,0.328,"Kensington and Chelsea norland","Kensington and Chelsea",2006,0,"norland"
"2939","E05009398",5,0.323,"Kensington and Chelsea norland","Kensington and Chelsea",2002,0,"norland"
"2940","E05009399",2,0.3443,"Kensington and Chelsea nottingdale","Kensington and Chelsea",2014,0,NA
"2941","E05009399",2,0.39,"Kensington and Chelsea nottingdale","Kensington and Chelsea",2018,0,NA
"2942","E05009400",5,0.2736,"Kensington and Chelsea pembridge","Kensington and Chelsea",2014,0,NA
"2943","E05009400",5,0.42,"Kensington and Chelsea pembridge","Kensington and Chelsea",2018,0,NA
"2944","E05009400",5,0.486,"Kensington and Chelsea pembridge","Kensington and Chelsea",2010,0,"pembridge"
"2945","E05009400",5,0.293,"Kensington and Chelsea pembridge","Kensington and Chelsea",2006,0,"pembridge"
"2946","E05009400",5,0.27,"Kensington and Chelsea pembridge","Kensington and Chelsea",2002,0,"pembridge"
"2947","E05009401",5,0.2576,"Kensington and Chelsea queensgate","Kensington and Chelsea",2014,0,NA
"2948","E05009401",5,0.36,"Kensington and Chelsea queensgate","Kensington and Chelsea",2018,0,NA
"2949","E05009401",5,0.41,"Kensington and Chelsea queensgate","Kensington and Chelsea",2010,0,"queensgate"
"2950","E05009401",5,0.246,"Kensington and Chelsea queensgate","Kensington and Chelsea",2006,0,"queensgate"
"2951","E05009401",5,0.258,"Kensington and Chelsea queensgate","Kensington and Chelsea",2002,0,"queensgate"
"2952","E05009402",5,0.272,"Kensington and Chelsea redcliffe","Kensington and Chelsea",2014,0,NA
"2953","E05009402",5,0.36,"Kensington and Chelsea redcliffe","Kensington and Chelsea",2018,0,NA
"2954","E05009402",5,0.437,"Kensington and Chelsea redcliffe","Kensington and Chelsea",2010,0,"redcliffe"
"2955","E05009402",5,0.25,"Kensington and Chelsea redcliffe","Kensington and Chelsea",2006,0,"redcliffe"
"2956","E05009402",5,0.246,"Kensington and Chelsea redcliffe","Kensington and Chelsea",2002,0,"redcliffe"
"2957","E05009403",5,0.3114,"Kensington and Chelsea royalhospital","Kensington and Chelsea",2014,0,NA
"2958","E05009403",5,0.42,"Kensington and Chelsea royalhospital","Kensington and Chelsea",2018,0,NA
"2959","E05009403",5,0.503,"Kensington and Chelsea royalhospital","Kensington and Chelsea",2010,0,"royalhospital"
"2960","E05009403",5,0.319,"Kensington and Chelsea royalhospital","Kensington and Chelsea",2006,0,"royalhospital"
"2961","E05009403",5,0.309,"Kensington and Chelsea royalhospital","Kensington and Chelsea",2002,0,"royalhospital"
"2962","E05009404",2,0.3417,"Kensington and Chelsea sthelens","Kensington and Chelsea",2014,0,NA
"2963","E05009404",2,0.4,"Kensington and Chelsea sthelens","Kensington and Chelsea",2018,0,NA
"2964","E05009405",5,0.3303,"Kensington and Chelsea stanley","Kensington and Chelsea",2014,0,NA
"2965","E05009405",5,0.39,"Kensington and Chelsea stanley","Kensington and Chelsea",2018,0,NA
"2966","E05009405",5,0.491,"Kensington and Chelsea stanley","Kensington and Chelsea",2010,0,"stanley"
"2967","E05009405",5,0.302,"Kensington and Chelsea stanley","Kensington and Chelsea",2006,0,"stanley"
"2968","E05009405",5,0.294,"Kensington and Chelsea stanley","Kensington and Chelsea",2002,0,"stanley"
"2969","E05011095",1,0.36,"Southwark boroughbankside","Southwark",2018,0,NA
"2970","E05011096",3,0.31,"Southwark camberwellgreen","Southwark",2018,0,NA
"2971","E05011096",3,0.537,"Southwark camberwellgreen","Southwark",2010,0,"camberwellgreen"
"2972","E05011096",3,0.327,"Southwark camberwellgreen","Southwark",2006,0,"camberwellgreen"
"2973","E05011097",1,0.33,"Southwark championhill","Southwark",2018,0,NA
"2974","E05011098",3,0.29,"Southwark chaucer","Southwark",2018,0,NA
"2975","E05011098",3,0.547,"Southwark chaucer","Southwark",2010,0,"chaucer"
"2976","E05011098",3,0.289,"Southwark chaucer","Southwark",2006,0,"chaucer"
"2977","E05011099",1,0.39,"Southwark dulwichhill","Southwark",2018,0,NA
"2978","E05011100",1,0.57,"Southwark dulwichvillage","Southwark",2018,0,NA
"2979","E05011101",1,0.41,"Southwark dulwichwood","Southwark",2018,0,NA
"2980","E05011102",3,0.3,"Southwark faraday","Southwark",2018,0,NA
"2981","E05011102",3,0.517,"Southwark faraday","Southwark",2010,0,"faraday"
"2982","E05011102",3,0.376,"Southwark faraday","Southwark",2006,0,"faraday"
"2983","E05011103",1,0.44,"Southwark goosegreen","Southwark",2018,0,NA
"2984","E05011105",3,0.25,"Southwark newington","Southwark",2018,0,NA
"2985","E05011105",3,0.57,"Southwark newington","Southwark",2010,0,"newington"
"2986","E05011105",3,0.312,"Southwark newington","Southwark",2006,0,"newington"
"2987","E05011106",1,0.31,"Southwark northbermondsey","Southwark",2018,0,NA
"2988","E05011107",1,0.3,"Southwark northwalworth","Southwark",2018,0,NA
"2989","E05011108",1,0.3,"Southwark nunheadqueensroad","Southwark",2018,0,NA
"2990","E05011109",1,0.28,"Southwark oldkentroad","Southwark",2018,0,NA
"2991","E05011110",3,0.28,"Southwark peckham","Southwark",2018,0,NA
"2992","E05011110",3,0.533,"Southwark peckham","Southwark",2010,0,"peckham"
"2993","E05011110",3,0.306,"Southwark peckham","Southwark",2006,0,"peckham"
"2994","E05011111",3,0.4,"Southwark peckhamrye","Southwark",2018,0,NA
"2995","E05011111",3,0.671,"Southwark peckhamrye","Southwark",2010,0,"peckhamrye"
"2996","E05011111",3,0.373,"Southwark peckhamrye","Southwark",2006,0,"peckhamrye"
"2997","E05011112",3,0.32,"Southwark rotherhithe","Southwark",2018,0,NA
"2998","E05011112",3,0.534,"Southwark rotherhithe","Southwark",2010,0,"rotherhithe"
"2999","E05011112",3,0.282,"Southwark rotherhithe","Southwark",2006,0,"rotherhithe"
"3000","E05011113",1,0.33,"Southwark ryelane","Southwark",2018,0,NA
"3001","E05011114",1,0.38,"Southwark stgeorges","Southwark",2018,0,NA
"3002","E05011115",1,0.35,"Southwark stgiles","Southwark",2018,0,NA
"3003","E05011116",3,0.33,"Southwark southbermondsey","Southwark",2018,0,NA
"3004","E05011116",3,0.508,"Southwark southbermondsey","Southwark",2010,0,"southbermondsey"
"3005","E05011116",3,0.272,"Southwark southbermondsey","Southwark",2006,0,"southbermondsey"
"3006","E05011117",3,0.32,"Southwark surreydocks","Southwark",2018,0,NA
"3007","E05011117",3,0.554,"Southwark surreydocks","Southwark",2010,0,"surreydocks"
"3008","E05011117",3,0.275,"Southwark surreydocks","Southwark",2006,0,"surreydocks"
"3009","E05011217",3,0.39,"Bexley barnehurst","Bexley",2018,0,NA
"3010","E05011217",3,0.699,"Bexley barnehurst","Bexley",2010,0,"barnehurst"
"3011","E05011217",3,0.456,"Bexley barnehurst","Bexley",2006,0,"barnehurst"
"3012","E05011218",3,0.34,"Bexley belvedere","Bexley",2018,0,NA
"3013","E05011218",3,0.623,"Bexley belvedere","Bexley",2010,0,"belvedere"
"3014","E05011218",3,0.359,"Bexley belvedere","Bexley",2006,0,"belvedere"
"3015","E05011219",1,0.4,"Bexley bexleyheath","Bexley",2018,0,NA
"3016","E05011220",3,0.39,"Bexley blackfenlamorbey","Bexley",2018,0,NA
"3017","E05011220",3,0.7,"Bexley blackfenlamorbey","Bexley",2010,0,"blackfenlamorbey"
"3018","E05011220",3,0.443,"Bexley blackfenlamorbey","Bexley",2006,0,"blackfenlamorbey"
"3019","E05011221",3,0.38,"Bexley blendonpenhill","Bexley",2018,0,NA
"3020","E05011221",3,0.716,"Bexley blendonpenhill","Bexley",2010,0,"blendonpenhill"
"3021","E05011221",3,0.421,"Bexley blendonpenhill","Bexley",2006,0,"blendonpenhill"
"3022","E05011222",3,0.35,"Bexley crayford","Bexley",2018,0,NA
"3023","E05011222",3,0.643,"Bexley crayford","Bexley",2010,0,"crayford"
"3024","E05011222",3,0.423,"Bexley crayford","Bexley",2006,0,"crayford"
"3025","E05011223",1,0.41,"Bexley crooklog","Bexley",2018,0,NA
"3026","E05011224",3,0.38,"Bexley eastwickham","Bexley",2018,0,NA
"3027","E05011224",3,0.683,"Bexley eastwickham","Bexley",2010,0,"eastwickham"
"3028","E05011224",3,0.453,"Bexley eastwickham","Bexley",2006,0,"eastwickham"
"3029","E05011225",3,0.32,"Bexley erith","Bexley",2018,0,NA
"3030","E05011225",3,0.592,"Bexley erith","Bexley",2010,0,"erith"
"3031","E05011225",3,0.322,"Bexley erith","Bexley",2006,0,"erith"
"3032","E05011226",3,0.4,"Bexley falconwoodwelling","Bexley",2018,0,NA
"3033","E05011226",3,0.711,"Bexley falconwoodwelling","Bexley",2010,0,"falconwoodwelling"
"3034","E05011226",3,0.483,"Bexley falconwoodwelling","Bexley",2006,0,"falconwoodwelling"
"3035","E05011227",3,0.41,"Bexley longlands","Bexley",2018,0,NA
"3036","E05011227",3,0.693,"Bexley longlands","Bexley",2010,0,"longlands"
"3037","E05011227",3,0.433,"Bexley longlands","Bexley",2006,0,"longlands"
"3038","E05011228",3,0.38,"Bexley northumberlandheath","Bexley",2018,0,NA
"3039","E05011228",3,0.695,"Bexley northumberlandheath","Bexley",2010,0,"northumberlandheath"
"3040","E05011228",3,0.466,"Bexley northumberlandheath","Bexley",2006,0,"northumberlandheath"
"3041","E05011229",1,0.4,"Bexley stmarysstjames","Bexley",2018,0,NA
"3042","E05011230",3,0.39,"Bexley sidcup","Bexley",2018,0,NA
"3043","E05011230",3,0.711,"Bexley sidcup","Bexley",2010,0,"sidcup"
"3044","E05011230",3,0.447,"Bexley sidcup","Bexley",2006,0,"sidcup"
"3045","E05011231",1,0.3,"Bexley sladegreennorthend","Bexley",2018,0,NA
"3046","E05011232",3,0.29,"Bexley thamesmeadeast","Bexley",2018,0,NA
"3047","E05011232",3,0.534,"Bexley thamesmeadeast","Bexley",2010,0,"thamesmeadeast"
"3048","E05011232",3,0.262,"Bexley thamesmeadeast","Bexley",2006,0,"thamesmeadeast"
"3049","E05011233",1,0.41,"Bexley westheath","Bexley",2018,0,NA
"3050","E05011234",3,0.39,"Redbridge aldborough","Redbridge",2018,0,NA
"3051","E05011234",3,0.638,"Redbridge aldborough","Redbridge",2010,0,"aldborough"
"3052","E05011234",3,0.395,"Redbridge aldborough","Redbridge",2006,0,"aldborough"
"3053","E05011235",3,0.44,"Redbridge barkingside","Redbridge",2018,0,NA
"3054","E05011235",3,0.659,"Redbridge barkingside","Redbridge",2010,0,"barkingside"
"3055","E05011235",3,0.412,"Redbridge barkingside","Redbridge",2006,0,"barkingside"
"3056","E05011236",3,0.36,"Redbridge bridge","Redbridge",2018,0,NA
"3057","E05011236",3,0.652,"Redbridge bridge","Redbridge",2010,0,"bridge"
"3058","E05011236",3,0.35,"Redbridge bridge","Redbridge",2006,0,"bridge"
"3059","E05011237",3,0.34,"Redbridge chadwell","Redbridge",2018,0,NA
"3060","E05011237",3,0.6,"Redbridge chadwell","Redbridge",2010,0,"chadwell"
"3061","E05011237",3,0.384,"Redbridge chadwell","Redbridge",2006,0,"chadwell"
"3062","E05011238",1,0.43,"Redbridge churchfields","Redbridge",2018,0,NA
"3063","E05011239",3,0.49,"Redbridge clayhall","Redbridge",2018,0,NA
"3064","E05011239",3,0.685,"Redbridge clayhall","Redbridge",2010,0,"clayhall"
"3065","E05011239",3,0.432,"Redbridge clayhall","Redbridge",2006,0,"clayhall"
"3066","E05011240",3,0.33,"Redbridge clementswood","Redbridge",2018,0,NA
"3067","E05011240",3,0.533,"Redbridge clementswood","Redbridge",2010,0,"clementswood"
"3068","E05011240",3,0.304,"Redbridge clementswood","Redbridge",2006,0,"clementswood"
"3069","E05011241",3,0.42,"Redbridge cranbrook","Redbridge",2018,0,NA
"3070","E05011241",3,0.632,"Redbridge cranbrook","Redbridge",2010,0,"cranbrook"
"3071","E05011241",3,0.388,"Redbridge cranbrook","Redbridge",2006,0,"cranbrook"
"3072","E05011242",3,0.37,"Redbridge fairlop","Redbridge",2018,0,NA
"3073","E05011242",3,0.622,"Redbridge fairlop","Redbridge",2010,0,"fairlop"
"3074","E05011242",3,0.374,"Redbridge fairlop","Redbridge",2006,0,"fairlop"
"3075","E05011243",3,0.4,"Redbridge fullwell","Redbridge",2018,0,NA
"3076","E05011243",3,0.632,"Redbridge fullwell","Redbridge",2010,0,"fullwell"
"3077","E05011243",3,0.383,"Redbridge fullwell","Redbridge",2006,0,"fullwell"
"3078","E05011244",3,0.33,"Redbridge goodmayes","Redbridge",2018,0,NA
"3079","E05011244",3,0.586,"Redbridge goodmayes","Redbridge",2010,0,"goodmayes"
"3080","E05011244",3,0.358,"Redbridge goodmayes","Redbridge",2006,0,"goodmayes"
"3081","E05011245",3,0.35,"Redbridge hainault","Redbridge",2018,0,NA
"3082","E05011245",3,0.581,"Redbridge hainault","Redbridge",2010,0,"hainault"
"3083","E05011245",3,0.383,"Redbridge hainault","Redbridge",2006,0,"hainault"
"3084","E05011246",1,0.36,"Redbridge ilfordtown","Redbridge",2018,0,NA
"3085","E05011247",3,0.32,"Redbridge loxford","Redbridge",2018,0,NA
"3086","E05011247",3,0.519,"Redbridge loxford","Redbridge",2010,0,"loxford"
"3087","E05011247",3,0.307,"Redbridge loxford","Redbridge",2006,0,"loxford"
"3088","E05011248",3,0.35,"Redbridge mayfield","Redbridge",2018,0,NA
"3089","E05011248",3,0.635,"Redbridge mayfield","Redbridge",2010,0,"mayfield"
"3090","E05011248",3,0.409,"Redbridge mayfield","Redbridge",2006,0,"mayfield"
"3091","E05011249",3,0.42,"Redbridge monkhams","Redbridge",2018,0,NA
"3092","E05011249",3,0.688,"Redbridge monkhams","Redbridge",2010,0,"monkhams"
"3093","E05011249",3,0.431,"Redbridge monkhams","Redbridge",2006,0,"monkhams"
"3094","E05011250",3,0.41,"Redbridge newbury","Redbridge",2018,0,NA
"3095","E05011250",3,0.625,"Redbridge newbury","Redbridge",2010,0,"newbury"
"3096","E05011250",3,0.383,"Redbridge newbury","Redbridge",2006,0,"newbury"
"3097","E05011251",3,0.35,"Redbridge sevenkings","Redbridge",2018,0,NA
"3098","E05011251",3,0.59,"Redbridge sevenkings","Redbridge",2010,0,"sevenkings"
"3099","E05011251",3,0.32,"Redbridge sevenkings","Redbridge",2006,0,"sevenkings"
"3100","E05011252",1,0.44,"Redbridge southwoodford","Redbridge",2018,0,NA
"3101","E05011253",3,0.32,"Redbridge valentines","Redbridge",2018,0,NA
"3102","E05011253",3,0.571,"Redbridge valentines","Redbridge",2010,0,"valentines"
"3103","E05011253",3,0.358,"Redbridge valentines","Redbridge",2006,0,"valentines"
"3104","E05011254",1,0.48,"Redbridge wansteadpark","Redbridge",2018,0,NA
"3105","E05011255",1,0.44,"Redbridge wansteadvillage","Redbridge",2018,0,NA
"3106","E05011462",1,0.47,"Croydon addiscombeeast","Croydon",2018,0,NA
"3107","E05011463",1,0.39,"Croydon addiscombewest","Croydon",2018,0,NA
"3108","E05011464",3,0.34,"Croydon benshammanor","Croydon",2018,0,NA
"3109","E05011464",3,0.601,"Croydon benshammanor","Croydon",2010,0,"benshammanor"
"3110","E05011464",3,0.33,"Croydon benshammanor","Croydon",2006,0,"benshammanor"
"3111","E05011465",3,0.33,"Croydon broadgreen","Croydon",2018,0,NA
"3112","E05011465",3,0.56,"Croydon broadgreen","Croydon",2010,0,"broadgreen"
"3113","E05011465",3,0.315,"Croydon broadgreen","Croydon",2006,0,"broadgreen"
"3114","E05011466",1,0.4,"Croydon coulsdontown","Croydon",2018,0,NA
"3115","E05011467",1,0.4,"Croydon crystalpalaceanduppernorwood","Croydon",2018,0,NA
"3116","E05011468",3,0.3,"Croydon fairfield","Croydon",2018,0,NA
"3117","E05011468",3,0.592,"Croydon fairfield","Croydon",2010,0,"fairfield"
"3118","E05011468",3,0.376,"Croydon fairfield","Croydon",2006,0,"fairfield"
"3119","E05011469",3,0.39,"Croydon kenley","Croydon",2018,0,NA
"3120","E05011469",3,0.678,"Croydon kenley","Croydon",2010,0,"kenley"
"3121","E05011469",3,0.417,"Croydon kenley","Croydon",2006,0,"kenley"
"3122","E05011470",1,0.27,"Croydon newaddingtonnorth","Croydon",2018,0,NA
"3123","E05011471",1,0.33,"Croydon newaddingtonsouth","Croydon",2018,0,NA
"3124","E05011472",1,0.36,"Croydon norburyandpollardshill","Croydon",2018,0,NA
"3125","E05011473",1,0.42,"Croydon norburypark","Croydon",2018,0,NA
"3126","E05011474",1,0.45,"Croydon oldcoulsdon","Croydon",2018,0,NA
