,statedisdec,demsharenext,demshareprev,use,demwinprev,difdemshare,difdemshare2,difdemshare3,difdemshare4,demofficeexp,demelectexp,othofficeexp,othelectexp,right,rdifdemshare,rdifdemshare2,rdifdemshare3,rdifdemshare4,difdemsharenext
10466,71056,0.719131,0.6848014,1.0,1.0,0.4429418,0.19619745,0.08690406,0.03849344,9.0,9.0,0.0,2.0,1.0,0.4429418,0.19619745,0.08690406,0.03849344,0.034329593
10469,71061,0.0,0.0,1.0,0.0,-1.0,1.0,-1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
10472,71062,0.46265137,0.50579745,1.0,1.0,-0.018013954,0.000324503,-5.85e-06,1.053019e-07,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.043146074
10473,71062,0.4904405,0.49099302,1.0,0.0,-0.074697256,0.00557968,-0.000416787,3.113283e-05,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,-0.000552535
10474,71062,0.412753,0.46265137,1.0,0.0,-0.019119024,0.000365537,-6.99e-06,1.3361736e-07,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,-0.049898386
10477,71063,0.2341579,0.41305614,1.0,0.0,-0.27292767,0.07448951,-0.02033025,0.005548688,0.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,-0.17889823
10478,71063,0.2662995,0.36353615,1.0,0.0,-0.53168416,0.28268805,-0.15030076,0.07991253,0.0,0.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,-0.09723666
10479,71063,0.4664043,0.2341579,1.0,0.0,-0.46740103,0.21846372,-0.10211017,0.047726396,0.0,0.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.23224638
10482,71064,0.6606755,0.47920364,1.0,0.0,0.49454316,0.24457294,0.120951876,0.059815925,5.0,5.0,0.0,0.0,1.0,0.49454316,0.24457294,0.120951876,0.059815925,0.18147188
10483,71064,0.68299544,0.7129833,1.0,1.0,0.39058632,0.15255767,0.05958694,0.023273842,6.0,6.0,0.0,1.0,1.0,0.39058632,0.15255767,0.05958694,0.023273842,-0.029987872
10484,71064,0.6936502,0.6606755,1.0,1.0,0.40316275,0.1625402,0.06553015,0.026419317,7.0,7.0,0.0,2.0,1.0,0.40316275,0.1625402,0.06553015,0.026419317,0.03297466
10487,71065,0.73854053,0.5236168,1.0,1.0,0.3826915,0.14645278,0.056046236,0.021448418,1.0,1.0,0.0,0.0,1.0,0.3826915,0.14645278,0.056046236,0.021448418,0.21492374
10488,71065,0.7335177,0.67968935,1.0,1.0,0.4770811,0.22760637,0.10858669,0.051804658,2.0,2.0,0.0,0.0,1.0,0.4770811,0.22760637,0.10858669,0.051804658,0.05382836
10489,71065,0.6807167,0.73854053,1.0,1.0,0.4670354,0.21812208,0.10187073,0.04757724,3.0,3.0,0.0,0.0,1.0,0.4670354,0.21812208,0.10187073,0.04757724,-0.057823837
10492,71066,0.6183441,0.659711,1.0,1.0,0.20563248,0.042284716,0.008695111,0.001787997,1.0,1.0,0.0,0.0,1.0,0.20563248,0.042284716,0.008695111,0.001787997,-0.041366875
10493,71066,0.6800812,0.58116025,1.0,1.0,0.2784475,0.077533014,0.021588875,0.006011368,2.0,2.0,0.0,0.0,1.0,0.2784475,0.077533014,0.021588875,0.006011368,0.09892094
10496,71071,0.44743183,0.43826258,1.0,0.0,-0.51379114,0.26398134,-0.13563128,0.069686145,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.009169251
10499,71072,0.4721923,0.0,1.0,0.0,-0.060186952,0.003622469,-0.000218025,1.3122283e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4721923
10500,71072,0.509417,0.46990654,1.0,0.0,-0.055615425,0.003093076,-0.000172023,9.567116e-06,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.03951046
10501,71072,0.5704765,0.4721923,1.0,0.0,0.018833995,0.000354719,6.6807825e-06,1.2582582e-07,0.0,0.0,6.0,6.0,1.0,0.018833995,0.000354719,6.6807825e-06,1.2582582e-07,0.098284185
10504,71073,0.64413613,0.645206,1.0,1.0,0.32263267,0.10409184,0.03358343,0.010835111,3.0,3.0,0.0,0.0,1.0,0.32263267,0.10409184,0.03358343,0.010835111,-0.001069844
10505,71073,0.6285863,0.66131634,1.0,1.0,0.2882723,0.083100915,0.023955692,0.006905762,4.0,4.0,0.0,0.0,1.0,0.2882723,0.083100915,0.023955692,0.006905762,-0.032730043
10506,71073,0.57321984,0.64413613,1.0,1.0,0.33233556,0.11044692,0.03670544,0.012198524,5.0,5.0,0.0,0.0,1.0,0.33233556,0.11044692,0.03670544,0.012198524,-0.070916295
10509,71074,0.7472157,0.55896497,1.0,1.0,0.11199033,0.012541834,0.001404564,0.000157298,13.0,13.0,0.0,0.0,1.0,0.11199033,0.012541834,0.001404564,0.000157298,0.18825072
10510,71074,0.6344604,0.55599517,1.0,1.0,0.5141909,0.2643923,0.13594812,0.069903284,14.0,14.0,0.0,0.0,1.0,0.5141909,0.2643923,0.13594812,0.069903284,0.07846522
10511,71074,0.6328001,0.7472157,1.0,1.0,0.29701787,0.08821961,0.026202803,0.007782701,15.0,15.0,0.0,0.0,1.0,0.29701787,0.08821961,0.026202803,0.007782701,-0.114415586
10514,71075,0.6656232,0.6721696,1.0,1.0,0.3342773,0.11174131,0.037352584,0.012486122,18.0,18.0,0.0,0.0,1.0,0.3342773,0.11174131,0.037352584,0.012486122,-0.006546438
10515,71075,0.6841728,0.66713864,1.0,1.0,0.33124638,0.109724164,0.03634573,0.012039391,19.0,19.0,0.0,1.0,1.0,0.33124638,0.109724164,0.03634573,0.012039391,0.017034173
10516,71075,0.6050642,0.6656232,1.0,1.0,0.36834562,0.1356785,0.04997658,0.018408654,20.0,20.0,0.0,0.0,1.0,0.36834562,0.1356785,0.04997658,0.018408654,-0.060558975
10519,71076,0.7180555,0.70336086,1.0,1.0,0.42260852,0.17859797,0.07547702,0.031897232,23.0,23.0,0.0,2.0,1.0,0.42260852,0.17859797,0.07547702,0.031897232,0.014694631
10520,71076,0.7667121,0.6969046,1.0,1.0,0.49522567,0.24524847,0.12145333,0.06014681,24.0,24.0,0.0,0.0,1.0,0.49522567,0.24524847,0.12145333,0.06014681,0.06980753
10523,71081,0.0,0.0,1.0,0.0,-0.7990742,0.6385195,-0.51022446,0.40770718,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
10526,71082,0.6559831,0.0,1.0,0.0,0.30791664,0.09481266,0.029194396,0.00898944,4.0,4.0,0.0,0.0,1.0,0.30791664,0.09481266,0.029194396,0.00898944,0.6559831
10527,71082,0.0,0.6539583,1.0,1.0,0.3119662,0.09732292,0.030361462,0.00947175,5.0,5.0,0.0,0.0,1.0,0.3119662,0.09732292,0.030361462,0.00947175,-0.6539583
10528,71082,0.6201262,0.6559831,1.0,1.0,-1.0,1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.035856903
10531,71083,0.6543939,0.72493726,1.0,1.0,0.4050015,0.1640262,0.06643086,0.026904596,9.0,9.0,0.0,0.0,1.0,0.4050015,0.1640262,0.06643086,0.026904596,-0.07054335
10532,71083,0.640176,0.70250076,1.0,1.0,0.30878785,0.09534994,0.029442903,0.009091611,10.0,10.0,0.0,0.0,1.0,0.30878785,0.09534994,0.029442903,0.009091611,-0.062324762
10533,71083,0.6899651,0.6543939,1.0,1.0,0.28035197,0.078597225,0.022034887,0.006177524,11.0,11.0,0.0,1.0,1.0,0.28035197,0.078597225,0.022034887,0.006177524,0.035571218
10536,71084,0.62098753,0.5289531,1.0,1.0,0.17075658,0.02915781,0.004978888,0.000850178,2.0,2.0,0.0,0.0,1.0,0.17075658,0.02915781,0.004978888,0.000850178,0.09203446
10537,71084,0.5736306,0.56635404,1.0,1.0,0.27393255,0.07503904,0.020555636,0.005630857,3.0,3.0,0.0,0.0,1.0,0.27393255,0.07503904,0.020555636,0.005630857,0.007276535
10538,71084,0.5545862,0.62098753,1.0,1.0,0.14726114,0.021685844,0.003193482,0.000470276,4.0,4.0,0.0,0.0,1.0,0.14726114,0.021685844,0.003193482,0.000470276,-0.06640136
10541,71085,0.6001429,0.55948275,1.0,1.0,0.20653951,0.04265857,0.00881068,0.001819754,7.0,7.0,0.0,0.0,1.0,0.20653951,0.04265857,0.00881068,0.001819754,0.040660143
10542,71085,0.66567564,0.60326976,1.0,1.0,0.22145021,0.049040195,0.010859962,0.002404941,8.0,8.0,0.0,0.0,1.0,0.22145021,0.049040195,0.010859962,0.002404941,0.062405884
10543,71085,0.61297,0.6001429,1.0,1.0,0.35355392,0.12500037,0.044194374,0.015625093,9.0,9.0,0.0,0.0,1.0,0.35355392,0.12500037,0.044194374,0.015625093,0.012827098
10546,71086,0.843447,0.82475656,1.0,1.0,0.6369388,0.40569106,0.25840038,0.16458523,3.0,3.0,0.0,0.0,1.0,0.6369388,0.40569106,0.25840038,0.16458523,0.018690467
10547,71086,0.8583166,0.8184694,1.0,1.0,0.7195458,0.51774615,0.37254205,0.26806107,4.0,4.0,0.0,0.0,1.0,0.7195458,0.51774615,0.37254205,0.26806107,0.039847195
10550,71091,0.48011845,0.46292353,1.0,0.0,0.04411745,0.00194635,8.586798e-05,3.7882762e-06,0.0,0.0,1.0,1.0,1.0,0.04411745,0.00194635,8.586798e-05,3.7882762e-06,0.017194927
10553,71092,0.3971681,0.45342287,1.0,0.0,-0.09013453,0.008124234,-0.000732274,6.600317e-05,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.056254774
10554,71092,0.41207916,0.45493272,1.0,0.0,-0.2056638,0.042297598,-0.008699085,0.001789087,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,-0.042853564
10555,71092,0.4076244,0.3971681,1.0,0.0,-0.17584169,0.030920299,-0.005437078,0.000956065,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.010456294
10558,71093,0.63150007,0.6595096,1.0,1.0,0.39522907,0.15620601,0.06173716,0.02440032,0.0,0.0,0.0,0.0,1.0,0.39522907,0.15620601,0.06173716,0.02440032,-0.028009534
10559,71093,0.56551826,0.69761455,1.0,1.0,0.2630001,0.06916905,0.018191468,0.004784358,1.0,1.0,0.0,0.0,1.0,0.2630001,0.06916905,0.018191468,0.004784358,-0.13209629
10560,71093,0.6914565,0.63150007,1.0,1.0,0.13105327,0.01717496,0.002250835,0.000294979,2.0,2.0,0.0,0.0,1.0,0.13105327,0.01717496,0.002250835,0.000294979,0.05995643
10563,71094,0.7080558,0.72277373,1.0,1.0,0.4117,0.1694969,0.06978188,0.028729199,1.0,1.0,0.0,0.0,1.0,0.4117,0.1694969,0.06978188,0.028729199,-0.014717937
10564,71094,0.6537638,0.70585,1.0,1.0,0.4367088,0.19071458,0.08328674,0.03637205,2.0,2.0,0.0,0.0,1.0,0.4367088,0.19071458,0.08328674,0.03637205,-0.052086234
10565,71094,0.55323,0.7080558,1.0,1.0,0.34876448,0.12163666,0.042422548,0.014795478,3.0,3.0,0.0,0.0,1.0,0.34876448,0.12163666,0.042422548,0.014795478,-0.1548258
10568,71095,0.69715583,0.606601,1.0,1.0,0.4357835,0.18990727,0.08275846,0.03606477,6.0,6.0,0.0,0.0,1.0,0.4357835,0.18990727,0.08275846,0.03606477,0.09055483
10569,71095,0.72959405,0.69895244,1.0,1.0,0.39431167,0.1554817,0.061308246,0.024174556,7.0,7.0,0.0,0.0,1.0,0.39431167,0.1554817,0.061308246,0.024174556,0.030641615
10570,71095,0.58426404,0.69715583,1.0,1.0,0.45918807,0.21085368,0.0968215,0.044459276,8.0,8.0,0.0,0.0,1.0,0.45918807,0.21085368,0.0968215,0.044459276,-0.11289179
10573,71096,0.77030176,0.71906024,1.0,1.0,0.4963522,0.2463655,0.122284055,0.06069596,12.0,12.0,0.0,0.0,1.0,0.4963522,0.2463655,0.122284055,0.06069596,0.051241517
10574,71096,0.8282881,0.7224766,1.0,1.0,0.58556587,0.34288737,0.20078315,0.117571756,13.0,13.0,0.0,1.0,1.0,0.58556587,0.34288737,0.20078315,0.117571756,0.10581148
10577,71101,0.464307,0.0,1.0,0.0,-0.7128604,0.50816995,-0.36225423,0.2582367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.464307
10580,71102,0.39338845,0.3912966,1.0,0.0,-0.22413313,0.050235663,-0.011259477,0.002523622,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.002091855
10581,71102,0.4544573,0.38793343,1.0,0.0,-0.2132231,0.04546409,-0.009693994,0.002066984,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.06652388
10582,71102,0.41069642,0.39338845,1.0,0.0,-0.091085404,0.008296551,-0.000755695,6.883276e-05,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.017307967
10585,71103,0.3090236,0.39294598,1.0,0.0,-0.26241398,0.0688611,-0.018070115,0.004741851,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,-0.083922386
10586,71103,0.3089651,0.368793,1.0,0.0,-0.38195285,0.14588799,-0.05572233,0.021283302,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,-0.059827924
10587,71103,0.36764136,0.3090236,1.0,0.0,-0.36396444,0.13247012,-0.04821441,0.01754833,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.05861777
10590,71104,0.7204699,0.35380167,1.0,0.0,0.53988063,0.2914711,0.1573596,0.0849554,5.0,5.0,0.0,0.0,1.0,0.53988063,0.2914711,0.1573596,0.0849554,0.36666822
10591,71104,0.6712749,0.7699403,1.0,1.0,0.47544116,0.2260443,0.10747076,0.051096022,6.0,6.0,7.0,9.0,1.0,0.47544116,0.2260443,0.10747076,0.051096022,-0.098665416
10592,71104,0.62130266,0.7204699,1.0,1.0,0.3425498,0.11734036,0.040194917,0.013768761,7.0,7.0,0.0,0.0,1.0,0.3425498,0.11734036,0.040194917,0.013768761,-0.09916723
10595,71105,0.7045599,0.6267227,1.0,1.0,0.28148276,0.07923254,0.022302594,0.006277796,10.0,10.0,0.0,1.0,1.0,0.28148276,0.07923254,0.022302594,0.006277796,0.07783723
10596,71105,0.86206377,0.62413734,1.0,1.0,0.43837613,0.19217363,0.08424433,0.036930703,11.0,11.0,0.0,0.0,1.0,0.43837613,0.19217363,0.08424433,0.036930703,0.23792642
10597,71105,0.6267367,0.7045599,1.0,1.0,0.72412753,0.52436066,0.379704,0.2749541,12.0,12.0,0.0,0.0,1.0,0.72412753,0.52436066,0.379704,0.2749541,-0.07782322
10600,71106,0.48634982,0.48026127,1.0,0.0,-0.20659491,0.04268146,-0.008817772,0.001821707,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.006088555
10601,71106,0.5346055,0.3864524,1.0,0.0,0.01445356,0.000208905,3.0194267e-06,4.3641467e-08,0.0,0.0,2.0,3.0,1.0,0.01445356,0.000208905,3.0194267e-06,4.3641467e-08,0.1481531
10604,71111,0.47926828,0.46890923,1.0,0.0,-0.8077622,0.65247977,-0.5270485,0.42572987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010359049
10607,71112,0.5307414,0.0,1.0,0.0,-0.051179618,0.002619353,-0.000134058,6.8610116e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5307414
10608,71112,0.6934448,0.4744102,1.0,0.0,0.061482757,0.003780129,0.000232413,1.4289379e-05,0.0,0.0,5.0,5.0,1.0,0.061482757,0.003780129,0.000232413,1.4289379e-05,0.21903458
10609,71112,0.65417457,0.5307414,1.0,1.0,0.3868896,0.14968356,0.057911016,0.02240517,1.0,1.0,0.0,0.0,1.0,0.3868896,0.14968356,0.057911016,0.02240517,0.12343317
10612,71113,0.40570566,0.37670094,1.0,0.0,-0.09574112,0.009166363,-0.000877598,8.4022206e-05,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.029004723
10613,71113,0.19561365,0.45212945,1.0,0.0,-0.18858871,0.0355657,-0.00670729,0.001264919,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,-0.2565158
10614,71113,0.21015263,0.40570566,1.0,0.0,-0.5984181,0.35810423,-0.21429607,0.12823865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19555303
10617,71114,0.61079264,0.6050136,1.0,1.0,0.5455271,0.29759982,0.16234876,0.088565655,1.0,1.0,0.0,0.0,1.0,0.5455271,0.29759982,0.16234876,0.088565655,0.005779028
10618,71114,0.6052364,0.75827897,1.0,1.0,0.2564389,0.06576092,0.016863657,0.004324498,2.0,2.0,0.0,2.0,1.0,0.2564389,0.06576092,0.016863657,0.004324498,-0.15304255
10619,71114,0.463878,0.61079264,1.0,1.0,0.2493158,0.06215837,0.015497063,0.003863663,3.0,3.0,0.0,0.0,1.0,0.2493158,0.06215837,0.015497063,0.003863663,-0.14691463
10622,71115,0.74082863,0.57083154,1.0,1.0,0.41674915,0.17367986,0.07238093,0.03016469,2.0,2.0,0.0,0.0,1.0,0.41674915,0.17367986,0.07238093,0.03016469,0.1699971
10623,71115,0.7096227,0.69917816,1.0,1.0,0.48165727,0.23199372,0.11174146,0.053821087,3.0,3.0,0.0,0.0,1.0,0.48165727,0.23199372,0.11174146,0.053821087,0.010444522
10624,71115,0.6590468,0.74082863,1.0,1.0,0.4654954,0.21668598,0.100866325,0.04695281,4.0,4.0,0.0,1.0,1.0,0.4654954,0.21668598,0.100866325,0.04695281,-0.081781805
10627,71116,0.3618854,0.45613885,1.0,0.0,-0.27224147,0.07411542,-0.020177292,0.005493096,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.09425345
10628,71116,0.36246616,0.34911835,1.0,0.0,-0.23159543,0.053636443,-0.012421954,0.002876868,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.013347805
10631,71121,0.39908692,0.42709473,1.0,0.0,-0.87817425,0.77119,-0.6772392,0.594734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.028007805
10634,71122,0.7299629,0.0,1.0,0.0,0.075816005,0.005748067,0.000435795,3.304027e-05,0.0,0.0,0.0,0.0,1.0,0.075816005,0.005748067,0.000435795,3.304027e-05,0.7299629
10635,71122,0.81121427,0.537908,1.0,1.0,0.45992577,0.21153171,0.097288884,0.044745665,1.0,1.0,0.0,0.0,1.0,0.45992577,0.21153171,0.097288884,0.044745665,0.27330625
10636,71122,0.0,0.7299629,1.0,1.0,0.62242854,0.3874173,0.24113958,0.15009215,2.0,2.0,0.0,0.0,1.0,0.62242854,0.3874173,0.24113958,0.15009215,-0.7299629
10639,71123,0.22728215,0.38679674,1.0,0.0,-0.23856208,0.056911863,-0.013577012,0.00323896,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.15951459
10640,71123,0.024458507,0.38071898,1.0,0.0,-0.54543567,0.29750007,-0.16226715,0.08850629,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,-0.35626048
10641,71123,0.3392221,0.22728215,1.0,0.0,-0.9012804,0.81230634,-0.7321158,0.65984166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11193995
10644,71124,0.3125416,0.4305972,1.0,0.0,-0.38186908,0.14582399,-0.055685673,0.021264637,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,-0.11805558
10645,71124,0.21533561,0.30906546,1.0,0.0,-0.3495227,0.12216613,-0.042699836,0.014924562,0.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,-0.09372985
10646,71124,0.18589734,0.3125416,1.0,0.0,-0.5154137,0.2656513,-0.13692032,0.0705706,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,-0.12664427
10649,71125,0.37191448,0.33498538,1.0,0.0,-0.25631496,0.06569736,-0.016839217,0.004316143,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0369291
10650,71125,0.4604365,0.36022368,1.0,0.0,-0.22287926,0.049675167,-0.011071564,0.002467622,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.10021281
10651,71125,0.3367558,0.37191448,1.0,0.0,-0.05630657,0.00317043,-0.000178516,1.0051625e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.035158664
10654,71126,0.7168988,0.688267,1.0,1.0,0.34833407,0.121336624,0.042265683,0.014722577,7.0,7.0,0.0,0.0,1.0,0.34833407,0.121336624,0.042265683,0.014722577,0.028631806
10655,71126,0.7397582,0.67416704,1.0,1.0,0.4798901,0.23029451,0.11051606,0.053035565,8.0,8.0,0.0,0.0,1.0,0.4798901,0.23029451,0.11051606,0.053035565,0.06559116
10658,71131,0.0,0.48189864,1.0,0.0,-0.5264562,0.2771561,-0.14591055,0.07681551,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.48189864
10661,71132,0.40421936,0.49044946,1.0,0.0,-0.049222797,0.002422884,-0.000119261,5.870366e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0862301
10662,71132,0.42981088,0.47538862,1.0,0.0,-0.19156125,0.036695715,-0.007029477,0.001346575,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.045577735
10663,71132,0.34983465,0.40421936,1.0,0.0,-0.14037824,0.01970605,-0.002766301,0.000388328,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,-0.05438471
10666,71133,0.3251976,0.3505736,1.0,0.0,-0.1478354,0.021855306,-0.003230988,0.000477654,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,-0.025375992
10667,71133,0.34151044,0.42608228,1.0,0.0,-0.34960476,0.12222348,-0.04272991,0.01493858,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,-0.08457184
10668,71133,0.4076432,0.3251976,1.0,0.0,-0.31697908,0.100475736,-0.031848706,0.010095374,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.08244559
10671,71134,0.66773766,0.000729619,1.0,0.0,0.101869464,0.010377388,0.001057139,0.00010769,0.0,0.0,0.0,0.0,1.0,0.101869464,0.010377388,0.001057139,0.00010769,0.66700804
10672,71134,0.5748656,0.52556235,1.0,1.0,0.35615537,0.12684664,0.045177113,0.01609007,1.0,1.0,0.0,0.0,1.0,0.35615537,0.12684664,0.045177113,0.01609007,0.049303234
10673,71134,0.58878314,0.66773766,1.0,1.0,0.17964658,0.032272894,0.005797715,0.00104154,2.0,2.0,0.0,0.0,1.0,0.17964658,0.032272894,0.005797715,0.00104154,-0.07895452
10676,71135,0.69728714,0.65891033,1.0,1.0,0.322762,0.104175314,0.033623833,0.010852497,4.0,4.0,0.0,0.0,1.0,0.322762,0.104175314,0.033623833,0.010852497,0.03837681
10677,71135,0.6711666,0.65243316,1.0,1.0,0.39457428,0.15568887,0.061430823,0.024239022,5.0,5.0,0.0,0.0,1.0,0.39457428,0.15568887,0.061430823,0.024239022,0.018733442
10678,71135,0.5803061,0.69728714,1.0,1.0,0.37302002,0.13914394,0.051903475,0.019361036,6.0,6.0,0.0,0.0,1.0,0.37302002,0.13914394,0.051903475,0.019361036,-0.11698103
10681,71136,0.6517526,0.60236186,1.0,1.0,0.34378856,0.11819058,0.04063257,0.013969013,11.0,11.0,0.0,0.0,1.0,0.34378856,0.11819058,0.04063257,0.013969013,0.049390733
10682,71136,0.7120466,0.6461943,1.0,1.0,0.34763214,0.120848104,0.042010684,0.014604265,12.0,12.0,0.0,0.0,1.0,0.34763214,0.120848104,0.042010684,0.014604265,0.065852344
10685,71141,0.49350664,0.54378873,1.0,1.0,0.32801834,0.10759603,0.03529347,0.011576906,1.0,1.0,0.0,0.0,1.0,0.32801834,0.10759603,0.03529347,0.011576906,-0.05028209
10688,71142,0.62986594,0.5100778,1.0,1.0,0.30246654,0.09148601,0.027671456,0.00836969,1.0,1.0,0.0,0.0,1.0,0.30246654,0.09148601,0.027671456,0.00836969,0.11978817
10689,71142,0.0,0.65123326,1.0,1.0,0.25973192,0.06746067,0.017521689,0.004550942,0.0,0.0,0.0,0.0,1.0,0.25973192,0.06746067,0.017521689,0.004550942,-0.65123326
10690,71142,0.56467587,0.62986594,1.0,1.0,-1.0,1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06519008
10693,71143,0.5643742,0.37081107,1.0,0.0,-0.2976801,0.08861345,-0.02637846,0.007852343,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.19356313
10694,71143,0.71581376,0.35115996,1.0,0.0,0.12874845,0.016576162,0.002134155,0.000274769,0.0,0.0,0.0,0.0,1.0,0.12874845,0.016576162,0.002134155,0.000274769,0.3646538
10695,71143,0.7454928,0.5643742,1.0,1.0,0.45013556,0.20262203,0.09120738,0.041055683,1.0,1.0,0.0,0.0,1.0,0.45013556,0.20262203,0.09120738,0.041055683,0.18111861
10698,71144,0.72538084,0.77566606,1.0,1.0,0.46783686,0.21887133,0.10239607,0.047904655,9.0,9.0,0.0,0.0,1.0,0.46783686,0.21887133,0.10239607,0.047904655,-0.05028522
10699,71144,0.4262131,0.7091992,1.0,1.0,0.45076168,0.2031861,0.091588505,0.041284587,10.0,10.0,0.0,1.0,1.0,0.45076168,0.2031861,0.091588505,0.041284587,-0.2829861
10700,71144,0.3621514,0.72538084,1.0,1.0,-0.107718945,0.011603371,-0.001249903,0.000134638,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.36322942
10703,71145,0.2612436,0.36574128,1.0,0.0,-0.494347,0.24437897,-0.120808005,0.05972108,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,-0.10449767
10704,71145,0.37404013,0.23881671,1.0,0.0,-0.45480868,0.20685093,-0.0940776,0.04278731,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.13522342
10705,71145,0.4853345,0.2612436,1.0,0.0,-0.25191975,0.06346356,-0.015987724,0.004027623,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.22409087
10708,71146,0.6478729,0.56662434,1.0,1.0,0.21205091,0.04496559,0.009534994,0.002021904,1.0,2.0,0.0,0.0,1.0,0.21205091,0.04496559,0.009534994,0.002021904,0.08124858
10709,71146,0.6863745,0.60602546,1.0,1.0,0.33619735,0.11302865,0.037999935,0.012775477,2.0,3.0,0.0,1.0,1.0,0.33619735,0.11302865,0.037999935,0.012775477,0.08034903
10712,71151,0.0,0.0,1.0,0.0,-0.8300805,0.6890336,-0.5719534,0.4747674,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
10715,71152,0.4210636,0.0,1.0,0.0,-0.13827729,0.01912061,-0.002643946,0.000365598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4210636
10716,71152,0.4795398,0.43086135,1.0,0.0,-0.1578728,0.02492382,-0.003934793,0.000621197,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.048678458
10717,71152,0.4868188,0.4210636,1.0,0.0,-0.040920377,0.001674477,-6.85e-05,2.803874e-06,0.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.06575519
10720,71153,0.5704305,0.6999166,1.0,1.0,0.41791284,0.17465115,0.07298896,0.030503022,4.0,4.0,0.0,0.0,1.0,0.41791284,0.17465115,0.07298896,0.030503022,-0.12948608
