"","total_expenditure","food_expenditure","education_expenditure","kerosene_expenditure","electricity_expenditure","kerosene_lamps","num_kerosene_lamps","kerosene_lamp_hours","kerosene_other","lighting_hours","child_lighting","adult_lighting","appliances","appliance_use","adult_activity","child_activity","satisfaction_reliability","satisfaction_cost","satisfaction_safety","satisfaction_brightness","satisfaction","satisfaction_chng","elec_value","satisfaction_business","income_increase","business_interest","aspirations","knowledge","fuel_type","distance","forcing","treat","katiya","gender","birthplace","age","religion","caste","education","homeBuilt","yrsConnected","elec_hours","Pole","hours_avail","outages","low_voltage","adult_home_work","adult_home_cook","adult_home_charge","adult_home_clean","adult_home_leisure","adult_home_time","hb_r","yrs_r","el_r","ex_zsc","ex_icw","k_zsc","k_icw","l_zsc","l_icw","a_zsc","a_icw","ha_zsc","ha_icw","sa_zsc","sa_icw","village","te_log","fe_log","lighting_business","lighting_friends_family","lighting_studying","lighting_reading","lighting_media","lighting_other","mobile","ic_bulb","cfl_bulb","led_light","tube_light","fans","iron","refrigerator","television","radio","cooler","washing_machine","electric_stove","inverter","water_pump","other"
"659",12000,9000,1000,0,0,0,0,0,0,2,1.5,0,9,24.1,4.5,2.14285714285714,4,4,5,5,4.4,4,150,NA,1,1,3.2,0.4,4,30,1,1,0,0,1,60,1,0,TRUE,36,1,3.66666666666667,1117,3.66666666666667,9.33333333333333,8.33333333333333,9,2,1,2,3,10,36,1,4,3.2284359556134,0.585497888469158,-1.36327300540094,-1.22952276605159,3.14287934989505,1.27311157189981,4.16453661666533,3.33375456093846,1.8666436261101,1.26031133550168,2.12438455270983,0.38648072559762,"Shekhpurwa sahdei",9.39266201210347,9.10497996742946,1,1,0,9,0,1,1,2,2,0,1,1,0,0,1,0,0,0,0,0,0,0
"660",3500,3000,0,102,NA,1,2,5,0,0.666666666666667,0,0,0,0,3,0,4,2,4,4,3,4,150,NA,1,0,3.2,0.2,2,59,0,0,NA,0,1,60,0,0,TRUE,10,NA,NA,1116,NA,NA,NA,2,1,0,2,3,10,10,NA,NA,0.198700002924061,0.518982196770379,0.525702697173985,0.544889381453593,-0.0250719990397455,-0.0328866503018979,-0.543009498597405,-0.414247546542954,-1.23340010872912,-1.11698284335572,0.465613703149354,0.168639753077686,"Shekhpurwa sahdei",8.16051853319175,8.00636790098353,0,1,0,0,0,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"661",3000,2600,100,26,NA,1,1,2,0,0.666666666666667,0.5,0,1,0,2.83333333333333,2,4,2,4,3,2.8,4,100,NA,0,0,3.2,0.2,2,50,0,0,NA,0,1,25,0,0,FALSE,4,NA,NA,1117,NA,NA,NA,2,1,0,2,2,10,4,NA,NA,-0.472097218321133,-0.40451841097125,-0.12467842757018,-0.273208600011773,0.536071206628345,0.171987793711205,-0.225185894741086,-0.348460618036409,0.0385735042740267,0.0627103860113882,-0.406477296097645,-0.167896073862441,"Shekhpurwa sahdei",8.00636790098353,7.86326710862488,0,0,0,1,0,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"662",8000,7500,0,0,0,0,0,0,0,0.333333333333333,1,0,5,18,4.33333333333333,2.14285714285714,4,4,5,4,4.4,4,150,NA,1,1,3.2,0.2,4,28,1,1,0,0,1,45,0,1,FALSE,25,1,6,1116,6,10,9.33333333333333,8,2,0,2,2,12,25,1,6,1.41838568764104,0.047433253303169,-1.36327300540094,-1.22952276605159,0.726083979313805,0.20401851518371,2.42571043977156,2.27180558215596,1.69415420701292,1.14976722157617,1.91920760111828,0.210224090330482,"Shekhpurwa sahdei",8.98719694566197,8.92265843285773,0,0,0,0,0,2,NA,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"663",3000,2300,100,52,NA,1,1,3,0,0.5,0,0,1,0,2.33333333333333,1.71428571428571,4,2,4,4,3,4,50,NA,0,1,3.2,0.2,2,55,0,0,NA,0,1,40,1,1,TRUE,3,NA,NA,1116,NA,NA,NA,2,1,0,1,0,10,3,NA,NA,-0.368595960449501,-0.117855493443618,-0.0048279172403913,-0.025930719796989,-0.210637215531061,-0.119308511572197,-0.225185894741086,-0.348460618036409,-0.685246614746119,-0.453241576235518,0.170069578106214,0.0631930160900517,"Shekhpurwa sahdei",8.00636790098353,7.74066483669976,0,0,0,0,0,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"664",3000,2600,0,75,NA,1,1,3,0,0.666666666666667,0,0,0,0,2.83333333333333,2.28571428571429,4,1,4,4,2.8,4,50,NA,0,0,3.2,0.2,2,58,0,0,NA,0,1,25,0,0,FALSE,4,NA,NA,1117,NA,NA,NA,2,1,0,1,3,10,4,NA,NA,-0.190055227006797,0.144799340756002,-0.0048279172403913,-0.025930719796989,-0.0250719990397455,-0.0328866503018979,-0.543009498597405,-0.414247546542954,0.244925366002644,0.247030006481762,-0.528447383100863,-0.310874116381537,"Shekhpurwa sahdei",8.00636790098353,7.86326710862488,0,0,0,0,0,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"665",15000,10000,0,56,NA,1,2,3,0,0.5,0,0,1,0,2.66666666666667,2.57142857142857,4,3,4,3,3.2,3,0,NA,0,0,3.4,0,2,35,1,0,NA,1,0,45,0,1,FALSE,35,NA,NA,1023,NA,NA,NA,2,3,0,1,0,10,35,NA,NA,3.57544982381443,1.65747403951683,0.286001676514408,0.050333621024025,-0.210637215531061,-0.119308511572197,-0.225185894741086,-0.348460618036409,0.278787808634086,0.320805513026624,-0.504283745878652,-0.311060187723642,"Sijauli",9.61580554675101,9.21034047197618,0,3,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"666",10000,6000,0,56,0,1,3,4,0,1,0,0,6,6,3.33333333333333,2.14285714285714,2,2,3,2,2.2,3,0,NA,0,1,3,0.2,1,30,1,1,0,0,1,52,0,1,FALSE,7,0.67,4.66666666666667,1023,4.66666666666667,24,29,0,3,0,2,5,10,7,1,5,1.67862432219267,0.928325597926248,0.696681780598996,0.373875842059823,0.346058433942886,0.139957072238701,1.82379943090297,0.766180186551714,0.659217692429863,0.486502538023108,-1.60492022694807,-0.728653136566063,"Sijauli",9.21034047197618,8.69951491487685,0,6,0,0,0,0,NA,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0
"667",10000,8000,0,0,NA,0,0,0,0,1,0,0,5,0,4.66666666666667,2.71428571428571,4,4,5,5,4,5,0,NA,0,0,3.6,0,4,50,0,0,NA,1,0,30,0,1,FALSE,20,NA,NA,1023,NA,NA,NA,8,2,0,2,4,12,20,NA,NA,1.85372190278396,0.326453557286137,-1.36327300540094,-1.22952276605159,0.346058433942886,0.139957072238701,1.04610852068419,-0.0853129040102275,2.45183676866451,1.73949469036794,1.07603623245496,0.264789009682537,"Sijauli",9.21034047197618,8.98719694566197,4,2,0,0,0,0,NA,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0
"669",15000,10000,20000,132,0,1,2,4,0,0,2.5,0,3,10.15,4,2.57142857142857,4,2,4,4,3.2,4,200,NA,0,1,4.4,0.6,2,35,1,1,0,0,1,50,1,0,TRUE,35,1,8.66666666666667,1142,8.66666666666667,7,19.3333333333333,8,2,1,1,2,10,35,1,9,19.9834139830027,1.99106758603382,0.405852186844196,0.297611501238809,2.03838316333545,0.64579812468242,1.18840350623471,1.11226616312039,1.65870316141149,1.20515842443071,1.17773052208218,0.606267916175954,"Pandit sisora",9.61580554675101,9.21034047197618,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"670",10000,8000,1000,0,0,0,0,0,0,0,2,0,5,11.2,3.66666666666667,2.28571428571429,4,4,4,4,4,4,150,NA,1,1,3.2,0.3,4,25,1,1,0,0,1,39,1,0,FALSE,30,5,6.33333333333333,1142,6.33333333333333,9,8.33333333333333,6,2,1,1,2,10,30,5,6,2.64610247433149,0.300732551461979,-1.36327300540094,-1.22952276605159,1.47723995766735,0.440923680669317,1.90452749256078,1.38133859849318,1.10737246148852,0.799750576109316,1.59695030177139,0.254854359248001,"Pandit sisora",9.21034047197618,8.98719694566197,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
"671",3000,2500,0,0,NA,0,0,0,0,1.5,0,0,0,0,2.33333333333333,0,4,4,4,4,3.4,5,100,NA,0,0,3.4,0.1,2,60,0,0,NA,0,1,60,1,1,FALSE,30,NA,NA,1142,NA,NA,NA,2,1,0,1,0,10,30,NA,NA,-0.77243434625871,-0.693205254335835,-1.36327300540094,-1.22952276605159,0.902754083416833,0.399222656049599,-0.543009498597405,-0.414247546542954,-1.92335778511783,-1.55915929905776,0.673357719432779,0.301917441739095,"Pandit sisora",8.00636790098353,7.82404641085621,0,0,0,0,0,9,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"672",2500,2500,0,0,NA,0,0,0,0,0.666666666666667,0,0,0,0,2.66666666666667,0,4,4,4,4,3.6,5,100,NA,1,0,3.2,0,2,55,0,0,NA,0,1,35,1,1,FALSE,40,NA,NA,1142,NA,NA,NA,3,1,0,2,0,10,40,NA,NA,-0.844519083509694,-0.761524072075524,-1.36327300540094,-1.22952276605159,-0.0250719990397455,-0.0328866503018979,-0.543009498597405,-0.414247546542954,-1.57837894692347,-1.33807107120674,1.11378843070978,0.319830693713668,"Pandit sisora",7.82404641085621,7.82404641085621,0,0,0,0,0,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"673",25000,10000,10000,280,0,1,3,3,0,0.833333333333333,1,3,8,16,3.33333333333333,2.42857142857143,4,4,4,4,4,4,300,NA,1,1,3.2,0.9,2,28,1,1,0,0,1,27,1,0,TRUE,35,5,6,1142,6,9.33333333333333,9.33333333333333,2,2,1,2,1,12,35,5,6,14.5925162201681,5.26604902701686,0.576831270269206,0.126597961845039,4.9854076579997,3.52104577163678,3.2258921492197,2.20726431365713,0.865569554158481,0.670822158493481,2.00894000068021,0.428689563338237,"Pandit sisora",10.1266311438503,9.21034047197618,0,0,2,2,0,1,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"674",3000,2500,0,0,NA,0,0,0,0,0.333333333333333,0,0,0,0,2.66666666666667,2.14285714285714,4,4,4,4,3.4,5,50,NA,0,0,3.4,0,2,49,0,0,NA,1,0,55,1,1,FALSE,49,NA,NA,1142,NA,NA,NA,2,2,0,2,0,10,49,NA,NA,-0.77243434625871,-0.693205254335835,-1.36327300540094,-1.22952276605159,-0.396202432022377,-0.205730372842497,-0.543009498597405,-0.414247546542954,-0.0307399839588408,0.0443260823210637,0.536027819796506,0.243972373709017,"Pandit sisora",8.00636790098353,7.82404641085621,0,0,0,0,0,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"675",5000,3500,0,81,NA,1,3,4,0,0.166666666666667,0,0,1,0.2,2.66666666666667,1.42857142857143,4,4,4,4,3.8,3,0,NA,0,0,3.2,0.1,2,33,1,0,NA,1,0,30,0,0,FALSE,5,NA,NA,1140,NA,NA,NA,3,2,0,1,1,9,5,NA,NA,0.407117174329251,0.495364118237299,0.696681780598996,0.373875842059823,-0.581767648513693,-0.292152234112796,-0.209856984529005,-0.322270412634562,-0.546619638280385,-0.41647296885487,-0.0161912182284279,-0.369791416411758,"sohbatiya (pole  no.2)",8.51719339141622,8.16051853319175,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"676",9000,5000,0,81,NA,1,5,3,0,0.333333333333333,0,0,0,0,2.83333333333333,1.57142857142857,4,4,4,4,3.6,3,0,NA,0,0,3.2,0.1,2,30,1,0,NA,1,0,45,0,0,FALSE,6,NA,NA,1140,NA,NA,NA,3,4,0,1,0,9,6,NA,NA,1.42478687075409,1.05914975922745,1.1584904577788,0.279126643487067,-0.396202432022377,-0.205730372842497,-0.543009498597405,-0.414247546542954,-0.2709542883189,-0.213769044694172,-0.0769418428425451,-0.232505882397401,"sohbatiya (pole  no.2)",9.10497996742946,8.51719339141622,0,2,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"677",10000,7000,0,81,250,1,2,4,0,0.166666666666667,0,0,3,0.3,3,1.57142857142857,4,4,4,4,3.8,4,0,NA,0,0,3.2,0.1,1,35,1,1,0,1,0,50,0,0,FALSE,15,7,9.33333333333333,1140,9.33333333333333,7.33333333333333,6.33333333333333,3,4,0,1,1,9,15,7,9,2.15694540981202,1.21876752680367,0.405852186844196,0.297611501238809,-0.581767648513693,-0.292152234112796,0.433454678289674,-0.177601452920548,-0.0984648692217242,-0.103224930768661,0.207427257208934,-0.271378025214936,"sohbatiya (pole  no.2)",9.21034047197618,8.85366557089458,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"678",3000,1500,0,81,NA,1,2,4,0,0,0,0,0,0,2.5,0,4,4,4,4,4,3,0,NA,0,0,3.2,0.1,2,30,1,0,NA,0,1,68,1,1,FALSE,20,NA,NA,1139,NA,NA,NA,3,2,0,1,0,9,20,NA,NA,-0.469210839230648,0.199108715181697,0.405852186844196,0.297611501238809,-0.767332865005008,-0.378574095383095,-0.543009498597405,-0.414247546542954,-1.75086836602065,-1.44861518513225,0.0445594063856896,-0.507076950426116,"Sohbatiya (pole no.1)",8.00636790098353,7.31322105375675,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"679",4000,3000,0,99,NA,1,3,5,0,0.5,0,0,1,1,2.66666666666667,2,3,2,3,3,2.4,4,150,NA,0,1,4,0.3,2,57,0,0,NA,0,1,42,0,0,TRUE,30,NA,NA,1139,NA,NA,NA,2,2,0,1,2,9,30,NA,NA,0.24866555353408,0.553826790970588,0.816532290928784,0.621153722274608,-0.210637215531061,-0.119308511572197,-0.148541343680677,-0.217509591027176,-0.13391591482315,-0.0478337279141229,-0.022229521945236,0.263548362401879,"Sohbatiya (pole no.1)",8.294049890102,8.00636790098353,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"680",3000,1500,0,4,NA,1,2,4,0,0,0,0,0,0,2.66666666666667,0,3,3,3,3,2.8,3,0,NA,0,0,3.2,0.1,2,30,1,0,NA,0,1,60,1,1,FALSE,30,NA,NA,1139,NA,NA,NA,3,2,0,1,1,9,30,NA,NA,-1.03693662968207,-0.660063022331617,0.405852186844196,0.297611501238809,-0.767332865005008,-0.378574095383095,-0.543009498597405,-0.414247546542954,-1.57837894692347,-1.33807107120674,-1.15108225270784,-0.609728234560878,"Sohbatiya (pole no.1)",8.00636790098353,7.31322105375675,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"681",6000,4000,0,81,150,1,2,3,0,0,0,0,0,0,2.83333333333333,1.57142857142857,4,4,4,4,3.6,4,0,NA,0,0,3.2,0,1,33,1,1,0,1,0,45,1,1,FALSE,20,3,9.33333333333333,1139,9.33333333333333,4.66666666666667,6,3,3,0,1,1,9,20,3,9,0.698283914970209,0.637746786740888,0.286001676514408,0.050333621024025,-0.767332865005008,-0.378574095383095,-0.543009498597405,-0.414247546542954,-0.2709542883189,-0.213769044694172,0.146676632594817,-0.134092491200579,"Sohbatiya (pole no.1)",8.69951491487685,8.294049890102,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"682",5000,4000,0,0,NA,0,0,0,0,1.66666666666667,0,0,4,8,2.5,1.14285714285714,5,4,5,5,4,5,50,5,1,1,3.8,0.1,4,59,0,0,NA,0,1,62,1,0,TRUE,8,NA,NA,1140,NA,NA,NA,2,2,1,1,1,8,8,NA,NA,-0.0431035988378029,-0.402694884304444,-1.36327300540094,-1.22952276605159,1.08831929990815,0.485644517319898,1.34144132531115,0.896508383557088,-0.925460919106179,-0.711336703250754,2.45469006061306,1.15571510785443,"sohbatiya (pole  no.2)",8.51719339141622,8.294049890102,5,5,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"683",6000,3000,600,54,NA,1,2,7,0,0,0,0,0,0,2.33333333333333,1.71428571428571,3,2,2,2,2,3,50,NA,0,0,4.4,0.2,2,49,0,0,NA,0,1,40,0,0,FALSE,1,NA,NA,1140,NA,NA,NA,1,2,0,1,1,9,1,NA,NA,0.680645045852061,0.309556105342653,0.765403717833563,1.03944514188316,-0.767332865005008,-0.378574095383095,-0.543009498597405,-0.414247546542954,-0.685246614746119,-0.453241576235518,-1.3175843717437,-0.163602844597835,"sohbatiya (pole  no.2)",8.69951491487685,8.00636790098353,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"684",5000,4000,0,81,NA,1,3,7,0,0,0,0,0,0,2.5,1.28571428571429,2,1,3,2,1.8,3,100,NA,0,0,3.6,0,2,56,0,0,NA,1,0,41,0,0,FALSE,3,NA,NA,1140,NA,NA,NA,2,2,0,1,2,8,3,NA,NA,0.554114440468242,0.50110915126151,1.05623331158836,1.11570948270418,-0.767332865005008,-0.378574095383095,-0.543009498597405,-0.414247546542954,-0.82228498824187,-0.619176893015567,-1.82206770327021,-0.596281983958125,"sohbatiya (pole  no.2)",8.51719339141622,8.294049890102,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"685",6000,5000,100,52,NA,1,2,4,0,0,0,0,2,5,4,2.42857142857143,4,4,4,4,3.6,3,0,NA,0,0,3.4,0,2,46,0,0,NA,0,1,45,0,1,FALSE,35,NA,NA,1118,NA,NA,NA,6,2,0,2,4,10,35,NA,NA,0.857697700206952,0.323080591325257,0.405852186844196,0.297611501238809,-0.767332865005008,-0.378574095383095,0.47586046441728,0.3720814455163,1.55552723054718,1.11299861419552,0.0122115938996264,-0.148085010729064,"Takiya",8.69951491487685,8.51719339141622,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"686",15000,10000,1000,84,0,1,4,3,0,0,0,0,2,11,3.5,3.71428571428571,2,2,4,4,2.8,4,100,NA,0,1,4.2,0.3,1,26,1,1,0,0,1,65,0,1,FALSE,30,3,9.33333333333333,1118,9.33333333333333,9,8.33333333333333,2,3,0,2,4,10,30,3,9,4.5742761373443,1.94417912006115,0.867660864024005,0.202862302666053,-0.767332865005008,-0.378574095383095,0.935727770779736,1.1577876075717,1.96664235103444,1.61080456453567,0.221640495358967,0.16277308830334,"Takiya",9.61580554675101,9.21034047197618,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"687",7000,6000,0,172,NA,1,4,10,0,0,0,0,3,21,4.33333333333333,2.85714285714286,4,4,4,2,3.2,3,0,NA,0,0,3.8,0,2,55,0,0,NA,1,0,45,0,0,FALSE,10,NA,NA,1118,NA,NA,NA,8,2,0,2,4,10,10,NA,NA,2.10139111547073,1.81274933501467,1.70661443633253,1.93380746416954,-0.767332865005008,-0.378574095383095,2.01999688524015,2.53308480617057,2.21003386133446,1.61056627275211,-0.341336685027364,-0.0571854698979505,"Takiya",8.85366557089458,8.69951491487685,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"690",8000,7000,0,50,NA,1,3,3,0,0.833333333333333,0,0,3,4,4,2.85714285714286,4,1,4,2,2.6,3,50,NA,0,1,3.4,0,2,55,0,0,NA,1,0,50,0,1,FALSE,20,NA,NA,1135,NA,NA,NA,4,4,0,2,4,10,20,NA,NA,1.64004153218479,0.599591945936954,0.576831270269206,0.126597961845039,0.16049321745157,0.0535352109684015,0.717039517213189,0.306917347013612,1.86505502314011,1.38947804490108,-0.686067751958804,-0.29003131570015,"Thailiya",8.98719694566197,8.85366557089458,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"691",10000,8000,0,150,NA,1,2,5,0,0,0,0,3,8,3.83333333333333,2.85714285714286,4,4,4,2,3.2,3,100,NA,0,1,3.4,0.4,2,50,0,0,NA,0,1,22,0,1,TRUE,5,NA,NA,1135,NA,NA,NA,4,3,0,2,2,12,5,NA,NA,2.95968123483219,2.00016473426013,0.525702697173985,0.544889381453593,-0.767332865005008,-0.378574095383095,1.02361772145483,0.830721455050543,1.69256560404294,1.27893393097557,0.202965438395304,0.139925979555323,"Thailiya",9.21034047197618,8.98719694566197,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"692",6000,3000,0,0,NA,0,0,0,0,1,0,0,2,2,2.16666666666667,1.85714285714286,3,2,2,2,2.4,3,60,NA,0,1,3.4,0.2,2,25,1,0,NA,1,0,50,0,0,FALSE,5,NA,NA,1135,NA,NA,NA,4,2,0,1,1,5,5,NA,NA,-0.192928656613817,-0.277547314873488,-1.36327300540094,-1.22952276605159,0.346058433942886,0.139957072238701,0.245926811236051,-0.0207716355113983,-0.754560102978986,-0.471625879925842,-1.1664351286646,-0.59862620063243,"Thailiya",8.69951491487685,8.00636790098353,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"693",5000,4000,0,52,NA,1,1,4,0,0.833333333333333,0,0,2,6,4.16666666666667,2.85714285714286,4,4,4,2,3.4,3,50,NA,0,1,3.4,0.2,2,60,0,0,NA,1,0,35,0,1,FALSE,5,NA,NA,1135,NA,NA,NA,7,2,0,1,0,15,5,NA,NA,0.34029563627225,0.177524990379872,0.115022593089398,0.221347160417795,0.16049321745157,0.0535352109684015,0.552505015477689,0.503032472525532,2.03754444223729,1.5000221588266,0.126386163373148,-0.0553046224891131,"Thailiya",8.51719339141622,8.294049890102,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"694",NA,800,500,120,0,1,5,3,0,0.333333333333333,1,0,13,28,4.83333333333333,2.57142857142857,4,4,4,4,3.4,4,250,NA,1,1,3.8,0.2,1,21,1,1,0,1,1,30,0,1,TRUE,8,6,16,1135,16,0,0,6,4,0,3,4,12,8,6,16,NA,0.78212953762349,1.1584904577788,0.279126643487067,0.726083979313805,0.20401851518371,5.7347447812262,4.10761128030065,2.52115025689737,1.75787899405827,1.9568185374281,1.03586371235624,"Thailiya",NA,6.68461297766715,0,0,0,2,0,0,4,1,0,1,0,3,1,0,1,0,1,0,0,0,0,0
"695",6000,3000,150,125,0,1,3,4,0,0,0,0,6,24.5,2.66666666666667,1.57142857142857,4,4,4,4,3.8,4,0,NA,0,0,3.2,0,1,24,1,1,0,1,0,40,1,1,FALSE,8,0.5,9.66666666666667,1152,9.66666666666667,5,4.66666666666667,3,3,0,1,0,9,8,0,10,0.84756120582517,1.11335384839788,0.696681780598996,0.373875842059823,-0.767332865005008,-0.378574095383095,3.24172362552054,3.18877418622252,-0.443443707416076,-0.324313158619683,0.207427257208934,-0.271378025214936,"Tivaripurwa",8.69951491487685,8.00636790098353,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"696",3000,2000,20,0,NA,0,0,0,0,0.5,0,0,0,0,2.5,1.71428571428571,4,2,4,4,3.2,5,200,NA,0,1,3.6,0,5,48,0,0,NA,0,1,35,1,1,FALSE,2,NA,NA,1152,NA,NA,NA,1,2,0,2,1,9,2,NA,NA,-0.903584000966751,-0.699464707476529,-1.36327300540094,-1.22952276605159,-0.210637215531061,-0.119308511572197,-0.543009498597405,-0.414247546542954,-0.512757195648943,-0.342697462310007,1.04473525055086,0.366997820699427,"Tivaripurwa",8.00636790098353,7.60090295954196,0,3,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"697",5000,4000,50,0,NA,0,0,0,0,1.5,0,0,1,1,2.33333333333333,1.42857142857143,5,3,5,4,3.6,4,100,NA,0,0,3.2,0,5,50,0,0,NA,1,0,32,1,1,FALSE,12,NA,NA,1152,NA,NA,NA,2,2,0,1,1,8,12,NA,NA,-0.00348457026042667,-0.403980934595652,-1.36327300540094,-1.22952276605159,0.902754083416833,0.399222656049599,-0.148541343680677,-0.217509591027176,-0.891598476474737,-0.637561196705891,0.667663113767649,0.209326278301036,"Tivaripurwa",8.51719339141622,8.294049890102,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"698",5000,3500,300,75,NA,1,2,4,0,0.333333333333333,0.5,0,0,0,2.33333333333333,2.14285714285714,4,4,4,4,3.6,3,150,NA,0,0,3.2,0.1,2,58,0,0,NA,0,1,26,1,1,FALSE,30,NA,NA,1152,NA,NA,NA,3,1,0,1,0,9,30,NA,NA,0.600592972511579,0.420699369411092,0.405852186844196,0.297611501238809,0.164940773645714,-0.00085592882939354,-0.543009498597405,-0.414247546542954,-0.375718822153192,-0.176762145529958,0.335047856066273,-0.058670678307165,"Tivaripurwa",8.51719339141622,8.16051853319175,0,1,0,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"699",20000,10000,500,150,250,1,4,5,0,0,0,0,10,7.2,3.16666666666667,1.71428571428571,4,4,4,4,4,4,0,NA,0,0,3.2,0.1,1,33,1,1,0,1,0,55,1,1,FALSE,5,3,10,1152,10,5.33333333333333,5,3,4,0,2,1,9,5,3,10,5.38555533018159,3.37666071823868,1.10736188468358,0.697418063095621,-0.767332865005008,-0.378574095383095,3.18706730760073,1.18646913298897,0.17720048073976,0.0994789933920363,0.268177881823052,-0.408663559229294,"Tivaripurwa",9.90348760253613,9.21034047197618,0,0,0,0,0,0,4,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0
"700",3000,2500,0,0,NA,0,0,0,0,1.66666666666667,0,0,0,0,2.33333333333333,2.85714285714286,4,3,4,4,3.2,4,200,NA,0,0,3.6,0.1,5,59,0,0,NA,1,0,23,1,1,FALSE,2,NA,NA,1152,NA,NA,NA,1,2,0,1,1,9,2,NA,NA,-0.77243434625871,-0.693205254335835,-1.36327300540094,-1.22952276605159,1.08831929990815,0.485644517319898,-0.543009498597405,-0.414247546542954,0.140160832168352,0.284036905645976,0.562984716437522,0.27981098252897,"Tivaripurwa",8.00636790098353,7.82404641085621,0,10,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"701",6000,2000,0,100,0,1,3,3,0,0,0,0,8,28,3.5,2.57142857142857,4,4,4,4,3.6,4,250,NA,0,1,3.6,0.2,1,28,1,1,0,0,1,60,1,0,FALSE,9,0.5,11,1121,11,0.666666666666667,0.666666666666667,2,2,0,1,4,12,9,0,11,0.250383032473688,0.826770070394082,0.576831270269206,0.126597961845039,-0.767332865005008,-0.378574095383095,4.14562676194461,3.77867663776792,1.14123490411997,0.873526082654179,1.45958220189499,0.57453764901628,"Vaseerganj",8.69951491487685,7.60090295954196,0,0,0,0,0,0,NA,2,0,3,0,1,0,0,1,0,0,0,1,0,0,0
"702",3000,2500,0,81,NA,1,3,10,0,0,0,0,3,5.4,3.83333333333333,3.14285714285714,4,4,3,2,3.2,3,100,NA,0,1,4.2,0.2,2,59,0,0,NA,0,1,26,1,0,FALSE,30,NA,NA,1121,NA,NA,NA,4,2,0,1,3,13,30,NA,NA,-0.175216306952666,0.21059878123012,1.41578484257773,1.85754312334853,-0.767332865005008,-0.378574095383095,0.824341888697763,0.490248784826538,1.89891746577155,1.46325355144595,0.35882313524534,0.247668667117476,"Vaseerganj",8.00636790098353,7.82404641085621,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
