year,policy_year,share_detained_sheriff,share_detained_crime0,share_detained_crime1,share_detained_crime2,share_detained_crime3,no_287g,no_detention_contract,no_ice_alerts,ice_interrogation_limits,sanctuary_2018,in_287g_2018,enforcement_scale_2018,large_county,county_id,election_id,rv,treat,rv2,rv3,rv4,rv5,treat_rv,treat_rv2,treat_rv3,all_sheriff_per1k_fb,all_sheriff_per1k_pop,log_all_sheriff,detained_sheriff_per1k_fb,detained_sheriff_per1k_pop,log_detained_sheriff,sub_per_fb,rem_per1k_fb,miss_share_detained_sheriff,pre_share_detained_sheriff,pre_all_sheriff_per1k_fb,pre_all_sheriff_per1k_pop,pre_log_all_sheriff,pre_detained_sheriff_per1k_fb,pre_detained_sheriff_per1k_pop,pre_log_detained_sheriff,pre_year
2009,2010.0,0.3125,0.125,0.33333334,,0.6,,,,,,,,1.0,454.0,819.0,-2.4358444,0.0,5.933338,-14.452688,35.204502,-85.752686,0.0,0.0,0.0,0.37308213,0.016837409,2.8332133,0.11658816,0.0052616904,1.7917595,,,0.0,0.42857143,0.48967028,0.022099098,3.0910425,0.2098587,0.009471042,2.3025851,2009.0
2010,2011.0,0.2,0.0,0.14285715,,0.5,,,,,,,,1.0,454.0,819.0,-2.4358444,0.0,5.933338,-14.452688,35.204502,-85.752686,0.0,0.0,0.0,0.3497645,0.01578507,2.7725887,0.0699529,0.003157014,1.3862944,,,0.0,0.42857143,0.48967028,0.022099098,3.0910425,0.2098587,0.009471042,2.3025851,2009.0
2011,2012.0,0.26666668,0.0,0.33333334,0.5,1.0,,,,,,,,1.0,454.0,819.0,-2.4358444,0.0,5.933338,-14.452688,35.204502,-85.752686,0.0,0.0,0.0,0.3497645,0.01578507,2.7725887,0.09327053,0.004209352,1.609438,,,0.0,0.42857143,0.48967028,0.022099098,3.0910425,0.2098587,0.009471042,2.3025851,2009.0
2012,2013.0,0.1875,0.0,0.16666667,1.0,0.33333334,,,,,,,,1.0,454.0,819.0,-2.4358444,0.0,5.933338,-14.452688,35.204502,-85.752686,0.0,0.0,0.0,0.37308213,0.016837409,2.8332133,0.0699529,0.003157014,1.3862944,,,0.0,0.42857143,0.48967028,0.022099098,3.0910425,0.2098587,0.009471042,2.3025851,2009.0
2013,2014.0,0.5,,0.6666667,0.33333334,0.5,,,,,,,,1.0,454.0,820.0,-12.385151,0.0,153.39197,-1899.7826,23529.094,-291411.38,0.0,0.0,0.0,0.18654107,0.008418704,2.1972246,0.09327053,0.004209352,1.609438,884.4145,10.63284,0.0,0.1875,0.37308213,0.016837409,2.8332133,0.0699529,0.003157014,1.3862944,2013.0
2014,2015.0,0.33333334,0.0,,,0.5,1.0,1.0,0.0,0.0,,,,1.0,454.0,820.0,-12.385151,0.0,153.39197,-1899.7826,23529.094,-291411.38,0.0,0.0,0.0,0.1399058,0.006314028,1.9459101,0.046635266,0.002104676,1.0986123,719.9786,9.793406,0.0,0.1875,0.37308213,0.016837409,2.8332133,0.0699529,0.003157014,1.3862944,2013.0
2015,2016.0,,,,,,,,,,,,,1.0,454.0,820.0,-12.385151,0.0,153.39197,-1899.7826,23529.094,-291411.38,0.0,0.0,0.0,,,,,,,337.00974,4.6868443,,0.1875,0.37308213,0.016837409,2.8332133,0.0699529,0.003157014,1.3862944,2013.0
2016,2017.0,,,,,,,,,,,,,1.0,454.0,820.0,-12.385151,0.0,153.39197,-1899.7826,23529.094,-291411.38,0.0,0.0,0.0,,,,,,,,,,0.1875,0.37308213,0.016837409,2.8332133,0.0699529,0.003157014,1.3862944,2013.0
2017,2018.0,,,,,,,,,,0.0,0.0,0.0,1.0,454.0,821.0,-0.8063164,0.0,0.6501461,-0.52422345,0.42268994,-0.34082183,0.0,0.0,0.0,,,,,,,,,,,,,,,,,2017.0
2006,2007.0,,,,,,,,,,,,,1.0,455.0,822.0,-9.293938,0.0,86.37728,-802.78503,7461.034,-69342.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,2006.0
2007,2008.0,,,,,,,,,,,,,1.0,455.0,822.0,-9.293938,0.0,86.37728,-802.78503,7461.034,-69342.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,2006.0
2008,2009.0,0.6666667,,,,,,,,,,,,1.0,455.0,822.0,-9.293938,0.0,86.37728,-802.78503,7461.034,-69342.38,0.0,0.0,0.0,0.728863,0.026848521,1.3862944,0.48590866,0.017899014,1.0986123,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2006.0
2009,2010.0,0.6666667,,,,,,,,,,,,1.0,455.0,822.0,-9.293938,0.0,86.37728,-802.78503,7461.034,-69342.38,0.0,0.0,0.0,0.728863,0.026848521,1.3862944,0.48590866,0.017899014,1.0986123,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2006.0
2010,2011.0,0.0,,,,,,,,,,,,1.0,455.0,823.0,13.02763,1.0,169.71915,2211.038,28804.586,375255.5,13.02763,169.71915,2211.038,0.24295433,0.008949507,0.6931472,0.0,0.0,0.0,,,0.0,0.6666667,0.728863,0.026848521,1.3862944,0.48590866,0.017899014,1.0986123,2010.0
2011,2012.0,0.0,,,,,,,,,,,,1.0,455.0,823.0,13.02763,1.0,169.71915,2211.038,28804.586,375255.5,13.02763,169.71915,2211.038,0.48590866,0.017899014,1.0986123,0.0,0.0,0.0,,,0.0,0.6666667,0.728863,0.026848521,1.3862944,0.48590866,0.017899014,1.0986123,2010.0
2012,2013.0,0.0,,,,,,,,,,,,1.0,455.0,823.0,13.02763,1.0,169.71915,2211.038,28804.586,375255.5,13.02763,169.71915,2211.038,0.728863,0.026848521,1.3862944,0.0,0.0,0.0,,,0.0,0.6666667,0.728863,0.026848521,1.3862944,0.48590866,0.017899014,1.0986123,2010.0
2013,2014.0,,,,,,,,,,,,,1.0,455.0,823.0,13.02763,1.0,169.71915,2211.038,28804.586,375255.5,13.02763,169.71915,2211.038,0.0,0.0,0.0,0.0,0.0,0.0,1248.7853,7.7745385,1.0,0.6666667,0.728863,0.026848521,1.3862944,0.48590866,0.017899014,1.0986123,2010.0
2014,2015.0,,,,,,1.0,1.0,0.0,0.0,,,,1.0,455.0,824.0,4.7227287,1.0,22.304167,105.336525,497.47586,2349.4436,4.7227287,22.304167,105.336525,0.0,0.0,0.0,0.0,0.0,0.0,1067.7843,8.017492,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
2015,2016.0,,,,,,,,,,,,,1.0,455.0,824.0,4.7227287,1.0,22.304167,105.336525,497.47586,2349.4436,4.7227287,22.304167,105.336525,,,,,,,571.6715,5.102041,,,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
2016,2017.0,,,,,,,,,,,,,1.0,455.0,824.0,4.7227287,1.0,22.304167,105.336525,497.47586,2349.4436,4.7227287,22.304167,105.336525,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
2017,2018.0,,,,,,,,,,0.0,0.0,0.0,1.0,455.0,824.0,4.7227287,1.0,22.304167,105.336525,497.47586,2349.4436,4.7227287,22.304167,105.336525,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2014.0
2009,2010.0,0.21875,,,,,,,,,,,,1.0,456.0,825.0,-19.142735,0.0,366.44427,-7014.7456,134281.42,-2570513.5,0.0,0.0,0.0,0.5954264,0.043517105,3.4965076,0.13024952,0.0095193675,2.0794415,,,0.0,0.3181818,0.40935564,0.029918011,3.1354942,0.13024952,0.0095193675,2.0794415,2009.0
2010,2011.0,0.3529412,,,,,,,,,,,,1.0,456.0,825.0,-19.142735,0.0,366.44427,-7014.7456,134281.42,-2570513.5,0.0,0.0,0.0,0.31632027,0.023118462,2.8903718,0.11164245,0.008159458,1.9459101,,,0.0,0.3181818,0.40935564,0.029918011,3.1354942,0.13024952,0.0095193675,2.0794415,2009.0
2011,2012.0,0.11111111,,,,,,,,,,,,1.0,456.0,825.0,-19.142735,0.0,366.44427,-7014.7456,134281.42,-2570513.5,0.0,0.0,0.0,0.33492735,0.024478372,2.944439,0.03721415,0.002719819,1.0986123,,,0.0,0.3181818,0.40935564,0.029918011,3.1354942,0.13024952,0.0095193675,2.0794415,2009.0
2012,2013.0,0.2857143,,,,,,,,,,,,1.0,456.0,825.0,-19.142735,0.0,366.44427,-7014.7456,134281.42,-2570513.5,0.0,0.0,0.0,0.13024952,0.0095193675,2.0794415,0.03721415,0.002719819,1.0986123,,,0.0,0.3181818,0.40935564,0.029918011,3.1354942,0.13024952,0.0095193675,2.0794415,2009.0
2017,2018.0,,,,,,,,,,0.0,0.0,0.0,1.0,456.0,826.0,6.952923,1.0,48.343136,336.1261,2337.0588,16249.39,6.952923,48.343136,336.1261,,,,,,,,,,,,,,,,,2017.0
2008,2009.0,0.25,0.33333334,,0.0,,,,,,,,,1.0,457.0,827.0,1.5443192,1.0,2.3849216,3.6830802,5.6878514,8.783857,1.5443192,2.3849216,3.6830802,0.47086522,0.018194554,1.609438,0.117716305,0.0045486386,0.6931472,,,0.0,0.33333334,1.4125956,0.05458366,2.5649493,0.47086522,0.018194554,1.609438,2008.0
2009,2010.0,0.2857143,0.0,0.0,1.0,1.0,,,,,,,,1.0,457.0,827.0,1.5443192,1.0,2.3849216,3.6830802,5.6878514,8.783857,1.5443192,2.3849216,3.6830802,0.8240141,0.03184047,2.0794415,0.23543261,0.009097277,1.0986123,,,0.0,0.33333334,1.4125956,0.05458366,2.5649493,0.47086522,0.018194554,1.609438,2008.0
2010,2011.0,0.5,,0.5,,,,,,,,,,1.0,457.0,827.0,1.5443192,1.0,2.3849216,3.6830802,5.6878514,8.783857,1.5443192,2.3849216,3.6830802,0.23543261,0.009097277,1.0986123,0.117716305,0.0045486386,0.6931472,,,0.0,0.33333334,1.4125956,0.05458366,2.5649493,0.47086522,0.018194554,1.609438,2008.0
2011,2012.0,0.33333334,0.5,0.5,0.0,0.0,,,,,,,,1.0,457.0,827.0,1.5443192,1.0,2.3849216,3.6830802,5.6878514,8.783857,1.5443192,2.3849216,3.6830802,0.7062978,0.02729183,1.9459101,0.23543261,0.009097277,1.0986123,,,0.0,0.33333334,1.4125956,0.05458366,2.5649493,0.47086522,0.018194554,1.609438,2008.0
2010,2011.0,0.71428573,0.75,0.6,1.0,0.5,,,,,,,,1.0,458.0,828.0,2.083023,1.0,4.338985,9.038206,18.826792,39.21664,2.083023,4.338985,9.038206,0.56693935,0.029727904,2.0794415,0.40495667,0.021234218,1.7917595,,,0.0,0.5555556,0.728922,0.03822159,2.3025851,0.40495667,0.021234218,1.7917595,2010.0
2011,2012.0,0.6,0.25,0.75,,1.0,,,,,,,,1.0,458.0,828.0,2.083023,1.0,4.338985,9.038206,18.826792,39.21664,2.083023,4.338985,9.038206,0.80991334,0.042468436,2.3978953,0.485948,0.025481062,1.9459101,,,0.0,0.5555556,0.728922,0.03822159,2.3025851,0.40495667,0.021234218,1.7917595,2010.0
2012,2013.0,0.375,0.33333334,0.5,,0.33333334,,,,,,,,1.0,458.0,828.0,2.083023,1.0,4.338985,9.038206,18.826792,39.21664,2.083023,4.338985,9.038206,0.6479307,0.033974748,2.1972246,0.242974,0.012740531,1.3862944,,,0.0,0.5555556,0.728922,0.03822159,2.3025851,0.40495667,0.021234218,1.7917595,2010.0
2013,2014.0,0.42857143,0.0,0.6,0.0,,,,,,,,,1.0,458.0,828.0,2.083023,1.0,4.338985,9.038206,18.826792,39.21664,2.083023,4.338985,9.038206,0.56693935,0.029727904,2.0794415,0.242974,0.012740531,1.3862944,906.779,16.44124,0.0,0.5555556,0.728922,0.03822159,2.3025851,0.40495667,0.021234218,1.7917595,2010.0
2010,2011.0,0.5,0.33333334,0.6,1.0,0.0,,,,,,,,1.0,459.0,829.0,-21.296833,0.0,453.55508,-9659.287,205712.22,-4381019.0,0.0,0.0,0.0,0.38566855,0.021818055,2.3978953,0.19283427,0.010909027,1.7917595,,,0.0,0.4117647,0.65563655,0.037090693,2.8903718,0.269968,0.015272639,2.0794415,2010.0
2011,2012.0,0.4,0.5,0.0,0.6666667,0.0,,,,,,,,1.0,459.0,829.0,-21.296833,0.0,453.55508,-9659.287,205712.22,-4381019.0,0.0,0.0,0.0,0.38566855,0.021818055,2.3978953,0.15426742,0.008727222,1.609438,,,0.0,0.4117647,0.65563655,0.037090693,2.8903718,0.269968,0.015272639,2.0794415,2010.0
2012,2013.0,0.41666666,0.4,0.0,1.0,0.5,,,,,,,,1.0,459.0,829.0,-21.296833,0.0,453.55508,-9659.287,205712.22,-4381019.0,0.0,0.0,0.0,0.46280226,0.026181666,2.5649493,0.19283427,0.010909027,1.7917595,,,0.0,0.4117647,0.65563655,0.037090693,2.8903718,0.269968,0.015272639,2.0794415,2010.0
2013,2014.0,0.25,0.16666667,0.25,0.0,1.0,,,,,,,,1.0,459.0,829.0,-21.296833,0.0,453.55508,-9659.287,205712.22,-4381019.0,0.0,0.0,0.0,0.46280226,0.026181666,2.5649493,0.115700565,0.0065454165,1.3862944,822.05255,12.688496,0.0,0.4117647,0.65563655,0.037090693,2.8903718,0.269968,0.015272639,2.0794415,2010.0
2014,2015.0,0.33333334,0.0,1.0,,,1.0,1.0,0.0,0.0,,,,1.0,459.0,830.0,-3.1545448,0.0,9.951153,-31.39136,99.025444,-312.38022,0.0,0.0,0.0,0.115700565,0.0065454165,1.3862944,0.038566854,0.0021818054,0.6931472,668.98065,10.027383,0.0,0.25,0.46280226,0.026181666,2.5649493,0.115700565,0.0065454165,1.3862944,2014.0
2015,2016.0,,,,,,,,,,,,,1.0,459.0,830.0,-3.1545448,0.0,9.951153,-31.39136,99.025444,-312.38022,0.0,0.0,0.0,,,,,,,336.11014,5.553627,,0.25,0.46280226,0.026181666,2.5649493,0.115700565,0.0065454165,1.3862944,2014.0
2016,2017.0,,,,,,,,,,,,,1.0,459.0,830.0,-3.1545448,0.0,9.951153,-31.39136,99.025444,-312.38022,0.0,0.0,0.0,,,,,,,,,,0.25,0.46280226,0.026181666,2.5649493,0.115700565,0.0065454165,1.3862944,2014.0
2017,2018.0,,,,,,,,,,0.0,0.0,0.0,1.0,459.0,830.0,-3.1545448,0.0,9.951153,-31.39136,99.025444,-312.38022,0.0,0.0,0.0,,,,,,,,,,0.25,0.46280226,0.026181666,2.5649493,0.115700565,0.0065454165,1.3862944,2014.0
2007,2008.0,0.83832335,0.9195402,0.68421054,0.8333333,0.8055556,,,,,,,,1.0,460.0,831.0,-2.668747,0.0,7.1222105,-19.007378,50.72588,-135.37454,0.0,0.0,0.0,3.0493371,0.58238274,5.123964,2.5563307,0.48822507,4.94876,,,0.0,0.7058824,0.31041157,0.05928447,2.8903718,0.21911405,0.041847862,2.5649493,2007.0
2008,2009.0,0.92,0.9770115,0.8181818,0.84615386,0.9047619,,,,,,,,1.0,460.0,831.0,-2.668747,0.0,7.1222105,-19.007378,50.72588,-135.37454,0.0,0.0,0.0,3.195413,0.61028135,5.170484,2.9397802,0.5614588,5.0875964,,,0.0,0.7058824,0.31041157,0.05928447,2.8903718,0.21911405,0.041847862,2.5649493,2007.0
2009,2010.0,0.8333333,0.8181818,0.62857145,0.6923077,0.972973,,,,,,,,1.0,460.0,831.0,-2.668747,0.0,7.1222105,-19.007378,50.72588,-135.37454,0.0,0.0,0.0,3.8344958,0.7323376,5.351858,3.195413,0.61028135,5.170484,,,0.0,0.7058824,0.31041157,0.05928447,2.8903718,0.21911405,0.041847862,2.5649493,2007.0
2010,2011.0,0.6814159,0.6216216,0.7083333,0.6666667,0.78846157,,,,,,,,1.0,460.0,831.0,-2.668747,0.0,7.1222105,-19.007378,50.72588,-135.37454,0.0,0.0,0.0,4.126648,0.78813475,5.42495,2.8119636,0.53704756,5.043425,,,0.0,0.7058824,0.31041157,0.05928447,2.8903718,0.21911405,0.041847862,2.5649493,2007.0
2015,2016.0,,,,,,,,,,,,,1.0,460.0,832.0,8.281242,1.0,68.57897,567.9191,4703.0757,38947.312,8.281242,68.57897,567.9191,,,,,,,36.299892,4.4188,,,,,,,,,2015.0
2016,2017.0,,,,,,,,,,,,,1.0,460.0,832.0,8.281242,1.0,68.57897,567.9191,4703.0757,38947.312,8.281242,68.57897,567.9191,,,,,,,,,,,,,,,,,2015.0
2017,2018.0,,,,,,,,,,0.0,0.0,0.0,1.0,460.0,832.0,8.281242,1.0,68.57897,567.9191,4703.0757,38947.312,8.281242,68.57897,567.9191,,,,,,,,,,,,,,,,,2015.0
2013,2014.0,0.8333333,1.0,1.0,0.0,1.0,,,,,,,,1.0,461.0,833.0,-13.74044,0.0,188.7997,-2594.1912,35645.33,-489782.5,0.0,0.0,0.0,0.9696186,0.029905051,1.9459101,0.8080155,0.024920877,1.7917595,1038.7848,10.504202,0.0,0.33333334,1.454428,0.044857576,2.3025851,0.4848093,0.0149525255,1.3862944,2013.0
2014,2015.0,1.0,,,1.0,,1.0,1.0,0.0,0.0,,,,1.0,461.0,833.0,-13.74044,0.0,188.7997,-2594.1912,35645.33,-489782.5,0.0,0.0,0.0,0.32320622,0.009968351,1.0986123,0.32320622,0.009968351,1.0986123,982.22363,11.797027,0.0,0.33333334,1.454428,0.044857576,2.3025851,0.4848093,0.0149525255,1.3862944,2013.0
2015,2016.0,,,,,,,,,,,,,1.0,461.0,833.0,-13.74044,0.0,188.7997,-2594.1912,35645.33,-489782.5,0.0,0.0,0.0,,,,,,,532.8054,3.393665,,0.33333334,1.454428,0.044857576,2.3025851,0.4848093,0.0149525255,1.3862944,2013.0
2016,2017.0,,,,,,,,,,,,,1.0,461.0,833.0,-13.74044,0.0,188.7997,-2594.1912,35645.33,-489782.5,0.0,0.0,0.0,,,,,,,,,,0.33333334,1.454428,0.044857576,2.3025851,0.4848093,0.0149525255,1.3862944,2013.0
2006,2007.0,1.0,1.0,,,,,,,,,,,1.0,462.0,834.0,12.684761,1.0,160.90317,2041.0182,25889.828,328406.28,12.684761,160.90317,2041.0182,0.12802458,0.0068233768,0.6931472,0.12802458,0.0068233768,0.6931472,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2006.0
2007,2008.0,0.6,0.33333334,1.0,1.0,,,,,,,,,1.0,462.0,834.0,12.684761,1.0,160.90317,2041.0182,25889.828,328406.28,12.684761,160.90317,2041.0182,0.6401229,0.034116883,1.7917595,0.38407373,0.020470131,1.3862944,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2006.0
2008,2009.0,0.8181818,,0.8333333,0.6666667,1.0,,,,,,,,1.0,462.0,834.0,12.684761,1.0,160.90317,2041.0182,25889.828,328406.28,12.684761,160.90317,2041.0182,1.4082704,0.07505715,2.4849067,1.1522212,0.061410394,2.3025851,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2006.0
2009,2010.0,0.625,0.25,1.0,1.0,1.0,,,,,,,,1.0,462.0,835.0,2.5292816,1.0,6.3972654,16.180487,40.925007,103.510864,2.5292816,6.3972654,16.180487,1.0241966,0.054587014,2.1972246,0.6401229,0.034116883,1.7917595,,,0.0,0.8181818,1.4082704,0.07505715,2.4849067,1.1522212,0.061410394,2.3025851,2009.0
2010,2011.0,0.36363637,0.2,0.5,0.5,0.5,,,,,,,,1.0,462.0,835.0,2.5292816,1.0,6.3972654,16.180487,40.925007,103.510864,2.5292816,6.3972654,16.180487,1.4082704,0.07505715,2.4849067,0.5120983,0.027293507,1.609438,,,0.0,0.8181818,1.4082704,0.07505715,2.4849067,1.1522212,0.061410394,2.3025851,2009.0
2011,2012.0,0.33333334,0.0,0.0,,1.0,,,,,,,,1.0,462.0,835.0,2.5292816,1.0,6.3972654,16.180487,40.925007,103.510864,2.5292816,6.3972654,16.180487,0.38407373,0.020470131,1.3862944,0.12802458,0.0068233768,0.6931472,,,0.0,0.8181818,1.4082704,0.07505715,2.4849067,1.1522212,0.061410394,2.3025851,2009.0
2012,2013.0,0.33333334,0.4,0.33333334,0.0,,,,,,,,,1.0,462.0,835.0,2.5292816,1.0,6.3972654,16.180487,40.925007,103.510864,2.5292816,6.3972654,16.180487,1.1522212,0.061410394,2.3025851,0.38407373,0.020470131,1.3862944,,,0.0,0.8181818,1.4082704,0.07505715,2.4849067,1.1522212,0.061410394,2.3025851,2009.0
2007,2008.0,,,,,,,,,,,,,1.0,463.0,836.0,-5.5116043,0.0,30.377783,-167.43031,922.80963,-5086.1616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,2007.0
2008,2009.0,1.0,,1.0,,,,,,,,,,1.0,463.0,836.0,-5.5116043,0.0,30.377783,-167.43031,922.80963,-5086.1616,0.0,0.0,0.0,0.2631579,0.008934075,0.6931472,0.2631579,0.008934075,0.6931472,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2007.0
2009,2010.0,0.0,,0.0,,,,,,,,,,1.0,463.0,836.0,-5.5116043,0.0,30.377783,-167.43031,922.80963,-5086.1616,0.0,0.0,0.0,0.2631579,0.008934075,0.6931472,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2007.0
2010,2011.0,,,,,,,,,,,,,1.0,463.0,836.0,-5.5116043,0.0,30.377783,-167.43031,922.80963,-5086.1616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,2007.0
2005,2006.0,0.50431037,0.2580645,0.72727275,0.6666667,0.8545455,,,,,,,,1.0,464.0,837.0,1.4909744,1.0,2.2230048,3.314443,4.94175,7.368023,1.4909744,2.2230048,3.314443,1.4634916,0.16345291,5.4510384,0.7380539,0.082430996,4.7706847,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2005.0
2006,2007.0,0.60208064,0.54022986,0.6099291,0.65957445,0.760274,,,,,,,,1.0,464.0,837.0,1.4909744,1.0,2.2230048,3.314443,4.94175,7.368023,1.4909744,2.2230048,3.314443,4.85097,0.54179007,6.6463904,2.920675,0.3262013,6.1398845,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2005.0
2007,2008.0,0.8713693,0.90415335,0.7421384,0.75609756,0.94285715,,,,,,,,1.0,464.0,837.0,1.4909744,1.0,2.2230048,3.314443,4.94175,7.368023,1.4909744,2.2230048,3.314443,4.560795,0.5093813,6.584791,3.9741366,0.44385922,6.4473057,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2005.0
2008,2009.0,0.86239785,0.9117647,0.7079208,0.875,0.93939394,,,,,,,,1.0,464.0,837.0,1.4909744,1.0,2.2230048,3.314443,4.94175,7.368023,1.4909744,2.2230048,3.314443,4.6301847,0.5171312,6.5998707,3.993061,0.44597283,6.452049,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2005.0
2017,2018.0,,,,,,,,,,0.0,0.0,0.0,1.0,464.0,838.0,0.36462402,1.0,0.13295068,0.048477013,0.017675882,0.0064450516,0.36462402,0.13295068,0.048477013,,,,,,,,,,,,,,,,,2017.0
2006,2007.0,0.6666667,0.8333333,0.33333334,,,,,,,,,,1.0,465.0,839.0,14.561531,1.0,212.0382,3087.6006,44960.19,654689.25,14.561531,212.0382,3087.6006,0.8597631,0.050633196,2.3025851,0.5731754,0.033755463,1.9459101,,,0.0,0.75,0.3821169,0.022503642,1.609438,0.2865877,0.016877731,1.3862944,2006.0
2007,2008.0,0.85714287,1.0,0.7777778,,0.75,,,,,,,,1.0,465.0,839.0,14.561531,1.0,212.0382,3087.6006,44960.19,654689.25,14.561531,212.0382,3087.6006,2.0061138,0.118144125,3.0910425,1.7195262,0.10126639,2.944439,,,0.0,0.75,0.3821169,0.022503642,1.609438,0.2865877,0.016877731,1.3862944,2006.0
2008,2009.0,0.81578946,0.78571427,0.9,0.4,1.0,,,,,,,,1.0,465.0,839.0,14.561531,1.0,212.0382,3087.6006,44960.19,654689.25,14.561531,212.0382,3087.6006,3.6301107,0.2137846,3.6635616,2.9614062,0.17440324,3.465736,,,0.0,0.75,0.3821169,0.022503642,1.609438,0.2865877,0.016877731,1.3862944,2006.0
2009,2010.0,0.7837838,0.8,0.7777778,0.75,0.78571427,,,,,,,,1.0,465.0,839.0,14.561531,1.0,212.0382,3087.6006,44960.19,654689.25,14.561531,212.0382,3087.6006,3.5345817,0.2081587,3.637586,2.7703478,0.16315141,3.4011974,,,0.0,0.75,0.3821169,0.022503642,1.609438,0.2865877,0.016877731,1.3862944,2006.0
2010,2011.0,0.575,0.33333334,0.5,0.6666667,0.7777778,,,,,,,,1.0,465.0,840.0,23.038673,1.0,530.78046,12228.478,281727.9,6490637.5,23.038673,530.78046,12228.478,3.8211694,0.22503643,3.713572,2.1971724,0.12939595,3.1780539,,,0.0,0.7837838,3.5345817,0.2081587,3.637586,2.7703478,0.16315141,3.4011974,2010.0
2011,2012.0,0.6785714,0.46153846,0.5,1.0,1.0,,,,,,,,1.0,465.0,840.0,23.038673,1.0,530.78046,12228.478,281727.9,6490637.5,23.038673,530.78046,12228.478,2.6748185,0.1575255,3.3672957,1.8150554,0.1068923,2.9957323,,,0.0,0.7837838,3.5345817,0.2081587,3.637586,2.7703478,0.16315141,3.4011974,2010.0
2012,2013.0,0.36842105,0.083333336,0.6666667,,1.0,,,,,,,,1.0,465.0,840.0,23.038673,1.0,530.78046,12228.478,281727.9,6490637.5,23.038673,530.78046,12228.478,1.8150554,0.1068923,2.9957323,0.6687046,0.039381374,2.0794415,,,0.0,0.7837838,3.5345817,0.2081587,3.637586,2.7703478,0.16315141,3.4011974,2010.0
2013,2014.0,0.5,0.0,0.8,,0.5,,,,,,,,1.0,465.0,840.0,23.038673,1.0,530.78046,12228.478,281727.9,6490637.5,23.038673,530.78046,12228.478,1.1463507,0.067510925,2.5649493,0.5731754,0.033755463,1.9459101,813.81354,19.679022,0.0,0.7837838,3.5345817,0.2081587,3.637586,2.7703478,0.16315141,3.4011974,2010.0
2012,2013.0,0.0,0.0,,,,,,,,,,,1.0,466.0,841.0,8.334316,1.0,69.46083,578.9085,4824.8066,40211.465,8.334316,69.46083,578.9085,0.61766523,0.009734444,0.6931472,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2012.0
2013,2014.0,,,,,,,,,,,,,1.0,466.0,841.0,8.334316,1.0,69.46083,578.9085,4824.8066,40211.465,8.334316,69.46083,578.9085,0.0,0.0,0.0,0.0,0.0,0.0,1329.2156,2.470661,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,2012.0
2014,2015.0,0.25,0.0,0.0,1.0,,1.0,1.0,0.0,0.0,,,,1.0,466.0,841.0,8.334316,1.0,69.46083,578.9085,4824.8066,40211.465,8.334316,69.46083,578.9085,2.470661,0.038937777,1.609438,0.61766523,0.009734444,0.6931472,1083.3848,2.470661,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2012.0
2015,2016.0,,,,,,,,,,,,,1.0,466.0,841.0,8.334316,1.0,69.46083,578.9085,4824.8066,40211.465,8.334316,69.46083,578.9085,,,,,,,500.92648,1.8529956,,,0.0,0.0,0.0,0.0,0.0,0.0,2012.0
2008,2009.0,1.0,1.0,1.0,,1.0,,,,,,,,0.0,467.0,842.0,2.3188248,1.0,5.3769484,12.468201,28.911573,67.04087,2.3188248,5.3769484,12.468201,3.426334,0.1124986,2.0794415,3.426334,0.1124986,2.0794415,,,0.0,1.0,2.4473813,0.080356136,1.7917595,2.4473813,0.080356136,1.7917595,2008.0
