wave,duration,country,device,sex,age,agerecode,vaccine,south_korea_score,china_score,usa_score,japan_score,ideology,education,region_ar,region_br,region_co,region_cl,region_mx,region_pe,delta_china,delta_usa,income,region_code,country_name,respondent_code,news_experiment,both_waves,excluded
2021,318,4,1,1,60,6,1,50,20,20,50,7,9,,,,16,,,-30,-30,3,16,Chile,2272,1,1,0
2020,238,1,3,1,34,3,0,60,80,60,90,4,8,2,,,,,,,,2,2,Argentina,2273,0,1,0
2021,278,1,3,1,35,3,1,75,80,78,90,4,9,2,,,,,,0,18,1,2,Argentina,2273,0,1,0
2020,304,6,3,0,28,3,0,100,100,70,100,10,6,,,,,,23,,,4,23,Peru,2274,1,1,0
2021,439,6,3,0,29,3,0,30,0,70,60,0,5,,,,,,23,-100,0,2,23,Peru,2274,0,1,0
2020,492,2,3,0,26,3,0,,40,30,,3,8,,2839,,,,,,,3,2839,Brazil,2275,1,1,0
2021,356,2,3,0,27,3,1,30,30,30,30,4,8,,2839,,,,,-10,0,2,2839,Brazil,2275,0,1,0
2020,372,5,3,1,18,2,0,80,87,100,97,5,9,,,,,38,,,,4,38,Mexico,2276,1,0,1
2020,327,3,3,0,25,2,0,98,98,50,98,5,7,,,3,,,,,,3,3,Colombia,2277,1,1,0
2021,1758,3,3,0,26,3,1,50,50,50,50,5,7,,,3,,,,-48,0,2,3,Colombia,2277,0,1,0
2020,297,3,1,1,20,2,0,90,90,40,80,3,9,,,17,,,,,,1,17,Colombia,2278,1,0,1
2020,291,4,3,1,46,5,0,80,80,90,90,8,9,,,,13,,,,,2,13,Chile,2279,0,0,1
2020,230,4,3,0,22,2,0,70,5,5,70,1,9,,,,13,,,,,1,13,Chile,2280,1,0,1
2020,191,3,3,0,37,4,0,50,50,50,50,5,8,,,2,,,,,,2,2,Colombia,2281,0,1,0
2021,171,3,1,0,38,4,0,,10,90,,5,9,,,2,,,,-40,,2,2,Colombia,2281,1,1,0
2020,270,5,3,0,50,5,0,70,50,50,80,7,8,,,,,35,,,,2,35,Mexico,2282,1,1,0
2021,197,5,1,0,51,5,1,50,50,50,80,5,9,,,,,35,,0,0,2,35,Mexico,2282,0,1,0
2020,397,5,3,0,44,4,0,40,10,30,40,7,9,,,,,34,,,,2,34,Mexico,2283,1,0,1
2020,317,6,3,1,40,4,0,,30,40,40,4,8,,,,,,15,,,3,15,Peru,2284,1,0,1
2020,221,3,1,1,64,6,0,,100,0,100,4,5,,,16,,,,,,2,16,Colombia,2285,0,1,0
2021,250,3,1,1,65,6,1,,85,20,89,4,8,,,16,,,,-15,20,2,16,Colombia,2285,1,1,0
2020,205,4,1,0,31,3,0,,50,50,50,4,9,,,,5,,,,,1,5,Chile,2286,1,0,1
2020,308,4,3,0,36,4,0,50,30,60,,6,9,,,,10,,,,,1,10,Chile,2287,1,0,1
2020,332,2,3,0,55,5,0,,10,90,70,7,3,,2826,,,,,,,2,2826,Brazil,2288,1,0,1
2020,628,3,3,0,35,3,0,0,0,55,67,2,5,,,17,,,,,,3,17,Colombia,2289,0,1,0
2021,603,3,3,0,36,4,0,60,20,90,75,2,7,,,17,,,,20,35,3,17,Colombia,2289,1,1,0
2020,179,4,1,1,63,6,0,40,85,80,90,5,6,,,,13,,,,,2,13,Chile,2290,0,1,0
2021,310,4,1,1,64,6,1,50,80,90,80,5,5,,,,13,,,-5,10,2,13,Chile,2290,0,1,0
2020,478,2,1,0,37,4,0,,50,90,50,6,8,,2834,,,,,,,3,2834,Brazil,2291,1,0,1
2020,271,5,1,0,23,2,0,80,80,90,80,6,8,,,,,28,,,,3,28,Mexico,2292,1,0,1
2020,180,3,1,1,37,4,0,30,0,60,30,5,8,,,1,,,,,,1,1,Colombia,2293,1,1,0
2021,360,3,1,1,38,4,0,50,10,80,40,5,8,,,1,,,,10,20,1,1,Colombia,2293,1,1,0
2020,402,2,3,1,47,5,0,100,100,100,100,2,8,,2818,,,,,,,3,2818,Brazil,2294,1,1,0
2021,425,2,3,1,48,5,1,4,4,15,30,10,9,,2818,,,,,-96,-85,4,2818,Brazil,2294,1,1,0
2020,307,1,3,1,40,4,0,85,40,70,99,6,8,11,,,,,,,,1,11,Argentina,2295,0,1,0
2021,421,1,3,1,40,4,0,90,5,80,90,5,8,11,,,,,,-35,10,1,11,Argentina,2295,1,1,0
2020,241,1,1,1,51,5,0,70,88,90,80,3,6,2,,,,,,,,1,2,Argentina,2296,0,1,0
2021,249,1,1,1,52,5,0,95,95,60,95,2,9,2,,,,,,7,-30,1,2,Argentina,2296,0,1,0
2020,197,5,3,1,36,4,0,,10,25,,5,7,,,,,34,,,,2,34,Mexico,2297,1,0,1
2020,527,2,3,0,23,2,0,,10,70,,6,3,,2823,,,,,,,3,2823,Brazil,2298,0,0,1
2020,274,2,3,1,68,7,0,90,90,30,80,3,5,,2841,,,,,,,3,2841,Brazil,2299,1,1,0
2021,2235,2,3,1,69,7,1,97,97,60,80,1,8,,2841,,,,,7,30,3,2841,Brazil,2299,1,1,0
2020,910,3,3,0,28,3,0,20,20,30,20,0,5,,,1,,,,,,1,1,Colombia,2300,1,1,0
2021,301,3,3,0,28,3,0,0,0,90,,5,5,,,1,,,,-20,,4,1,Colombia,2300,0,1,0
2020,442,5,3,0,45,4,0,,50,50,50,7,8,,,,,43,,,,2,43,Mexico,2301,1,1,0
2021,379,5,3,0,46,5,0,,10,40,,4,8,,,,,43,,,-10,2,43,Mexico,2301,0,1,0
2020,309,2,1,1,23,2,0,,30,70,70,8,9,,2821,,,,,,,3,2821,Brazil,2302,1,1,0
2021,361,2,3,1,24,2,0,90,70,80,90,8,9,,2821,,,,,40,10,3,2821,Brazil,2302,1,1,0
2020,220,5,3,0,38,4,0,85,90,80,95,5,9,,,,,50,,,,1,50,Mexico,2303,0,0,1
2020,283,4,3,0,27,3,0,50,50,60,40,2,5,,,,13,,,,,3,13,Chile,2304,1,1,0
2021,372,4,3,0,28,3,1,90,80,90,60,6,5,,,,13,,,30,30,4,13,Chile,2304,1,1,0
2020,126,2,3,0,51,5,0,0,0,0,0,10,10,,2841,,,,,,,4,2841,Brazil,2305,1,0,1
2020,309,5,1,0,29,3,0,60,30,60,80,7,9,,,,,49,,,,3,49,Mexico,2306,0,0,1
2020,291,5,1,0,59,6,0,80,80,80,80,8,9,,,,,32,,,,3,32,Mexico,2307,1,0,1
2020,504,2,3,1,71,7,0,,0,80,80,10,9,,2834,,,,,,,2,2834,Brazil,2308,1,0,1
2020,456,1,3,1,27,3,0,,75,85,80,7,9,5,,,,,,,,2,5,Argentina,2309,0,1,0
2021,307,1,3,1,28,3,1,0,20,80,80,6,9,5,,,,,,-55,-5,1,5,Argentina,2309,1,1,0
2020,594,1,3,1,52,5,0,,70,30,70,5,3,6,,,,,,,,3,6,Argentina,2310,1,0,1
2020,198,2,3,1,23,2,0,50,80,100,80,5,7,,2841,,,,,,,1,2841,Brazil,2311,0,1,0
2021,481,2,3,1,24,2,0,60,100,100,100,5,7,,2841,,,,,20,0,2,2841,Brazil,2311,1,1,0
2020,302,3,1,1,38,4,0,70,70,80,100,5,7,,,1,,,,,,3,1,Colombia,2312,1,1,0
2021,259,3,1,1,38,4,0,50,80,80,100,5,7,,,1,,,,10,0,1,1,Colombia,2312,0,1,0
2020,255,2,3,0,21,2,0,100,0,18,10,5,5,,2817,,,,,,,4,2817,Brazil,2313,0,0,1
2020,353,6,3,0,42,4,0,,70,100,100,10,10,,,,,,15,,,2,15,Peru,2314,1,0,1
2020,584,4,3,1,61,6,0,100,100,100,100,5,9,,,,13,,,,,2,13,Chile,2315,1,0,1
2020,420,6,3,1,38,4,0,90,90,30,90,5,7,,,,,,22,,,3,22,Peru,2316,0,1,0
2021,280,6,3,1,39,4,0,80,80,50,100,5,7,,,,,,22,-10,20,3,22,Peru,2316,1,1,0
2020,220,1,1,1,51,5,0,,90,70,90,5,8,2,,,,,,,,2,2,Argentina,2317,0,1,0
2021,422,1,1,1,52,5,1,,90,70,90,5,8,2,,,,,,0,0,2,2,Argentina,2317,1,1,0
2020,295,6,3,1,35,3,0,100,70,50,100,3,9,,,,,,20,,,3,20,Peru,2318,1,1,0
2021,474,6,3,1,36,4,1,100,70,50,70,2,8,,,,,,20,0,0,3,20,Peru,2318,1,1,0
2020,341,1,3,1,58,6,0,80,10,90,80,7,9,2,,,,,,,,2,2,Argentina,2319,0,1,0
2021,359,1,3,1,59,6,0,60,80,90,70,6,9,1,,,,,,70,0,3,1,Argentina,2319,1,1,0
2020,478,2,1,1,61,6,0,90,30,90,80,9,9,,2826,,,,,,,2,2826,Brazil,2320,0,0,1
2020,263,5,1,0,31,3,0,50,50,50,50,5,8,,,,,28,,,,2,28,Mexico,2321,0,0,1
2020,505,3,1,1,26,3,0,90,70,65,90,5,9,,,5,,,,,,2,5,Colombia,2322,1,0,1
2020,308,3,1,0,41,4,0,30,30,50,30,5,7,,,1,,,,,,2,1,Colombia,2323,1,1,0
2021,913,3,1,0,42,4,0,50,50,70,50,5,7,,,1,,,,20,20,3,1,Colombia,2323,0,1,0
2020,481,4,1,1,71,7,0,80,10,80,90,6,9,,,,5,,,,,2,5,Chile,2324,1,1,0
2021,615,4,1,1,72,7,1,100,60,100,100,10,9,,,,5,,,50,20,2,5,Chile,2324,1,1,0
2020,347,2,1,0,49,5,0,70,30,70,70,7,9,,2833,,,,,,,3,2833,Brazil,2325,1,0,1
2020,366,3,3,0,36,4,0,80,100,60,60,6,7,,,1,,,,,,2,1,Colombia,2326,1,1,0
2021,281,3,3,0,37,4,1,50,90,90,50,5,9,,,1,,,,-10,30,2,1,Colombia,2326,0,1,0
2020,314,1,3,0,30,3,0,40,20,10,40,5,8,3,,,,,,,,2,3,Argentina,2327,1,1,0
2021,808,1,3,0,30,3,0,30,30,90,70,5,9,3,,,,,,10,80,2,3,Argentina,2327,0,1,0
2020,248,4,3,0,23,2,0,100,30,100,30,0,5,,,,10,,,,,2,10,Chile,2328,0,0,1
2020,237,1,3,0,34,3,0,60,50,0,50,6,9,2,,,,,,,,2,2,Argentina,2329,1,1,0
2021,237,1,3,0,35,3,0,70,80,60,70,5,7,2,,,,,,30,60,2,2,Argentina,2329,1,1,0
2020,252,4,3,1,46,5,0,50,80,50,100,4,8,,,,7,,,,,1,7,Chile,2330,1,1,0
2021,339,4,3,1,47,5,1,20,50,80,60,5,7,,,,7,,,-30,30,2,7,Chile,2330,0,1,0
2020,213,1,1,0,43,4,0,,20,70,,10,9,2,,,,,,,,1,2,Argentina,2331,0,1,0
2021,303,1,1,0,44,4,0,50,50,50,50,5,9,2,,,,,,30,-20,1,2,Argentina,2331,1,1,0
2020,631,5,3,0,45,4,0,70,30,70,100,7,7,,,,,34,,,,3,34,Mexico,2332,1,1,0
2021,788,5,3,0,46,5,1,90,90,80,90,10,7,,,,,34,,60,10,3,34,Mexico,2332,0,1,0
2020,164,2,3,0,34,3,0,20,0,20,90,10,9,,2823,,,,,,,2,2823,Brazil,2333,0,1,0
2021,260,2,1,0,35,3,0,20,1,70,100,10,9,,2823,,,,,1,50,1,2823,Brazil,2333,1,1,0
2020,537,4,3,1,45,4,0,70,50,0,80,5,8,,,,13,,,,,3,13,Chile,2334,1,0,1
2020,218,1,3,1,54,5,0,60,20,80,80,9,10,1,,,,,,,,2,1,Argentina,2335,1,1,0
2021,267,1,3,1,55,5,1,90,10,100,100,9,10,1,,,,,,-10,20,1,1,Argentina,2335,0,1,0
2020,386,3,3,0,32,3,0,60,60,50,60,4,10,,,2,,,,,,2,2,Colombia,2336,0,1,0
2021,488,3,1,0,33,3,1,50,50,50,50,0,10,,,2,,,,-10,0,3,2,Colombia,2336,1,1,0
2020,395,4,3,1,56,6,0,45,30,10,50,3,9,,,,13,,,,,4,13,Chile,2337,1,0,1
2020,532,3,1,0,34,3,0,50,20,20,60,6,9,,,2,,,,,,3,2,Colombia,2338,1,1,0
2021,379,3,1,0,35,3,0,,10,50,,5,9,,,2,,,,-10,30,3,2,Colombia,2338,1,1,0
2020,245,5,3,1,57,6,0,30,70,75,70,5,10,,,,,28,,,,3,28,Mexico,2339,0,1,0
2021,439,5,3,1,58,6,0,0,30,50,30,1,10,,,,,28,,-40,-25,3,28,Mexico,2339,1,1,0
2020,207,2,1,0,38,4,0,20,10,70,20,5,9,,2841,,,,,,,2,2841,Brazil,2340,0,0,1
2020,168,5,1,0,60,6,0,65,45,50,70,6,10,,,,,27,,,,2,27,Mexico,2341,1,1,0
2021,329,5,1,0,61,6,0,90,60,80,90,6,10,,,,,27,,15,30,2,27,Mexico,2341,1,1,0
2020,195,1,3,0,35,3,0,40,40,70,50,5,9,4,,,,,,,,3,4,Argentina,2342,0,1,0
2021,805,1,3,0,36,4,0,50,60,80,60,5,9,4,,,,,,20,10,3,4,Argentina,2342,1,1,0
2020,378,3,1,1,53,5,0,50,50,50,80,10,7,,,3,,,,,,2,3,Colombia,2343,1,0,1
2020,250,6,1,1,61,6,0,,10,80,,7,8,,,,,,15,,,2,15,Peru,2344,0,1,0
2021,242,6,1,1,62,6,1,40,40,50,50,6,9,,,,,,15,,-30,2,15,Peru,2344,0,1,0
2020,1260,2,3,1,45,4,0,70,50,30,60,3,9,,2834,,,,,,,2,2834,Brazil,2345,1,1,0
2021,708,2,3,1,46,5,0,,75,65,80,3,9,,2834,,,,,25,35,1,2834,Brazil,2345,1,1,0
2020,254,3,3,1,50,5,0,90,90,90,90,5,4,,,1,,,,,,2,1,Colombia,2346,0,0,1
2020,476,3,1,0,30,3,0,60,60,70,60,3,8,,,3,,,,,,3,3,Colombia,2347,1,1,0
2021,782,3,3,0,31,3,0,60,70,60,70,5,8,,,4,,,,10,-10,3,4,Colombia,2347,1,1,0
2020,170,4,1,1,68,7,0,50,80,80,100,7,8,,,,13,,,,,2,13,Chile,2348,0,1,0
2021,293,4,1,1,69,7,1,,70,80,80,7,8,,,,13,,,-10,0,2,13,Chile,2348,1,1,0
2020,281,3,3,0,27,3,0,30,20,50,30,3,7,,,4,,,,,,3,4,Colombia,2349,1,1,0
2021,450,3,3,0,28,3,0,30,50,90,60,3,7,,,4,,,,30,,2,4,Colombia,2349,1,1,0
2020,173,3,3,1,55,5,0,61,68,75,85,7,8,,,5,,,,,,2,5,Colombia,2350,0,1,0
2021,413,3,3,1,56,6,1,30,60,80,60,3,8,,,5,,,,-8,5,1,5,Colombia,2350,0,1,0
2020,450,3,3,0,56,6,0,30,40,40,50,3,8,,,1,,,,,,2,1,Colombia,2351,1,1,0
2021,554,3,3,0,56,6,1,30,60,90,50,5,8,,,1,,,,20,50,2,1,Colombia,2351,1,1,0
2020,274,4,1,0,45,4,0,90,60,60,90,5,8,,,,10,,,,,2,10,Chile,2352,1,0,1
2020,384,1,1,1,28,3,0,,50,10,85,1,6,7,,,,,,,,4,7,Argentina,2353,1,0,1
2020,783,2,3,1,29,3,0,50,50,50,50,5,5,,2823,,,,,,,3,2823,Brazil,2354,1,0,1
2020,417,1,3,0,24,2,0,50,100,100,50,4,8,8,,,,,,,,2,8,Argentina,2355,0,0,1
2020,393,6,3,0,66,7,0,50,10,90,70,8,5,,,,,,15,,,1,15,Peru,2356,1,1,0
2021,363,6,3,0,67,7,0,80,50,80,80,8,5,,,,,,15,,,1,15,Peru,2356,0,1,0
2020,210,3,1,1,59,6,0,90,70,70,90,9,10,,,6,,,,,,3,6,Colombia,2357,1,1,0
2021,524,3,1,1,60,6,0,90,70,80,90,8,10,,,6,,,,0,10,1,6,Colombia,2357,1,1,0
2020,296,1,3,1,60,6,0,60,60,10,40,4,8,5,,,,,,,,2,5,Argentina,2358,1,1,0
2021,508,1,1,1,61,6,1,,70,10,90,3,8,5,,,,,,10,0,2,5,Argentina,2358,0,1,0
2020,498,5,3,0,30,3,0,30,80,30,30,2,9,,,,,26,,,,1,26,Mexico,2359,1,1,0
2021,190,5,3,0,31,3,1,,90,30,,5,9,,,,,26,,10,0,2,26,Mexico,2359,1,1,0
2020,272,2,3,0,48,5,0,100,100,100,100,8,10,,2841,,,,,,,2,2841,Brazil,2360,0,0,1
2020,136,3,2,1,46,5,0,20,60,80,60,10,10,,,1,,,,,,1,1,Colombia,2361,0,1,0
2021,231,3,2,1,47,5,0,1,0,10,1,0,9,,,1,,,,-60,-70,2,1,Colombia,2361,1,1,0
2020,364,1,1,1,79,7,0,80,40,60,80,7,10,3,,,,,,,,3,3,Argentina,2362,1,1,0
2021,379,1,1,1,80,7,1,80,80,100,60,6,10,3,,,,,,40,40,3,3,Argentina,2362,1,1,0
2020,206,1,3,0,41,4,0,,10,0,,5,4,2,,,,,,,,3,2,Argentina,2363,1,1,0
2021,1313,1,1,0,42,4,1,,80,70,70,6,4,2,,,,,,,70,3,2,Argentina,2363,1,1,0
2020,447,2,1,0,44,4,0,100,50,0,100,0,8,,2841,,,,,,,3,2841,Brazil,2364,1,1,0
2021,781,2,3,0,45,4,1,80,80,60,80,5,9,,2841,,,,,30,60,2,2841,Brazil,2364,1,1,0
2020,275,4,3,1,77,7,0,50,10,85,80,8,9,,,,13,,,,,2,13,Chile,2365,0,1,0
2021,305,4,3,1,78,7,1,70,10,80,60,9,9,,,,13,,,0,-5,2,13,Chile,2365,1,1,0
2020,228,4,3,1,62,6,0,90,75,50,80,5,7,,,,13,,,,,2,13,Chile,2366,1,0,1
2020,475,2,1,1,29,3,0,70,40,80,30,2,10,,2826,,,,,,,4,2826,Brazil,2367,1,0,1
2020,588,6,1,0,25,2,0,90,10,90,90,5,9,,,,,,20,,,1,20,Peru,2368,0,0,1
2020,973,6,3,0,18,2,0,60,45,50,35,5,5,,,,,,25,,,3,25,Peru,2369,0,0,1
2020,456,4,1,0,25,2,0,,10,0,90,0,8,,,,16,,,,,2,16,Chile,2370,1,1,0
2021,2823,4,1,0,26,3,1,17,100,1,100,0,9,,,,16,,,,1,1,16,Chile,2370,1,1,0
2020,375,6,3,1,57,6,0,100,50,20,80,5,6,,,,,,15,,,2,15,Peru,2371,0,1,0
2021,473,6,3,1,58,6,0,70,0,100,70,4,6,,,,,,15,-50,80,1,15,Peru,2371,1,1,0
2020,505,3,1,1,33,3,0,40,40,40,50,3,10,,,1,,,,,,1,1,Colombia,2372,1,0,1
2020,1377,3,1,1,62,6,0,,10,60,,5,8,,,1,,,,,,3,1,Colombia,2373,1,0,1
2020,268,2,3,1,47,5,0,50,30,35,70,5,5,,2841,,,,,,,4,2841,Brazil,2374,1,1,0
2021,312,2,3,1,48,5,0,80,80,40,80,5,5,,2841,,,,,50,5,2,2841,Brazil,2374,1,1,0
2020,228,6,1,1,24,2,0,75,90,80,80,7,7,,,,,,15,,,1,15,Peru,2375,0,0,1
2020,219,3,3,1,35,3,0,50,20,30,10,10,8,,,1,,,,,,1,1,Colombia,2376,1,0,1
2020,3258,2,3,0,31,3,0,10,0,80,30,6,5,,2841,,,,,,,4,2841,Brazil,2377,1,0,1
2020,379,5,3,0,28,3,0,,40,30,,0,7,,,,,41,,,,4,41,Mexico,2378,1,0,1
2020,184,1,3,0,27,3,0,,0,90,,5,9,2,,,,,,,,3,2,Argentina,2379,0,1,0
2021,543,1,3,0,28,3,0,,30,90,,5,9,2,,,,,,30,,3,2,Argentina,2379,0,1,0
2020,260,1,3,0,22,2,0,90,70,10,90,5,8,3,,,,,,,,3,3,Argentina,2380,1,1,0
2021,334,1,3,0,23,2,0,70,50,30,70,5,8,3,,,,,,-20,20,3,3,Argentina,2380,1,1,0
2020,194,2,1,0,36,4,0,,60,80,70,7,10,,2841,,,,,,,3,2841,Brazil,2381,0,1,0
2021,424,2,1,0,37,4,1,0,40,60,,2,10,,2841,,,,,-20,-20,2,2841,Brazil,2381,1,1,0
2020,369,1,3,1,24,2,0,,20,5,46,3,4,1,,,,,,,,3,1,Argentina,2382,1,0,1
2020,311,5,3,0,37,4,0,50,45,15,35,5,7,,,,,34,,,,2,34,Mexico,2383,1,1,0
2021,358,5,3,0,39,4,1,40,25,40,45,5,7,,,,,34,,-20,25,1,34,Mexico,2383,1,1,0
2020,1769,3,3,0,23,2,0,,70,50,60,5,5,,,1,,,,,,4,1,Colombia,2384,0,1,0
2021,241,3,3,0,24,2,0,5,9,5,7,7,6,,,1,,,,-61,-45,4,1,Colombia,2384,1,1,0
2020,256,3,3,0,68,7,0,40,30,50,60,8,5,,,2,,,,,,2,2,Colombia,2385,0,1,0
2021,416,3,3,0,69,7,0,55,60,80,70,8,7,,,2,,,,30,30,3,2,Colombia,2385,1,1,0
2020,233,6,1,0,37,4,0,80,50,70,70,5,9,,,,,,15,,,3,15,Peru,2386,0,1,0
2021,363,6,3,0,37,4,0,90,80,80,100,5,10,,,,,,15,30,10,2,15,Peru,2386,0,1,0
2020,366,1,3,0,29,3,0,,50,30,,5,9,2,,,,,,,,3,2,Argentina,2387,1,1,0
2021,408,1,1,0,30,3,0,50,50,50,50,5,9,2,,,,,,0,20,2,2,Argentina,2387,1,1,0
2020,219,1,1,1,27,3,0,90,90,90,90,5,9,7,,,,,,,,2,7,Argentina,2388,0,1,0
2021,1591,1,1,1,28,3,0,100,50,80,50,5,10,7,,,,,,-40,-10,1,7,Argentina,2388,1,1,0
2020,202,1,1,0,55,5,0,50,60,50,70,3,10,2,,,,,,,,2,2,Argentina,2389,1,0,1
2020,339,6,1,1,42,4,0,60,60,60,100,6,9,,,,,,15,,,2,15,Peru,2390,0,1,0
2021,293,6,1,1,43,4,1,,10,50,90,5,9,,,,,,15,,-10,2,15,Peru,2390,0,1,0
2020,388,3,3,0,42,4,0,,10,40,50,3,5,,,1,,,,,,3,1,Colombia,2391,1,1,0
2021,847,3,1,0,43,4,0,50,60,90,,5,5,,,1,,,,,,2,1,Colombia,2391,1,1,0
2020,271,5,3,0,47,5,0,50,90,90,90,7,5,,,,,34,,,,3,34,Mexico,2392,0,0,1
2020,302,5,3,0,31,3,0,,70,70,70,5,9,,,,,27,,,,2,27,Mexico,2393,0,0,1
2020,479,1,3,0,25,2,0,60,65,0,70,5,8,2,,,,,,,,2,2,Argentina,2394,1,0,1
2020,146,5,3,0,46,5,0,70,50,90,80,8,9,,,,,38,,,,1,38,Mexico,2395,0,1,0
2021,195,5,3,0,47,5,1,60,80,90,80,7,9,,,,,38,,30,0,2,38,Mexico,2395,0,1,0
2020,301,4,1,1,44,4,0,50,80,40,70,7,7,,,,13,,,,,3,13,Chile,2396,1,0,1
2020,316,4,1,1,67,7,0,100,100,100,100,5,9,,,,13,,,,,4,13,Chile,2397,1,1,0
2021,502,4,1,1,68,7,0,,10,90,,5,9,,,,13,,,,,4,13,Chile,2397,1,1,0
2020,150,3,1,1,23,2,0,80,80,70,90,2,8,,,1,,,,,,1,1,Colombia,2398,1,1,0
2021,214,3,1,1,24,2,0,50,60,50,80,2,8,,,1,,,,-20,-20,1,1,Colombia,2398,0,1,0
2020,406,1,3,0,34,3,0,50,40,40,60,6,8,2,,,,,,,,2,2,Argentina,2399,1,1,0
2021,377,1,3,0,35,3,1,10,10,30,20,6,8,2,,,,,,-30,-10,2,2,Argentina,2399,1,1,0
2020,290,2,3,1,47,5,0,0,0,5,80,8,4,,2827,,,,,,,3,2827,Brazil,2400,1,1,0
2021,275,2,3,1,48,5,0,3,0,8,8,9,6,,2827,,,,,0,3,2,2827,Brazil,2400,1,1,0
2020,306,4,3,0,36,4,0,50,50,90,50,6,8,,,,5,,,,,2,5,Chile,2401,0,0,1
2020,468,6,3,1,44,4,0,70,70,70,70,5,10,,,,,,15,,,2,15,Peru,2402,1,1,0
2021,343,6,3,1,45,4,0,30,0,70,30,9,9,,,,,,15,-70,0,2,15,Peru,2402,1,1,0
2020,263,6,3,1,38,4,0,70,30,30,100,2,9,,,,,,4,,,3,4,Peru,2403,0,1,0
2021,333,6,3,1,38,4,0,60,50,40,50,0,9,,,,,,4,20,10,3,4,Peru,2403,1,1,0
2020,295,3,3,0,50,5,0,60,60,40,90,5,7,,,3,,,,,,2,3,Colombia,2404,1,1,0
2021,398,3,3,0,51,5,0,,20,70,50,5,9,,,3,,,,-40,30,3,3,Colombia,2404,1,1,0
2020,359,4,1,1,37,4,0,100,100,100,100,4,9,,,,13,,,,,3,13,Chile,2405,1,1,0
2021,314,4,1,1,38,4,1,100,35,0,100,4,9,,,,13,,,-65,-100,2,13,Chile,2405,0,1,0
2020,199,4,1,1,46,5,0,80,20,90,90,7,9,,,,13,,,,,3,13,Chile,2406,1,0,1
2020,359,5,3,1,21,2,0,90,90,30,90,8,9,,,,,33,,,,1,33,Mexico,2407,1,1,0
2021,434,5,3,1,23,2,0,80,70,50,30,8,9,,,,,33,,-20,20,2,33,Mexico,2407,1,1,0
2020,282,1,3,0,42,4,0,70,40,60,80,6,9,1,,,,,,,,1,1,Argentina,2408,1,0,1
2020,234,1,3,0,27,3,0,80,78,20,80,5,9,5,,,,,,,,3,5,Argentina,2409,1,0,1
2020,308,3,3,0,28,3,0,0,50,20,50,5,7,,,1,,,,,,4,1,Colombia,2410,1,0,1
2020,287,1,3,1,51,5,0,50,40,0,,2,6,1,,,,,,,,3,1,Argentina,2411,1,1,0
2021,558,1,1,1,52,5,1,,10,0,,0,6,1,,,,,,,0,4,1,Argentina,2411,1,1,0
2020,408,3,3,0,25,2,0,70,70,70,70,5,9,,,17,,,,,,1,17,Colombia,2412,1,0,1
2020,146,3,3,1,20,2,0,100,10,90,,3,5,,,4,,,,,,2,4,Colombia,2413,1,0,1
2020,233,5,1,0,37,4,0,85,85,90,85,5,9,,,,,29,,,,3,29,Mexico,2414,0,1,0
2021,703,5,1,0,38,4,1,,70,90,75,5,9,,,,,29,,-15,0,2,29,Mexico,2414,1,1,0
2020,501,3,3,0,33,3,0,30,30,10,30,5,8,,,1,,,,,,3,1,Colombia,2415,1,0,1
2020,869,2,3,0,39,4,0,50,45,45,45,0,8,,2826,,,,,,,3,2826,Brazil,2416,0,0,1
2020,207,4,3,1,27,3,0,80,80,90,90,7,5,,,,16,,,,,3,16,Chile,2417,1,1,0
2021,207,4,3,1,27,3,0,60,90,70,80,6,5,,,,16,,,10,-20,3,16,Chile,2417,1,1,0
2020,376,6,1,1,41,4,0,,0,0,0,5,9,,,,,,8,,,2,8,Peru,2418,1,0,1
2020,232,4,1,1,59,6,0,0,25,0,50,5,10,,,,13,,,,,2,13,Chile,2419,1,0,1
2020,327,4,3,1,18,2,0,,50,70,,0,8,,,,10,,,,,3,10,Chile,2420,0,0,1
2020,288,2,3,1,36,4,0,30,1,100,100,10,4,,2829,,,,,,,4,2829,Brazil,2421,0,0,1
2020,239,5,3,0,28,3,0,,80,60,80,3,8,,,,,45,,,,1,45,Mexico,2422,1,0,1
2020,161,4,3,1,39,4,0,60,50,50,70,6,9,,,,4,,,,,2,4,Chile,2423,1,1,0
2021,323,4,3,1,40,4,1,80,80,70,89,6,9,,,,4,,,30,20,2,4,Chile,2423,1,1,0
2020,230,2,3,0,25,2,0,0,0,80,90,2,5,,2820,,,,,,,3,2820,Brazil,2424,1,0,1
2020,351,1,3,1,52,5,0,30,10,10,50,5,5,5,,,,,,,,4,5,Argentina,2425,1,1,0
2021,468,1,3,1,53,5,0,,20,20,,5,5,5,,,,,,10,10,4,5,Argentina,2425,0,1,0
2020,167,3,3,1,27,3,0,80,100,80,100,5,9,,,1,,,,,,1,1,Colombia,2426,0,1,0
2021,263,3,3,1,28,3,0,50,100,75,100,5,9,,,1,,,,0,-5,1,1,Colombia,2426,1,1,0
2020,279,6,3,0,22,2,0,,50,30,70,5,8,,,,,,15,,,3,15,Peru,2427,1,1,0
2021,255,6,3,0,23,2,0,30,10,60,30,8,9,,,,,,15,-40,30,3,15,Peru,2427,1,1,0
2020,304,6,3,1,49,5,0,50,30,30,70,6,9,,,,,,15,,,2,15,Peru,2428,1,0,1
2020,360,3,3,0,62,6,0,70,50,40,65,5,10,,,17,,,,,,2,17,Colombia,2429,1,1,0
