year,deaths_drugod,crude_drugod,ageadjust_drugod,statefips,pop,unemp_rate,welf_fs_4p_benefit,ssi_total,pov_rate,state_min_wage,expansion,exp_st,neighbor_st
1984.0,9.0,,3.4,50.0,526660.0,4.900000095367432,732.0,366.0,12.6,3.35,0.0,0.0,
2012.0,112.0,33.3,34.2,50.0,625953.0,4.900000095367432,1360.0,,11.2,8.46,0.0,0.0,
1990.0,10.0,,3.2,50.0,562758.0,4.900000095367432,937.0,449.0,10.9,3.85,0.0,0.0,
1985.0,9.0,,3.6,50.0,530035.0,4.800000190734863,768.0,378.0,9.2,3.35,0.0,0.0,
1983.0,7.0,,2.6,50.0,523302.0,6.699999809265137,709.0,354.0,15.6,3.35,0.0,0.0,
2012.0,1311.0,29.5,30.0,51.0,8186628.0,5.900000095367432,1050.0,,10.6,7.25,0.0,0.0,
1996.0,191.0,,5.1,51.0,6665491.0,4.300000190734863,800.0,470.0,12.3,4.75,0.0,0.0,
2004.0,995.0,24.4,24.6,51.0,7475575.0,3.700000047683716,922.0,564.0,9.3,5.15,0.0,0.0,
1981.0,96.0,,3.5,51.0,5444097.0,5.800000190734863,507.0,265.0,12.6,3.35,0.0,0.0,
1985.0,90.0,,2.9,51.0,5715153.0,5.400000095367432,598.0,325.0,10.0,2.65,0.0,0.0,
2009.0,1236.0,28.6,28.9,51.0,7925937.0,7.0,970.0,674.0,10.7,7.25,0.0,0.0,
2008.0,1190.0,27.9,28.2,51.0,7833496.0,4.0,924.0,637.0,10.3,6.55,0.0,0.0,
1991.0,136.0,,3.9,51.0,6283853.0,5.900000095367432,730.0,407.0,9.9,3.65,0.0,0.0,
2000.0,797.0,20.6,20.6,51.0,7105817.0,2.299999952316284,836.0,513.0,8.3,5.15,0.0,0.0,
2001.0,873.0,22.2,22.3,51.0,7198362.0,3.200000047683716,844.0,531.0,8.0,5.15,0.0,0.0,
1984.0,135.0,,4.6,51.0,5643870.0,5.099999904632568,569.0,314.0,10.0,2.65,0.0,0.0,
2002.0,924.0,23.2,23.4,51.0,7286873.0,4.199999809265137,862.0,545.0,9.9,5.15,0.0,0.0,
2007.0,1126.0,26.6,27.0,51.0,7751000.0,3.0999999046325684,900.0,623.0,8.6,5.85,0.0,0.0,
2016.0,1947.0,43.3,43.9,51.0,,,,,,,0.0,0.0,
2013.0,1414.0,31.7,32.0,51.0,8260405.0,5.5,1050.0,,10.4,7.25,0.0,0.0,
2006.0,1069.0,25.5,25.8,51.0,7673725.0,3.0,888.0,603.0,8.6,5.15,0.0,0.0,
1987.0,138.0,,4.3,51.0,5932268.0,4.199999809265137,632.0,340.0,9.9,2.65,0.0,0.0,
1994.0,203.0,,5.7,51.0,6536771.0,4.699999809265137,771.0,446.0,10.7,4.25,0.0,0.0,
2011.0,1315.0,29.7,30.1,51.0,8105850.0,6.400000095367432,1050.0,674.0,11.4,7.25,0.0,0.0,
1983.0,87.0,,3.0,51.0,5564657.0,6.300000190734863,565.0,304.0,11.3,2.65,0.0,0.0,
1986.0,115.0,,3.5,51.0,5811700.0,4.900000095367432,629.0,336.0,9.7,2.65,0.0,0.0,
1979.0,99.0,,3.9,51.0,,,,,,,0.0,0.0,
1995.0,208.0,,5.7,51.0,6601392.0,4.5,733.0,458.0,10.2,4.25,0.0,0.0,
1999.0,818.0,21.4,21.4,51.0,6872912.0,2.700000047683716,829.0,500.0,7.9,5.15,0.0,0.0,
2005.0,1046.0,25.3,25.5,51.0,7577105.0,3.5,950.0,579.0,9.2,5.15,0.0,0.0,
2003.0,966.0,24.0,24.3,51.0,7366977.0,4.099999904632568,916.0,552.0,10.0,5.15,0.0,0.0,
2010.0,1141.0,26.1,26.3,51.0,8024417.0,7.099999904632568,1050.0,674.0,10.7,7.25,0.0,0.0,
1992.0,139.0,,4.0,51.0,6383315.0,6.199999809265137,752.0,422.0,9.5,4.25,0.0,0.0,
1989.0,141.0,,4.2,51.0,6120246.0,3.9000000953674316,670.0,368.0,10.9,2.65,0.0,0.0,
2014.0,1524.0,34.0,34.3,51.0,8326289.0,5.199999809265137,1014.0,,,7.25,0.0,0.0,
1988.0,136.0,,4.0,51.0,6036909.0,4.0,657.0,354.0,10.8,2.65,0.0,0.0,
1980.0,96.0,,3.8,51.0,5346818.0,5.199999809265137,511.0,238.0,12.4,2.65,0.0,0.0,
1993.0,175.0,,4.9,51.0,6464795.0,5.199999809265137,755.0,434.0,9.7,4.25,0.0,0.0,
1998.0,225.0,,6.0,51.0,6789225.0,2.799999952316284,810.0,494.0,8.8,5.15,0.0,0.0,
1997.0,215.0,,5.7,51.0,6732878.0,3.700000047683716,802.0,484.0,12.7,5.15,0.0,0.0,
2015.0,1606.0,35.8,36.2,51.0,,,,,,,0.0,0.0,
1982.0,89.0,,3.2,51.0,5492783.0,7.400000095367432,545.0,284.0,12.5,3.35,0.0,0.0,
1990.0,129.0,,3.9,51.0,6189197.0,4.400000095367432,705.0,386.0,11.1,2.65,0.0,0.0,
1993.0,263.0,,9.3,53.0,5247704.0,7.099999904632568,918.0,462.0,12.1,4.25,0.0,0.0,
1988.0,193.0,,7.7,53.0,4639893.0,6.199999809265137,774.0,382.0,8.7,2.3,0.0,0.0,
2006.0,1238.0,35.7,35.5,53.0,6370753.0,4.900000095367432,1116.0,649.0,8.0,7.35,0.0,0.0,
1983.0,124.0,,5.6,53.0,4300266.0,11.0,685.0,342.0,10.8,2.3,0.0,0.0,
1995.0,345.0,,11.5,53.0,5431024.0,6.300000190734863,945.0,486.0,12.5,4.9,0.0,0.0,
2003.0,1108.0,33.7,33.8,53.0,6104115.0,7.400000095367432,1065.0,578.0,12.6,7.01,0.0,0.0,
2002.0,1064.0,32.7,32.8,53.0,6052349.0,7.300000190734863,1048.0,571.0,11.0,6.9,0.0,0.0,
1987.0,168.0,,6.8,53.0,4531901.0,7.199999809265137,750.0,368.0,10.0,2.3,0.0,0.0,
1979.0,105.0,,5.5,53.0,,,,,,,0.0,0.0,
1991.0,177.0,,6.7,53.0,5013443.0,6.300000190734863,879.0,435.0,9.5,4.25,0.0,0.0,
1994.0,297.0,,10.2,53.0,5334896.0,6.5,933.0,474.0,11.7,4.9,0.0,0.0,
1999.0,955.0,30.5,30.4,53.0,5756361.0,4.800000190734863,991.0,527.0,9.6,5.7,0.0,0.0,
2009.0,1462.0,40.2,40.3,53.0,6667426.0,9.300000190734863,1229.0,720.0,11.7,8.55,0.0,0.0,
2012.0,1503.0,40.3,39.9,53.0,6895318.0,8.100000381469727,1230.0,,11.6,9.04,0.0,0.0,
1984.0,115.0,,5.2,53.0,4343656.0,9.199999809265137,698.0,352.0,11.3,2.3,0.0,0.0,
2000.0,925.0,29.3,29.2,53.0,5910512.0,5.0,998.0,540.0,10.8,6.5,0.0,0.0,
1989.0,226.0,,9.1,53.0,4746316.0,5.800000190734863,787.0,396.0,9.6,3.85,0.0,0.0,
2008.0,1438.0,40.1,40.0,53.0,6562231.0,5.400000095367432,1177.0,683.0,10.4,8.07,0.0,0.0,
2004.0,1196.0,35.8,35.9,53.0,6178645.0,6.199999809265137,1074.0,590.0,11.5,7.16,0.0,0.0,
2007.0,1359.0,38.5,38.6,53.0,6461587.0,4.599999904632568,1134.0,669.0,10.2,7.93,0.0,0.0,
1996.0,378.0,,12.5,53.0,5509963.0,5.900000095367432,962.0,495.0,11.9,4.9,0.0,0.0,
2005.0,1237.0,36.4,36.2,53.0,6257305.0,5.5,1105.0,605.0,10.2,7.35,0.0,0.0,
2016.0,1652.0,42.2,41.8,53.0,,,,,,,0.0,0.0,
1985.0,145.0,,6.1,53.0,4400098.0,8.300000190734863,725.0,363.0,12.0,2.3,0.0,0.0,
1990.0,202.0,,7.9,53.0,4866669.0,5.099999904632568,830.0,414.0,8.9,4.25,0.0,0.0,
2011.0,1514.0,40.7,40.5,53.0,6821481.0,9.199999809265137,1230.0,720.0,12.5,8.67,0.0,0.0,
2013.0,1497.0,39.8,39.6,53.0,6971406.0,7.0,1230.0,,12.0,9.19,0.0,0.0,
2010.0,1356.0,37.0,37.2,53.0,6742256.0,9.899999618530273,1314.0,720.0,11.5,8.55,0.0,0.0,
1998.0,394.0,,12.6,53.0,5687832.0,4.800000190734863,973.0,501.0,8.9,4.9,0.0,0.0,
1997.0,364.0,,11.8,53.0,5604105.0,4.900000095367432,965.0,512.0,9.2,4.9,0.0,0.0,
2001.0,897.0,27.9,27.9,53.0,5985722.0,6.199999809265137,1014.0,557.0,10.7,6.72,0.0,0.0,
1986.0,195.0,,8.3,53.0,4452720.0,8.0,746.0,364.0,12.9,2.3,0.0,0.0,
1982.0,139.0,,6.2,53.0,4276552.0,11.800000190734863,644.0,322.0,12.9,3.35,0.0,0.0,
1981.0,83.0,,3.9,53.0,4235731.0,9.399999618530273,654.0,303.0,11.3,3.35,0.0,0.0,
2014.0,1556.0,41.0,40.9,53.0,7061530.0,6.199999809265137,1194.0,,,9.32,0.0,0.0,
1992.0,221.0,,8.0,53.0,5139011.0,7.199999809265137,902.0,450.0,11.2,4.25,0.0,0.0,
2015.0,1650.0,42.9,43.0,53.0,,,,,,,0.0,0.0,
1980.0,93.0,,4.5,53.0,4132156.0,7.900000095367432,634.0,281.0,12.7,3.1,0.0,0.0,
1983.0,31.0,,3.4,54.0,1945061.0,17.399999618530273,487.0,304.0,22.1,3.05,0.0,0.0,
2004.0,459.0,47.3,49.5,54.0,1816438.0,5.300000190734863,983.0,564.0,14.2,5.15,0.0,0.0,
1991.0,36.0,,3.8,54.0,1798212.0,10.5,661.0,407.0,17.9,4.25,0.0,0.0,
2013.0,745.0,76.1,80.4,54.0,1854304.0,6.5,1052.0,,17.3,7.25,0.0,0.0,
2006.0,490.0,49.7,51.8,54.0,1827912.0,4.5,890.0,603.0,15.3,5.85,0.0,0.0,
1986.0,29.0,,3.0,54.0,1882350.0,12.0,560.0,336.0,22.4,3.05,0.0,0.0,
1993.0,44.0,,4.8,54.0,1816179.0,10.399999618530273,682.0,434.0,22.2,4.25,0.0,0.0,
1998.0,46.0,,5.0,54.0,1811688.0,6.5,720.0,494.0,17.8,5.15,0.0,0.0,
1996.0,37.0,,4.0,54.0,1818983.0,7.400000095367432,709.0,470.0,18.5,4.25,0.0,0.0,
2003.0,382.0,39.6,41.6,54.0,1812295.0,6.0,974.0,552.0,17.4,5.15,0.0,0.0,
2009.0,381.0,38.3,39.8,54.0,1847775.0,7.599999904632568,972.0,674.0,15.8,7.25,0.0,0.0,
2016.0,1050.0,110.4,118.0,54.0,,,,,,,0.0,0.0,
2012.0,757.0,76.6,82.0,54.0,1856680.0,7.199999809265137,1052.0,,16.7,7.25,0.0,0.0,
2007.0,552.0,55.8,59.1,54.0,1834052.0,4.199999809265137,902.0,623.0,14.8,6.55,0.0,0.0,
1987.0,32.0,,3.7,54.0,1857585.0,10.800000190734863,564.0,340.0,21.6,3.35,0.0,0.0,
2005.0,316.0,32.3,33.4,54.0,1820492.0,4.900000095367432,883.0,579.0,15.4,5.15,0.0,0.0,
2002.0,348.0,36.3,37.6,54.0,1805414.0,5.900000095367432,839.0,545.0,16.8,5.15,0.0,0.0,
1994.0,38.0,,4.1,54.0,1818490.0,8.699999809265137,687.0,446.0,18.6,4.25,0.0,0.0,
1999.0,196.0,20.6,20.7,54.0,1806928.0,6.300000190734863,731.0,500.0,15.7,5.15,0.0,0.0,
1997.0,64.0,,6.9,54.0,1815588.0,6.800000190734863,712.0,484.0,16.4,5.15,0.0,0.0,
1990.0,32.0,,3.6,54.0,1793477.0,8.600000381469727,636.0,386.0,18.1,3.8,0.0,0.0,
1981.0,29.0,,3.2,54.0,1954124.0,10.699999809265137,467.0,265.0,19.9,2.75,0.0,0.0,
1979.0,32.0,,3.5,54.0,,,,,,,0.0,0.0,
2014.0,798.0,82.4,86.3,54.0,1850326.0,6.5,1016.0,,,7.25,0.0,0.0,
2011.0,792.0,79.4,85.8,54.0,1855184.0,7.800000190734863,1052.0,674.0,17.5,7.25,0.0,0.0,
1980.0,22.0,,2.2,54.0,1949644.0,9.600000381469727,433.0,238.0,15.2,2.2,0.0,0.0,
1995.0,28.0,,3.0,54.0,1820560.0,7.900000095367432,698.0,458.0,16.7,4.25,0.0,0.0,
2001.0,343.0,35.9,36.6,54.0,1801481.0,5.199999809265137,821.0,531.0,16.4,5.15,0.0,0.0,
1984.0,29.0,,3.2,54.0,1927697.0,14.699999809265137,492.0,314.0,20.4,3.05,0.0,0.0,
1982.0,17.0,,1.9,54.0,1949604.0,14.300000190734863,467.0,284.0,24.8,3.05,0.0,0.0,
2008.0,581.0,58.6,61.6,54.0,1840310.0,4.199999809265137,926.0,637.0,14.5,7.25,0.0,0.0,
2010.0,650.0,65.1,69.0,54.0,1854146.0,8.5,1052.0,674.0,16.9,7.25,0.0,0.0,
1985.0,32.0,,3.6,54.0,1906831.0,13.399999618530273,507.0,325.0,22.3,3.05,0.0,0.0,
1989.0,34.0,,3.7,54.0,1806568.0,8.699999809265137,601.0,368.0,15.7,3.35,0.0,0.0,
1988.0,34.0,,3.8,54.0,1830215.0,9.699999809265137,588.0,354.0,17.9,3.35,0.0,0.0,
1992.0,34.0,,3.8,54.0,1805462.0,11.300000190734863,682.0,422.0,22.3,4.25,0.0,0.0,
2000.0,246.0,25.7,26.1,54.0,1807021.0,5.5,813.0,513.0,14.7,5.15,0.0,0.0,
2015.0,873.0,90.9,95.5,54.0,,,,,,,0.0,0.0,
2003.0,719.0,25.2,25.3,55.0,5479203.0,5.599999904632568,1086.0,636.0,9.8,5.15,0.0,0.0,
1986.0,89.0,,3.7,55.0,4755618.0,6.900000095367432,796.0,438.0,10.7,3.25,0.0,0.0,
1998.0,182.0,,6.6,55.0,5222124.0,3.299999952316284,994.0,578.0,8.8,5.15,0.0,0.0,
2011.0,1072.0,35.3,35.6,55.0,5708785.0,7.5,1291.0,758.0,13.1,7.25,0.0,0.0,
2016.0,1470.0,49.0,51.0,55.0,,,,,,,0.0,0.0,
1995.0,124.0,,4.7,55.0,5137004.0,3.700000047683716,927.0,542.0,8.5,4.25,0.0,0.0,
2009.0,991.0,33.0,33.0,55.0,5669264.0,8.699999809265137,1206.0,758.0,10.8,7.25,0.0,0.0,
1994.0,119.0,,4.5,55.0,5095504.0,4.300000190734863,916.0,531.0,9.0,4.25,0.0,0.0,
2012.0,1087.0,35.9,36.8,55.0,5724554.0,6.900000095367432,1276.0,,11.4,7.25,0.0,0.0,
2006.0,944.0,32.2,32.7,55.0,5577655.0,4.699999809265137,1106.0,687.0,10.1,5.7,0.0,0.0,
2007.0,1017.0,34.3,34.8,55.0,5610775.0,4.800000190734863,1124.0,707.0,11.0,6.5,0.0,0.0,
2001.0,620.0,22.1,22.1,55.0,5406835.0,4.400000095367432,1035.0,615.0,7.9,5.15,0.0,0.0,
1980.0,82.0,,3.9,55.0,4705767.0,7.300000190734863,629.0,338.0,8.5,3.0,0.0,0.0,
1993.0,81.0,,3.1,55.0,5055318.0,4.5,900.0,527.0,12.6,4.25,0.0,0.0,
1985.0,73.0,,3.3,55.0,4747767.0,7.199999809265137,778.0,425.0,11.6,3.25,0.0,0.0,
1997.0,136.0,,5.0,55.0,5200235.0,3.5,947.0,568.0,8.2,5.15,0.0,0.0,
1979.0,86.0,,4.1,55.0,,,,,,,0.0,0.0,
1999.0,513.0,18.7,18.6,55.0,5250446.0,3.0999999046325684,1013.0,584.0,8.6,5.15,0.0,0.0,
2004.0,766.0,26.6,26.7,55.0,5514026.0,5.0,1096.0,648.0,12.3,5.15,0.0,0.0,
1996.0,109.0,,4.0,55.0,5173828.0,3.5999999046325684,944.0,554.0,8.8,4.75,0.0,0.0,
2008.0,1029.0,34.5,34.6,55.0,5640996.0,4.800000190734863,1154.0,721.0,9.8,6.5,0.0,0.0,
1981.0,76.0,,3.5,55.0,4726343.0,7.900000095367432,663.0,365.0,8.1,3.25,0.0,0.0,
1990.0,84.0,,3.4,55.0,4891954.0,4.300000190734863,850.0,489.0,9.3,3.8,0.0,0.0,
2013.0,1282.0,42.4,43.1,55.0,5742713.0,6.699999809265137,1276.0,,11.0,7.25,0.0,0.0,
2002.0,661.0,23.4,23.3,55.0,5445162.0,5.300000190734863,1070.0,629.0,8.6,5.15,0.0,0.0,
2010.0,1047.0,34.7,34.6,55.0,5689060.0,8.5,1291.0,758.0,9.9,7.25,0.0,0.0,
2000.0,569.0,20.5,20.5,55.0,5373999.0,3.4000000953674316,1020.0,597.0,9.3,5.15,0.0,0.0,
2015.0,1341.0,44.6,45.4,55.0,,,,,,,0.0,0.0,
2005.0,805.0,27.7,28.2,55.0,5546166.0,4.800000190734863,1127.0,663.0,10.2,5.7,0.0,0.0,
1987.0,84.0,,3.4,55.0,4777919.0,6.099999904632568,800.0,442.0,9.0,3.25,0.0,0.0,
1982.0,60.0,,2.7,55.0,4728870.0,10.300000190734863,687.0,384.0,9.5,3.25,0.0,0.0,
2014.0,1210.0,40.1,41.0,55.0,5757564.0,5.5,1240.0,,,7.25,0.0,0.0,
1991.0,87.0,,3.4,55.0,4952675.0,5.300000190734863,875.0,510.0,9.9,3.8,0.0,0.0,
1983.0,68.0,,3.1,55.0,4721438.0,9.800000190734863,733.0,404.0,10.7,3.25,0.0,0.0,
1992.0,97.0,,3.7,55.0,5004636.0,5.199999809265137,897.0,514.0,10.9,4.25,0.0,0.0,
1984.0,79.0,,3.4,55.0,4735563.0,7.300000190734863,746.0,414.0,15.5,3.25,0.0,0.0,
1989.0,80.0,,3.3,55.0,4856574.0,4.199999809265137,815.0,471.0,8.4,3.65,0.0,0.0,
1988.0,120.0,,5.1,55.0,4822388.0,4.199999809265137,802.0,457.0,7.8,3.35,0.0,0.0,
1998.0,19.0,,7.5,56.0,480045.0,4.900000095367432,796.0,504.0,10.6,1.6,0.0,0.0,
1985.0,7.0,,3.0,56.0,499695.0,7.099999904632568,581.0,345.0,12.0,1.6,0.0,0.0,
2003.0,92.0,34.9,35.5,56.0,503453.0,4.5,805.0,562.0,9.8,5.15,0.0,0.0,
1987.0,2.0,,0.9,56.0,476965.0,8.199999809265137,618.0,360.0,10.8,1.6,0.0,0.0,
1983.0,11.0,,4.6,56.0,510345.0,8.300000190734863,586.0,324.0,12.6,1.6,0.0,0.0,
2005.0,78.0,28.8,28.7,56.0,514157.0,3.700000047683716,839.0,589.0,10.6,5.15,0.0,0.0,
2008.0,159.0,54.7,56.0,56.0,546043.0,3.0999999046325684,882.0,662.0,10.1,5.15,0.0,0.0,
2009.0,124.0,41.5,43.8,56.0,559851.0,6.300000190734863,1134.0,699.0,9.2,5.15,0.0,0.0,
2011.0,161.0,53.0,55.0,56.0,567329.0,6.099999904632568,1245.0,699.0,10.7,5.15,0.0,0.0,
2001.0,78.0,30.2,30.3,56.0,494657.0,3.9000000953674316,774.0,541.0,8.7,5.15,0.0,0.0,
1980.0,2.0,,0.8,56.0,469557.0,4.0,497.0,258.0,10.4,1.6,0.0,0.0,
2015.0,183.0,59.9,62.1,56.0,,,,,,,0.0,0.0,
1984.0,6.0,,1.9,56.0,504896.0,6.300000190734863,566.0,334.0,10.9,1.6,0.0,0.0,
2012.0,195.0,63.6,64.6,56.0,576626.0,5.400000095367432,1270.0,,9.6,5.15,0.0,0.0,
2016.0,173.0,57.0,60.2,56.0,,,,,,,0.0,0.0,
1994.0,17.0,,7.0,56.0,474982.0,5.0,757.0,456.0,9.3,1.6,0.0,0.0,
2002.0,88.0,33.7,34.2,56.0,500017.0,4.199999809265137,792.0,555.0,9.0,5.15,0.0,0.0,
1979.0,8.0,,4.1,56.0,,,,,,,0.0,0.0,
1988.0,9.0,,3.6,56.0,465101.0,6.599999904632568,643.0,374.0,9.6,1.6,0.0,0.0,
2004.0,81.0,30.3,31.2,56.0,509106.0,3.9000000953674316,811.0,574.0,9.9,5.15,0.0,0.0,
2000.0,77.0,30.0,29.8,56.0,494300.0,3.799999952316284,766.0,523.0,10.8,1.6,0.0,0.0,
1999.0,63.0,24.8,24.9,56.0,479602.0,4.900000095367432,809.0,510.0,11.6,1.6,0.0,0.0,
1981.0,4.0,,1.3,56.0,491712.0,4.099999904632568,531.0,285.0,8.9,1.6,0.0,0.0,
1982.0,9.0,,4.0,56.0,506400.0,6.099999904632568,566.0,304.0,12.0,1.6,0.0,0.0,
2014.0,172.0,56.3,58.5,56.0,584153.0,4.300000190734863,1265.0,,,5.15,0.0,0.0,
1996.0,14.0,,5.6,56.0,480085.0,5.199999809265137,786.0,480.0,11.9,1.6,0.0,0.0,
1990.0,10.0,,4.7,56.0,453589.0,5.300000190734863,691.0,406.0,11.0,1.6,0.0,0.0,
1991.0,12.0,,4.8,56.0,457739.0,5.099999904632568,716.0,427.0,9.9,1.6,0.0,0.0,
2006.0,111.0,40.0,40.2,56.0,522667.0,3.200000047683716,846.0,613.0,10.0,5.15,0.0,0.0,
2007.0,116.0,40.7,43.9,56.0,534876.0,2.799999952316284,858.0,648.0,10.9,5.15,0.0,0.0,
2013.0,162.0,52.7,53.6,56.0,582658.0,4.599999904632568,1284.0,,11.8,5.15,0.0,0.0,
2010.0,163.0,54.0,53.5,56.0,564222.0,7.0,1229.0,699.0,9.6,5.15,0.0,0.0,
1997.0,16.0,,6.4,56.0,480031.0,4.800000190734863,788.0,494.0,13.5,1.6,0.0,0.0,
1986.0,5.0,,2.1,56.0,495633.0,8.899999618530273,615.0,356.0,14.6,1.6,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
,,,,,,,,,,,0.0,0.0,
