state,year,office,dist,type,dem_share,dem_win,dem_share_next,dem_win_next,state_type2,gov_dem,st_dem
SD,1974,H,1.0,G,0.44729352,0.0,0.19542748,0.0,,1.0,
SD,1974,H,2.0,G,0.32185078,0.0,0.30138388,0.0,,1.0,
SD,1974,LANDS,,G,0.5329447,1.0,0.49551803,0.0,,1.0,
SD,1974,PUB UTL C,2.0,G,0.51295006,1.0,0.4061606,0.0,,1.0,
SD,1974,S,3.0,G,0.530432,1.0,0.4036707,0.0,,1.0,
SD,1974,SEC STATE,,G,0.57262105,1.0,0.43033528,0.0,,1.0,
SD,1974,TREASURER,,G,0.49320891,0.0,0.38496372,0.0,,1.0,
SD,1976,H,1.0,G,0.19542748,0.0,0.5005378,1.0,,1.0,
SD,1976,H,2.0,G,0.30138388,0.0,0.43957055,0.0,,1.0,
SD,1976,PUB UTL C,3.0,G,0.4231016,0.0,0.5008957,1.0,,1.0,
SD,1978,ATTY GENL,,G,0.42806643,0.0,0.43776906,0.0,,1.0,
SD,1978,AUDITOR,,G,0.4392896,0.0,0.39944535,0.0,,1.0,
SD,1978,G,,G,0.43372273,0.0,0.2912673,0.0,,1.0,
SD,1978,H,1.0,G,0.5005378,1.0,0.65788764,1.0,,1.0,
SD,1978,H,2.0,G,0.43957055,0.0,0.41621512,0.0,,1.0,
SD,1978,LANDS,,G,0.49551803,0.0,0.48289236,0.0,,1.0,
SD,1978,PUB UTL C,1.0,G,0.54955477,1.0,0.60702056,1.0,,1.0,
SD,1978,S,2.0,G,0.33164057,0.0,0.2550956,0.0,,1.0,
SD,1978,SEC STATE,,G,0.43033528,0.0,0.32464373,0.0,,1.0,
SD,1978,TREASURER,,G,0.38496372,0.0,0.37654632,0.0,,1.0,
SD,1980,H,1.0,G,0.65788764,1.0,,,R,1.0,0.0
SD,1980,H,2.0,G,0.41621512,0.0,,,R,1.0,0.0
SD,1980,PUB UTL C,2.0,G,0.4061606,0.0,0.5135438,1.0,R,1.0,0.0
SD,1980,S,3.0,G,0.4036707,0.0,0.5160295,1.0,R,1.0,0.0
SD,1982,ATTY GENL,,G,0.43776906,0.0,0.46469972,0.0,R,1.0,0.0
SD,1982,AUDITOR,,G,0.39944535,0.0,0.46461707,0.0,R,1.0,0.0
SD,1982,G,,G,0.2912673,0.0,0.48192337,0.0,R,1.0,0.0
SD,1982,H,98.0,G,0.5155849,1.0,0.5736508,1.0,R,1.0,0.0
SD,1982,LANDS,,G,0.48289236,0.0,0.49499938,0.0,R,1.0,0.0
SD,1982,PUB UTL C,3.0,G,0.5008957,1.0,0.48229477,0.0,R,1.0,0.0
SD,1982,SEC STATE,,G,0.32464373,0.0,0.49401823,0.0,R,1.0,0.0
SD,1982,TREASURER,,G,0.37654632,0.0,0.41560107,0.0,R,1.0,0.0
SD,1984,H,98.0,G,0.5736508,1.0,0.59181356,1.0,R,0.0,0.0
SD,1984,PUB UTL C,1.0,G,0.60702056,1.0,0.52304125,1.0,R,0.0,0.0
SD,1984,S,2.0,G,0.2550956,0.0,0.46245182,0.0,R,0.0,0.0
SD,1986,ATTY GENL,,G,0.46469972,0.0,0.40513197,0.0,R,0.0,0.0
SD,1986,AUDITOR,,G,0.46461707,0.0,0.42135838,0.0,R,0.0,0.0
SD,1986,G,,G,0.48192337,0.0,0.41104615,0.0,R,0.0,0.0
SD,1986,H,98.0,G,0.59181356,1.0,0.71736944,1.0,R,0.0,0.0
SD,1986,LANDS,,G,0.49499938,0.0,0.5400513,1.0,R,0.0,0.0
SD,1986,PUB UTL C,2.0,G,0.5135438,1.0,0.5372083,1.0,R,0.0,0.0
SD,1986,S,3.0,G,0.5160295,1.0,0.6662871,1.0,R,0.0,0.0
SD,1986,SEC STATE,,G,0.49401823,0.0,0.3939174,0.0,R,0.0,0.0
SD,1986,TREASURER,,G,0.41560107,0.0,0.46552977,0.0,R,0.0,0.0
SD,1988,H,98.0,G,0.71736944,1.0,0.67553574,1.0,R,0.0,0.0
SD,1988,PUB UTL C,3.0,G,0.48229477,0.0,0.4601557,0.0,R,0.0,0.0
SD,1990,ATTY GENL,,G,0.40513197,0.0,0.35705826,0.0,,0.0,
SD,1990,AUDITOR,,G,0.42135838,0.0,0.42290798,0.0,,0.0,
SD,1990,G,,G,0.41104615,0.0,0.42261738,0.0,,0.0,
SD,1990,H,98.0,G,0.67553574,1.0,0.7202179,1.0,,0.0,
SD,1990,LANDS,,G,0.5400513,1.0,0.53348255,1.0,,0.0,
SD,1990,PUB UTL C,1.0,G,0.52304125,1.0,0.50718975,1.0,,0.0,
SD,1990,S,2.0,G,0.46245182,0.0,0.51321936,1.0,,0.0,
SD,1990,SEC STATE,,G,0.3939174,0.0,0.38907564,0.0,,0.0,
SD,1990,TREASURER,,G,0.46552977,0.0,0.52943605,1.0,,0.0,
SD,1992,H,98.0,G,0.7202179,1.0,0.6202718,1.0,,0.0,
SD,1992,PUB UTL C,2.0,G,0.5372083,1.0,0.64853454,1.0,,0.0,
SD,1992,S,3.0,G,0.6662871,1.0,0.63056344,1.0,,0.0,
SD,1994,ATTY GENL,,G,0.35705826,0.0,,0.0,,0.0,
SD,1994,AUDITOR,,G,0.42290798,0.0,,0.0,,0.0,
SD,1994,G,,G,0.42261738,0.0,0.3390521,0.0,,0.0,
SD,1994,H,98.0,G,0.6202718,1.0,0.3907531,0.0,,0.0,
SD,1994,LANDS,,G,0.53348255,1.0,0.55509824,1.0,,0.0,
SD,1994,PUB UTL C,3.0,G,0.4601557,0.0,0.43731552,0.0,,0.0,
SD,1994,SEC STATE,,G,0.38907564,0.0,0.28671017,0.0,,0.0,
SD,1994,TREASURER,,G,0.52943605,1.0,0.56615025,1.0,,0.0,
SD,1996,H,98.0,G,0.3907531,0.0,0.24804188,0.0,R,0.0,0.0
SD,1996,PUB UTL C,1.0,G,0.50718975,1.0,0.43328565,0.0,R,0.0,0.0
SD,1996,S,2.0,G,0.51321936,1.0,0.5007834,1.0,R,0.0,0.0
SD,1998,ATTY GENL,,G,0.0,0.0,0.44415352,0.0,,0.0,
SD,1998,AUDITOR,,G,0.0,0.0,0.48319343,0.0,,0.0,
SD,1998,G,,G,0.3390521,0.0,0.4248256,0.0,,0.0,
SD,1998,H,98.0,G,0.24804188,0.0,0.25313506,0.0,,0.0,
SD,1998,LANDS,,G,0.55509824,1.0,0.51195765,1.0,,0.0,
SD,1998,PUB UTL C,2.0,G,0.64853454,1.0,0.4833117,0.0,,0.0,
SD,1998,S,3.0,G,0.63056344,1.0,0.49420342,0.0,,0.0,
SD,1998,SEC STATE,,G,0.28671017,0.0,0.42442945,0.0,,0.0,
SD,1998,TREASURER,,G,0.56615025,1.0,0.41802695,0.0,,0.0,
SD,2000,H,98.0,G,0.25313506,0.0,0.46049047,0.0,,0.0,
SD,2000,PUB UTL C,3.0,G,0.43731552,0.0,,,,0.0,
SD,2002,ATTY GENL,,G,0.44415352,0.0,0.3348461,0.0,,0.0,
SD,2002,AUDITOR,,G,0.48319343,0.0,,0.0,,0.0,
SD,2002,G,,G,0.4248256,0.0,0.36936772,0.0,,0.0,
SD,2002,H,98.0,G,0.46049047,0.0,0.5057383,1.0,,0.0,
SD,2002,LANDS,,G,0.51195765,1.0,0.49050283,0.0,,0.0,
SD,2002,PUB UTL C,1.0,G,0.43328565,0.0,,,,0.0,
SD,2002,PUB UTL C,2.0,G,0.4833117,0.0,,,,0.0,
SD,2002,S,2.0,G,0.5007834,1.0,0.6249169,1.0,,0.0,
SD,2002,SEC STATE,,G,0.42442945,0.0,,0.0,,0.0,
SD,2002,TREASURER,,G,0.41802695,0.0,,0.0,,0.0,
SD,2004,H,98.0,G,0.5375041,1.0,0.70211333,1.0,,0.0,
SD,2004,H,98.0,S,0.5057383,1.0,0.5375041,1.0,,0.0,
SD,2004,PUB UTL C,,G,0.4328153,0.0,0.5106275,1.0,,0.0,
SD,2004,S,3.0,G,0.49420342,0.0,,0.0,,0.0,
SD,2006,ATTY GENL,,G,0.3348461,0.0,0.33098212,0.0,,0.0,
SD,2006,AUDITOR,,G,0.0,0.0,0.39178056,0.0,,0.0,
SD,2006,G,,G,0.36936772,0.0,0.384874,0.0,,0.0,
SD,2006,H,98.0,G,0.70211333,1.0,0.67555743,1.0,,0.0,
SD,2006,LANDS,,G,0.49050283,0.0,0.335096,0.0,,0.0,
SD,2006,PUB UTL C,,G,0.5106275,1.0,0.32735914,0.0,,0.0,
SD,2006,SEC STATE,,G,0.0,0.0,0.42000192,0.0,,0.0,
SD,2006,TREASURER,,G,0.0,0.0,0.34746975,0.0,,0.0,
SD,2008,H,98.0,G,0.67555743,1.0,0.48815486,0.0,R,0.0,0.0
SD,2008,PUB UTL C,,G,0.32735914,0.0,0.2679217,0.0,R,0.0,0.0
SD,2008,S,2.0,G,0.6249169,1.0,,,R,0.0,0.0
SD,2010,ATTY GENL,,G,0.33098212,0.0,,,R,0.0,0.0
SD,2010,AUDITOR,,G,0.39178056,0.0,,,R,0.0,0.0
SD,2010,G,,G,0.384874,0.0,,,R,0.0,0.0
SD,2010,H,98.0,G,0.48815486,0.0,0.42550266,0.0,R,0.0,0.0
SD,2010,LANDS,,G,0.335096,0.0,,,R,0.0,0.0
SD,2010,PUB UTL C,,G,0.2679217,0.0,,,R,0.0,0.0
SD,2010,S,3.0,G,0.0,0.0,,,R,0.0,0.0
SD,2010,SEC STATE,,G,0.42000192,0.0,,,R,0.0,0.0
SD,2010,TREASURER,,G,0.34746975,0.0,,,R,0.0,0.0
SD,2012,H,98.0,G,0.42550266,0.0,,,,0.0,
SD,2012,PUB UTL C,1.0,G,0.3296927,0.0,,,,0.0,
SD,2012,PUB UTL C,2.0,G,0.42840713,0.0,,,,0.0,
TN,1876,G,,G,0.92222154,1.0,0.6735893,1.0,,0.0,
TN,1876,H,1.0,G,0.47593787,0.0,0.51628566,1.0,,0.0,
TN,1876,H,2.0,G,0.40127867,0.0,,0.0,,0.0,
TN,1876,H,3.0,G,0.61508197,1.0,0.6908997,1.0,,0.0,
TN,1876,H,4.0,G,0.8927131,1.0,,1.0,,0.0,
TN,1876,H,5.0,G,0.7397932,1.0,0.89679146,1.0,,0.0,
TN,1876,H,6.0,G,0.6362422,1.0,0.8000333,1.0,,0.0,
TN,1876,H,7.0,G,0.7653928,1.0,0.6774758,1.0,,0.0,
TN,1876,H,8.0,G,0.6178367,1.0,,1.0,,0.0,
TN,1876,H,9.0,G,0.69452786,1.0,,1.0,,0.0,
TN,1876,H,10.0,G,0.5174964,1.0,0.63318425,1.0,,0.0,
TN,1878,G,,G,0.6735893,1.0,0.43202564,0.0,,1.0,
TN,1878,H,1.0,G,0.51628566,1.0,0.47528636,0.0,,1.0,
TN,1878,H,2.0,G,0.0,0.0,0.34923118,0.0,,1.0,
TN,1878,H,3.0,G,0.6908997,1.0,0.56354517,1.0,,1.0,
TN,1878,H,4.0,G,1.0,1.0,0.64951044,1.0,,1.0,
TN,1878,H,5.0,G,0.89679146,1.0,,,,1.0,
TN,1878,H,6.0,G,0.8000333,1.0,0.6247402,1.0,,1.0,
TN,1878,H,7.0,G,0.6774758,1.0,0.5798477,1.0,,1.0,
TN,1878,H,8.0,G,1.0,1.0,0.5268982,1.0,,1.0,
TN,1878,H,9.0,G,1.0,1.0,0.52791655,1.0,,1.0,
TN,1878,H,10.0,G,0.63318425,1.0,0.4814815,0.0,,1.0,
TN,1880,G,,G,0.43202564,0.0,0.5630858,1.0,D,1.0,1.0
TN,1880,H,1.0,G,0.47528636,0.0,,,D,1.0,1.0
TN,1880,H,2.0,G,0.34923118,0.0,,,D,1.0,1.0
TN,1880,H,3.0,G,0.56354517,1.0,,,D,1.0,1.0
TN,1880,H,4.0,G,0.64951044,1.0,,,D,1.0,1.0
TN,1880,H,6.0,G,0.6247402,1.0,,,D,1.0,1.0
TN,1880,H,7.0,G,0.5798477,1.0,,,D,1.0,1.0
TN,1880,H,8.0,G,0.5268982,1.0,,,D,1.0,1.0
TN,1880,H,9.0,G,0.52791655,1.0,,,D,1.0,1.0
TN,1880,H,10.0,G,0.4814815,0.0,,,D,1.0,1.0
TN,1882,G,,G,0.5630858,1.0,0.5134478,1.0,D,0.0,1.0
TN,1882,H,1.0,G,0.46093205,0.0,0.45612988,0.0,D,0.0,1.0
TN,1882,H,2.0,G,0.0,0.0,0.3167796,0.0,D,0.0,1.0
TN,1882,H,3.0,G,0.5404009,1.0,0.51182455,1.0,D,0.0,1.0
TN,1882,H,4.0,G,0.77874774,1.0,0.8797447,1.0,D,0.0,1.0
TN,1882,H,5.0,G,0.8974338,1.0,0.65030104,1.0,D,0.0,1.0
TN,1882,H,6.0,G,0.643004,1.0,0.5818878,1.0,D,0.0,1.0
TN,1882,H,7.0,G,0.6296407,1.0,0.5566647,1.0,D,0.0,1.0
TN,1882,H,8.0,G,0.5735524,1.0,0.52578974,1.0,D,0.0,1.0
TN,1882,H,9.0,G,0.6190269,1.0,0.5496935,1.0,D,0.0,1.0
TN,1882,H,10.0,G,0.52091753,1.0,0.49003002,0.0,D,0.0,1.0
TN,1884,G,,G,0.5134478,1.0,0.5352236,1.0,,1.0,
TN,1884,H,1.0,G,0.45612988,0.0,0.40053388,0.0,,1.0,
TN,1884,H,2.0,G,0.3167796,0.0,0.32942373,0.0,,1.0,
TN,1884,H,3.0,G,0.51182455,1.0,0.5062224,1.0,,1.0,
TN,1884,H,4.0,G,0.8797447,1.0,,1.0,,1.0,
TN,1884,H,5.0,G,0.65030104,1.0,0.6889712,1.0,,1.0,
TN,1884,H,6.0,G,0.5818878,1.0,0.6180967,1.0,,1.0,
TN,1884,H,7.0,G,0.5566647,1.0,0.5882095,1.0,,1.0,
TN,1884,H,8.0,G,0.52578974,1.0,0.5347447,1.0,,1.0,
TN,1884,H,9.0,G,0.5496935,1.0,0.58960587,1.0,,1.0,
TN,1884,H,10.0,G,0.49003002,0.0,0.60009015,1.0,,1.0,
TN,1886,G,,G,0.5352236,1.0,0.53006124,1.0,,1.0,
TN,1886,H,1.0,G,0.40053388,0.0,0.38768128,0.0,,1.0,
TN,1886,H,2.0,G,0.32942373,0.0,0.29639888,0.0,,1.0,
TN,1886,H,3.0,G,0.5062224,1.0,0.4961075,0.0,,1.0,
TN,1886,H,4.0,G,1.0,1.0,0.6161647,1.0,,1.0,
TN,1886,H,5.0,G,0.6889712,1.0,0.67815125,1.0,,1.0,
TN,1886,H,6.0,G,0.6180967,1.0,0.59924763,1.0,,1.0,
TN,1886,H,7.0,G,0.5882095,1.0,0.5775061,1.0,,1.0,
TN,1886,H,8.0,G,0.5347447,1.0,0.5471662,1.0,,1.0,
TN,1886,H,9.0,G,0.58960587,1.0,0.6296445,1.0,,1.0,
TN,1886,H,10.0,G,0.60009015,1.0,0.63204616,1.0,,1.0,
TN,1888,G,,G,0.53006124,1.0,0.5987965,1.0,,1.0,
TN,1888,H,1.0,G,0.38768128,0.0,,0.0,,1.0,
TN,1888,H,2.0,G,0.29639888,0.0,0.3662811,0.0,,1.0,
TN,1888,H,3.0,G,0.4961075,0.0,,,,1.0,
TN,1888,H,4.0,G,0.6161647,1.0,,,,1.0,
TN,1888,H,5.0,G,0.67815125,1.0,,,,1.0,
TN,1888,H,6.0,G,0.59924763,1.0,0.81147313,1.0,,1.0,
TN,1888,H,7.0,G,0.5775061,1.0,0.6589088,1.0,,1.0,
TN,1888,H,8.0,G,0.5471662,1.0,0.89634806,1.0,,1.0,
TN,1888,H,9.0,G,0.6296445,1.0,0.7548607,1.0,,1.0,
TN,1888,H,10.0,G,0.63204616,1.0,0.7545982,1.0,,1.0,
TN,1890,G,,G,0.5987965,1.0,0.4980574,0.0,,1.0,
TN,1890,H,1.0,G,0.0,0.0,0.42470336,0.0,,1.0,
TN,1890,H,2.0,G,0.3662811,0.0,0.35709724,0.0,,1.0,
TN,1890,H,3.0,G,0.50967693,1.0,0.51529706,1.0,,1.0,
TN,1890,H,4.0,G,0.6554371,1.0,0.5551813,1.0,,1.0,
TN,1890,H,5.0,G,0.74811375,1.0,,1.0,,1.0,
TN,1890,H,6.0,G,0.81147313,1.0,,1.0,,1.0,
TN,1890,H,7.0,G,0.6589088,1.0,,1.0,,1.0,
TN,1890,H,8.0,G,0.89634806,1.0,0.5022729,1.0,,1.0,
TN,1890,H,9.0,G,0.7548607,1.0,,1.0,,1.0,
TN,1890,H,10.0,G,0.7545982,1.0,0.7176825,1.0,,1.0,
TN,1891,H,2.0,S,0.35709724,0.0,0.291964,0.0,,1.0,
TN,1892,H,1.0,G,0.42470336,0.0,0.32162356,0.0,,1.0,
TN,1892,H,2.0,G,0.291964,0.0,0.44858193,0.0,,1.0,
TN,1892,H,3.0,G,0.51529706,1.0,0.45039722,0.0,,1.0,
TN,1892,H,4.0,G,0.5551813,1.0,0.5417478,1.0,,1.0,
TN,1892,H,5.0,G,1.0,1.0,0.9727891,1.0,,1.0,
TN,1892,H,6.0,G,1.0,1.0,0.7007235,1.0,,1.0,
TN,1892,H,7.0,G,1.0,1.0,0.5883342,1.0,,1.0,
TN,1892,H,8.0,G,0.5022729,1.0,0.4837792,0.0,,1.0,
TN,1892,H,10.0,G,0.7176825,1.0,0.7729121,1.0,,1.0,
TN,1894,G,,G,0.4980574,0.0,0.51121235,1.0,,1.0,
TN,1894,H,1.0,G,0.32162356,0.0,0.35756195,0.0,,1.0,
TN,1894,H,2.0,G,0.44858193,0.0,0.2515442,0.0,,1.0,
TN,1894,H,3.0,G,0.45039722,0.0,0.5239426,1.0,,1.0,
TN,1894,H,4.0,G,0.5417478,1.0,0.59560305,1.0,,1.0,
TN,1894,H,5.0,G,0.9727891,1.0,0.6412771,1.0,,1.0,
TN,1894,H,6.0,G,0.7007235,1.0,0.5925254,1.0,,1.0,
TN,1894,H,7.0,G,0.5883342,1.0,0.58957905,1.0,,1.0,
TN,1894,H,8.0,G,0.4837792,0.0,0.5562158,1.0,,1.0,
TN,1894,H,9.0,G,1.0,1.0,,1.0,,1.0,
TN,1894,H,10.0,G,0.7729121,1.0,0.81801397,1.0,,1.0,
TN,1896,G,,G,0.51121235,1.0,0.59264743,1.0,,0.0,
TN,1896,H,1.0,G,0.35756195,0.0,0.445271,0.0,,0.0,
TN,1896,H,2.0,G,0.2515442,0.0,0.33269083,0.0,,0.0,
TN,1896,H,3.0,G,0.5239426,1.0,0.59172726,1.0,,0.0,
TN,1896,H,4.0,G,0.59560305,1.0,0.62284654,1.0,,0.0,
TN,1896,H,5.0,G,0.6412771,1.0,0.6978662,1.0,,0.0,
TN,1896,H,6.0,G,0.5925254,1.0,0.84677476,1.0,,0.0,
TN,1896,H,7.0,G,0.58957905,1.0,,1.0,,0.0,
TN,1896,H,8.0,G,0.5562158,1.0,0.62135756,1.0,,0.0,
TN,1896,H,9.0,G,1.0,1.0,0.7832857,1.0,,0.0,
TN,1898,G,,G,0.59264743,1.0,0.5487254,1.0,,1.0,
TN,1898,H,1.0,G,0.445271,0.0,0.36940897,0.0,,1.0,
TN,1898,H,2.0,G,0.33269083,0.0,0.31002346,0.0,,1.0,
TN,1898,H,3.0,G,0.59172726,1.0,0.5253476,1.0,,1.0,
TN,1898,H,4.0,G,0.62284654,1.0,0.59826547,1.0,,1.0,
TN,1898,H,5.0,G,0.6978662,1.0,0.6800167,1.0,,1.0,
TN,1898,H,6.0,G,0.84677476,1.0,0.73319685,1.0,,1.0,
TN,1898,H,7.0,G,1.0,1.0,,1.0,,1.0,
TN,1898,H,8.0,G,0.62135756,1.0,0.54204804,1.0,,1.0,
TN,1898,H,9.0,G,0.7832857,1.0,0.73383194,1.0,,1.0,
TN,1898,H,10.0,G,0.81801397,1.0,0.62058914,1.0,,1.0,
TN,1898,RR & PU C,1.0,G,0.5947602,1.0,,,,1.0,
TN,1898,RR & PU C,2.0,G,0.59366816,1.0,,,,1.0,
TN,1898,RR & PU C,3.0,G,0.5968472,1.0,,,,1.0,
TN,1900,G,,G,0.5487254,1.0,0.6264585,1.0,,1.0,
TN,1900,H,1.0,G,0.36940897,0.0,,,,1.0,
TN,1900,H,2.0,G,0.31002346,0.0,,,,1.0,
TN,1900,H,3.0,G,0.5253476,1.0,,,,1.0,
TN,1900,H,4.0,G,0.59826547,1.0,,,,1.0,
TN,1900,H,5.0,G,0.6800167,1.0,,,,1.0,
TN,1900,H,6.0,G,0.73319685,1.0,,,,1.0,
TN,1900,H,7.0,G,1.0,1.0,,,,1.0,
TN,1900,H,8.0,G,0.54204804,1.0,,,,1.0,
TN,1900,H,9.0,G,0.73383194,1.0,,,,1.0,
TN,1900,H,10.0,G,0.62058914,1.0,,,,1.0,
TN,1900,RR & PU C,,G,0.54826945,1.0,0.7016082,1.0,,1.0,
TN,1902,G,,G,0.6264585,1.0,0.55979687,1.0,,1.0,
TN,1902,H,1.0,G,0.38811496,0.0,0.31115082,0.0,,1.0,
TN,1902,H,2.0,G,0.44551298,0.0,0.28666094,0.0,,1.0,
TN,1902,H,3.0,G,1.0,1.0,0.5365925,1.0,,1.0,
TN,1902,H,4.0,G,0.6488696,1.0,0.53532356,1.0,,1.0,
TN,1902,H,5.0,G,0.7681537,1.0,0.6868457,1.0,,1.0,
TN,1902,H,6.0,G,0.82309777,1.0,0.7966347,1.0,,1.0,
TN,1902,H,7.0,G,0.75302166,1.0,0.6198797,1.0,,1.0,
TN,1902,H,8.0,G,0.5277115,1.0,0.5390993,1.0,,1.0,
TN,1902,H,9.0,G,0.82468116,1.0,0.7487653,1.0,,1.0,
TN,1902,H,10.0,G,0.8398975,1.0,0.75941235,1.0,,1.0,
TN,1902,RR & PU C,,G,0.7016082,1.0,0.5753476,1.0,,1.0,
TN,1904,G,,G,0.55979687,1.0,0.5465898,1.0,D,1.0,1.0
TN,1904,H,1.0,G,0.31115082,0.0,0.34648025,0.0,D,1.0,1.0
TN,1904,H,2.0,G,0.28666094,0.0,0.27056277,0.0,D,1.0,1.0
TN,1904,H,3.0,G,0.5365925,1.0,0.57424337,1.0,D,1.0,1.0
TN,1904,H,4.0,G,0.53532356,1.0,0.53681,1.0,D,1.0,1.0
TN,1904,H,5.0,G,0.6868457,1.0,0.720307,1.0,D,1.0,1.0
TN,1904,H,6.0,G,0.7966347,1.0,0.80801183,1.0,D,1.0,1.0
TN,1904,H,7.0,G,0.6198797,1.0,0.68666524,1.0,D,1.0,1.0
TN,1904,H,8.0,G,0.5390993,1.0,0.50758505,1.0,D,1.0,1.0
TN,1904,H,9.0,G,0.7487653,1.0,0.77048415,1.0,D,1.0,1.0
TN,1904,H,10.0,G,0.75941235,1.0,,1.0,D,1.0,1.0
TN,1906,G,,G,0.5465898,1.0,0.54038835,1.0,D,1.0,1.0
TN,1906,H,1.0,G,0.34648025,0.0,0.2053894,0.0,D,1.0,1.0
TN,1906,H,2.0,G,0.27056277,0.0,,0.0,D,1.0,1.0
TN,1906,H,3.0,G,0.57424337,1.0,0.6018576,1.0,D,1.0,1.0
TN,1906,H,4.0,G,0.53681,1.0,0.55023175,1.0,D,1.0,1.0
TN,1906,H,5.0,G,0.720307,1.0,0.6972901,1.0,D,1.0,1.0
TN,1906,H,6.0,G,0.80801183,1.0,,1.0,D,1.0,1.0
TN,1906,H,7.0,G,0.68666524,1.0,0.6419463,1.0,D,1.0,1.0
TN,1906,H,8.0,G,0.50758505,1.0,0.5767921,1.0,D,1.0,1.0
TN,1906,H,9.0,G,0.77048415,1.0,0.73330945,1.0,D,1.0,1.0
TN,1906,H,10.0,G,1.0,1.0,,1.0,D,1.0,1.0
TN,1906,RR & PU C,1.0,G,0.5694654,1.0,,,D,1.0,1.0
TN,1906,RR & PU C,2.0,G,1.0,1.0,,,D,1.0,1.0
TN,1908,G,,G,0.54038835,1.0,0.4776622,0.0,D,1.0,1.0
TN,1908,H,1.0,G,0.2053894,0.0,0.2265414,0.0,D,1.0,1.0
TN,1908,H,2.0,G,0.0,0.0,,0.0,D,1.0,1.0
TN,1908,H,3.0,G,0.6018576,1.0,0.5767962,1.0,D,1.0,1.0
TN,1908,H,4.0,G,0.55023175,1.0,,1.0,D,1.0,1.0
TN,1908,H,5.0,G,0.6972901,1.0,,1.0,D,1.0,1.0
TN,1908,H,6.0,G,1.0,1.0,,1.0,D,1.0,1.0
TN,1908,H,7.0,G,0.6419463,1.0,,1.0,D,1.0,1.0
TN,1908,H,8.0,G,0.5767921,1.0,0.58262783,1.0,D,1.0,1.0
TN,1908,H,9.0,G,0.73330945,1.0,0.91374266,1.0,D,1.0,1.0
TN,1908,H,10.0,G,1.0,1.0,,1.0,D,1.0,1.0
TN,1908,RR & PU C,,G,0.5753476,1.0,0.719342,1.0,D,1.0,1.0
TN,1910,G,,G,0.4776622,0.0,0.48335552,0.0,,1.0,
TN,1910,H,1.0,G,0.26045528,0.0,,0.0,,1.0,
TN,1910,H,1.0,S,0.2265414,0.0,0.26045528,0.0,,1.0,
TN,1910,H,2.0,G,0.0,0.0,0.34450576,0.0,,1.0,
TN,1910,H,3.0,G,0.5767962,1.0,0.7408611,1.0,,1.0,
TN,1910,H,4.0,G,1.0,1.0,0.6507259,1.0,,1.0,
TN,1910,H,5.0,G,1.0,1.0,,1.0,,1.0,
TN,1910,H,6.0,G,1.0,1.0,0.84277314,1.0,,1.0,
TN,1910,H,7.0,G,1.0,1.0,,1.0,,1.0,
TN,1910,H,8.0,G,0.58262783,1.0,0.5980595,1.0,,1.0,
TN,1910,H,9.0,G,0.91374266,1.0,0.7928013,1.0,,1.0,
TN,1910,H,10.0,G,1.0,1.0,,1.0,,1.0,
TN,1911,H,10.0,S,1.0,1.0,,1.0,,0.0,
TN,1912,G,,G,0.48335552,0.0,0.5390029,1.0,,0.0,
TN,1912,H,1.0,G,0.0,0.0,0.12773284,0.0,,0.0,
TN,1912,H,2.0,G,0.34450576,0.0,0.3184839,0.0,,0.0,
TN,1912,H,3.0,G,0.7408611,1.0,0.90189606,1.0,,0.0,
TN,1912,H,4.0,G,0.6507259,1.0,,1.0,,0.0,
TN,1912,H,5.0,G,1.0,1.0,,1.0,,0.0,
TN,1912,H,6.0,G,0.84277314,1.0,,1.0,,0.0,
TN,1912,H,7.0,G,1.0,1.0,,1.0,,0.0,
TN,1912,H,8.0,G,0.5980595,1.0,0.54726577,1.0,,0.0,
TN,1912,H,9.0,G,0.7928013,1.0,0.8357649,1.0,,0.0,
TN,1912,H,10.0,G,1.0,1.0,,1.0,,0.0,
TN,1912,RR & PU C,,G,0.719342,1.0,0.5622051,1.0,,0.0,
TN,1912,S,2.0,G,1.0,1.0,0.6217448,1.0,,0.0,
TN,1914,G,,G,0.5390029,1.0,0.55469084,1.0,D,0.0,1.0
TN,1914,H,1.0,G,0.12773284,0.0,,0.0,D,0.0,1.0
TN,1914,H,2.0,G,0.3184839,0.0,0.056823585,0.0,D,0.0,1.0
TN,1914,H,3.0,G,0.90189606,1.0,0.5430301,1.0,D,0.0,1.0
TN,1914,H,4.0,G,1.0,1.0,0.6033665,1.0,D,0.0,1.0
TN,1914,H,5.0,G,1.0,1.0,0.865018,1.0,D,0.0,1.0
TN,1914,H,6.0,G,1.0,1.0,0.8548411,1.0,D,0.0,1.0
TN,1914,H,7.0,G,1.0,1.0,,1.0,D,0.0,1.0
TN,1914,H,8.0,G,0.54726577,1.0,0.5040967,1.0,D,0.0,1.0
TN,1914,H,9.0,G,0.8357649,1.0,0.75396526,1.0,D,0.0,1.0
TN,1914,H,10.0,G,1.0,1.0,0.877226,1.0,D,0.0,1.0
TN,1916,G,,G,0.55469084,1.0,0.62365156,1.0,D,1.0,1.0
TN,1916,H,1.0,G,0.0,0.0,,0.0,D,1.0,1.0
TN,1916,H,2.0,G,0.056823585,0.0,0.24793652,0.0,D,1.0,1.0
TN,1916,H,3.0,G,0.5430301,1.0,,1.0,D,1.0,1.0
